t,i,x,y,r,theta,xK,tc, therm
1680146885.945362, 3.2, -0.0001707951, -0.0001105125, 0.0002040448, 212.5722, 0, 0, 0
1680146892.4392252, -3.2, -0.0001495915, -0.0001112433, 0.0001874436, 216.8161, 0, 0, 0
1680146898.9272926, 3.2, -0.0001686016, -0.0001105125, 0.0001995686, 213.4754, 0, 0, 0
1680146905.383915, -3.2, -0.000151785, -0.0001112433, 0.0001875962, 216.6363, 0, 0, 0
1680146911.8740127, 3.2, -0.0001773755, -0.0001112433, 0.0002085274, 212.2455, 0, 0, 0
1680146918.3459764, -3.2, -0.0001539785, -0.0001112433, 0.0001905522, 215.9762, 0, 0, 0
1680146924.8477356, 3.2, -0.0001664082, -0.0001097817, 0.0002011809, 213.8218, 0, 0, 0
1680146931.319132, -3.2, -0.0001452046, -0.0001112433, 0.0001836415, 217.2229, 0, 0, 0
1680146937.8133197, 3.2, -0.0001686016, -0.0001105125, 0.000201994, 213.303, 0, 0, 0
1680146944.2981398, -3.2, -0.0001503227, -0.0001119742, 0.0001886184, 216.4168, 0, 0, 0
1680146950.7809567, 3.2, -0.0001693328, -0.0001105125, 0.0002050554, 212.6824, 0, 0, 0
1680146957.2337348, -3.2, -0.0001554408, -0.0001112433, 0.000187008, 216.3698, 0, 0, 0
1680146963.7147484, 3.2, -0.0001664082, -0.0001112433, 0.0002034305, 213.0773, 0, 0, 0
1680146970.1750991, -3.2, -0.0001503227, -0.0001119742, 0.0001864208, 216.5026, 0, 0, 0
1680146976.6470034, 3.2, -0.0001686016, -0.0001105125, 0.0002009814, 212.4, 0, 0, 0
