t,i,x,y,r,theta,xK,tc, therm
1681510275.7535741, 3.2, 9.483298e-06, 4.782504e-05, 4.872046e-05, 78.71688, 0, 0, 0
1681510282.1282299, -3.2, 1.291974e-05, 4.745963e-05, 4.929583e-05, 74.81271, 0, 0, 0
1681510288.280585, 3.2, 7.399497e-06, 4.826354e-05, 4.875321e-05, 81.87209, 0, 0, 0
1681510294.3777242, -3.2, 1.200579e-05, 4.756925e-05, 4.910709e-05, 75.60827, 0, 0, 0
1681510300.4664717, 3.2, 7.911307e-06, 4.8227e-05, 4.882747e-05, 81.30951, 0, 0, 0
1681510306.5626833, -3.2, 1.207891e-05, 4.76058e-05, 4.914083e-05, 75.99044, 0, 0, 0
1681510312.6725435, 3.2, 6.63178e-06, 4.837317e-05, 4.876828e-05, 82.24191, 0, 0, 0
1681510318.831705, -3.2, 1.127464e-05, 4.767888e-05, 4.904237e-05, 76.95518, 0, 0, 0
1681510324.9543035, 3.2, 6.778012e-06, 4.844625e-05, 4.893032e-05, 81.48504, 0, 0, 0
1681510331.065639, -3.2, 1.185956e-05, 4.76058e-05, 4.914958e-05, 75.92838, 0, 0, 0
1681510337.2075646, 3.2, 7.472612e-06, 4.830008e-05, 4.902852e-05, 81.30951, 0, 0, 0
1681510343.3328657, -3.2, 1.376057e-05, 4.735001e-05, 4.923819e-05, 73.8598, 0, 0, 0
1681510349.4767466, 3.2, 9.592971e-06, 4.804429e-05, 4.897129e-05, 79.0942, 0, 0, 0
1681510355.6370044, -3.2, 1.350467e-05, 4.727692e-05, 4.912934e-05, 73.47408, 0, 0, 0
1681510361.7636132, 3.2, 8.679023e-06, 4.800775e-05, 4.877947e-05, 79.36483, 0, 0, 0
1681510367.889933, -3.2, 1.390681e-05, 4.731347e-05, 4.936452e-05, 73.83619, 0, 0, 0
