t,f2,bias,v2,x2,y2,r2,theta2,x8,y8,r8,theta8
1681336964.5128753,442.3,9.5,0.1,0.001204235,-7.850687e-07,0.00121155,0.1360936,-0.0986638,-0.00164796,-0.0146104,-179.046
1681336968.5776596,442.3,9.55,0.1,0.001207891,2.869087e-06,0.001207891,359.9628,-0.0986638,-0.00164033,-0.0146104,-179.046
1681336972.6534445,442.3,9.6,0.1,0.001207891,-7.850687e-07,0.001207909,0.1360936,-0.0986638,-0.00164796,-0.0146104,-179.046
1681336976.69551,442.3,9.65,0.1,0.001204235,-7.850687e-07,0.001207894,359.9628,-0.0986638,-0.00164796,-0.0146104,-179.046
1681336980.7505326,442.3,9.7,0.1,0.001207891,-7.850687e-07,0.001204235,0.1360936,-0.0986638,-0.00164796,-0.0146104,-179.046
1681336984.8012083,442.3,9.75,0.1,0.001207891,-4.439225e-06,0.001207891,0.3094241,-0.0986638,-0.00164796,-0.0146104,-179.046
1681336988.8533568,442.3,9.8,0.1,0.001207891,2.869087e-06,0.001207934,359.9628,-0.0986638,-0.00164796,-0.0146104,-179.046
1681336992.9123275,442.3,9.85,0.1,0.001207891,-7.850687e-07,0.001207894,0.1360936,-0.0986638,-0.00164796,-0.0146104,-179.046
1681336996.9771845,442.3,9.9,0.1,0.001207891,2.869087e-06,0.001207894,0.1360936,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337001.0249243,442.3,9.95,0.1,0.001207891,2.869087e-06,0.001207891,359.9628,-0.0986638,-0.00164033,-0.0146104,-179.046
1681337005.103046,442.3,10.0,0.1,0.001207891,-7.850687e-07,0.001207891,359.9628,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337009.174996,442.3,10.0,0.1,0.001207891,-7.850687e-07,0.00121155,0.1360936,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337013.2674048,442.3,9.95,0.1,0.001207891,6.523243e-06,0.001207894,0.3094241,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337017.3455365,442.3,9.9,0.1,0.001207891,-7.850687e-07,0.001207894,0.1360936,-0.0986638,-0.00164033,-0.0146104,-179.046
1681337021.4057474,442.3,9.85,0.1,0.001207891,-7.850687e-07,0.001207899,0.1369224,-0.0986638,-0.00164033,-0.0146104,-179.046
1681337025.4936116,442.3,9.8,0.1,0.001207891,2.869087e-06,0.001211547,359.9628,-0.0986562,-0.00164796,-0.014618,-179.046
1681337029.5644195,442.3,9.75,0.1,0.001211547,-7.850687e-07,0.001204235,0.1360936,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337033.6241248,442.3,9.7,0.1,0.001207891,-7.850687e-07,0.001204235,359.9629,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337037.689156,442.3,9.65,0.1,0.001204235,2.869087e-06,0.00121155,359.9628,-0.0986638,-0.00164033,-0.0146104,-179.046
1681337041.7466948,442.3,9.6,0.1,0.001204235,-4.439225e-06,0.001211547,0.1360936,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337045.8121717,442.3,9.55,0.1,0.001207891,2.869087e-06,0.001204235,359.9628,-0.0986638,-0.00164033,-0.0146104,-179.046
1681337049.8786047,442.3,9.5,0.1,0.001207891,2.869087e-06,0.001204239,0.1365068,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337053.9660769,442.3,9.45,0.1,0.001207891,2.869087e-06,0.001207894,359.9628,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337058.0148978,442.3,9.4,0.1,0.001204235,6.523243e-06,0.00121155,0.1360936,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337062.0744736,442.3,9.35,0.1,0.001207891,-7.850687e-07,0.001207891,0.1365068,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337066.142217,442.3,9.3,0.1,0.001207891,6.523243e-06,0.001207891,0.1365068,-0.0986638,-0.00164033,-0.0146104,-179.046
1681337070.234625,442.3,9.25,0.1,0.001207891,2.869087e-06,0.001207891,0.1360936,-0.0986638,-0.00164033,-0.0146104,-179.046
1681337074.311902,442.3,9.2,0.1,0.001207891,-7.850687e-07,0.001207894,0.1360936,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337078.3896983,442.3,9.15,0.1,0.001207891,6.523243e-06,0.001207909,0.1360936,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337082.4600558,442.3,9.1,0.1,0.001207891,2.869087e-06,0.001204235,0.1365068,-0.0986638,-0.00164033,-0.0146104,-179.046
1681337086.5291715,442.3,9.05,0.1,0.001207891,-7.850687e-07,0.001207891,359.9629,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337090.597763,442.3,8.99,0.1,0.001207891,6.523243e-06,0.001207894,359.9628,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337094.6707506,442.3,8.94,0.1,0.001207891,-7.850687e-07,0.001207894,0.1360936,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337098.7117605,442.3,8.89,0.1,0.001207891,2.869087e-06,0.001204235,0.1360936,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337102.7752264,442.3,8.84,0.1,0.001211547,2.869087e-06,0.001207894,0.1365068,-0.0986638,-0.00164033,-0.0146104,-179.046
1681337106.85407,442.3,8.79,0.1,0.001207891,6.523243e-06,0.001207891,0.1365068,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337110.903526,442.3,8.74,0.1,0.001207891,2.869087e-06,0.001207909,0.1360936,-0.0986638,-0.00164033,-0.0146104,-179.046
1681337114.9660163,442.3,8.69,0.1,0.001207891,-7.850687e-07,0.001207891,359.9628,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337119.032202,442.3,8.64,0.1,0.001211547,2.869087e-06,0.001204239,359.9628,-0.0986638,-0.00164033,-0.0146104,-179.046
1681337123.094469,442.3,8.59,0.1,0.001204235,-7.850687e-07,0.001207894,359.9628,-0.0986638,-0.00164033,-0.0146104,-179.046
1681337127.1621423,442.3,8.54,0.1,0.001207891,6.523243e-06,0.001207891,359.7894,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337131.2284713,442.3,8.49,0.1,0.001207891,6.523243e-06,0.001207899,0.1360936,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337135.2870197,442.3,8.44,0.1,0.001207891,2.869087e-06,0.001204235,0.3094241,-0.0986638,-0.00164033,-0.0146104,-179.046
1681337139.3593237,442.3,8.39,0.1,0.001207891,-7.850687e-07,0.001207891,0.1356829,-0.0986562,-0.00164796,-0.014618,-179.046
1681337143.426775,442.3,8.34,0.1,0.001207891,2.869087e-06,0.001207891,0.1360936,-0.0986638,-0.00164033,-0.0146104,-179.046
1681337147.493244,442.3,8.29,0.1,0.001207891,-7.850687e-07,0.001204239,0.1360936,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337151.5624194,442.3,8.24,0.1,0.001207891,2.869087e-06,0.001207909,0.1360936,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337155.6157014,442.3,8.19,0.1,0.001207891,2.869087e-06,0.001207891,359.9626,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337159.6611588,442.3,8.14,0.1,0.001207891,6.523243e-06,0.001207894,359.9628,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337163.73753,442.3,8.09,0.1,0.001207891,-7.850687e-07,0.001211547,359.9628,-0.0986562,-0.00164796,-0.014618,-179.046
1681337167.816928,442.3,8.04,0.1,0.001207891,2.869087e-06,0.001207891,0.3084905,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337171.8768063,442.3,7.99,0.1,0.001211547,2.869087e-06,0.001207894,0.1360936,-0.0986638,-0.00164033,-0.0146104,-179.046
1681337175.9440925,442.3,7.94,0.1,0.001207891,-7.850687e-07,0.00121155,359.9628,-0.0986562,-0.00164796,-0.014618,-179.046
1681337179.9925532,442.3,7.89,0.1,0.001207891,-7.850687e-07,0.001207894,0.1365068,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337184.0525782,442.3,7.84,0.1,0.001207891,2.869087e-06,0.001207891,359.9628,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337188.1283536,442.3,7.79,0.1,0.001207891,-7.850687e-07,0.001207894,359.9629,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337192.1837077,442.3,7.74,0.1,0.001207891,-7.850687e-07,0.001207891,0.1360936,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337196.2350812,442.3,7.69,0.1,0.001207891,2.869087e-06,0.001211547,359.9626,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337200.2996097,442.3,7.64,0.1,0.001207891,-7.850687e-07,0.001207894,0.1360936,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337204.3815634,442.3,7.59,0.1,0.001207891,2.869087e-06,0.00121155,0.3094241,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337208.4596913,442.3,7.54,0.1,0.001211547,-7.850687e-07,0.001207894,0.1365068,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337212.5360541,442.3,7.49,0.1,0.001207891,-4.439225e-06,0.00121155,359.9629,-0.0986638,-0.00164033,-0.0146104,-179.046
1681337216.6257951,442.3,7.44,0.1,0.001211547,-7.850687e-07,0.001207891,0.1360936,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337220.678141,442.3,7.39,0.1,0.001207891,2.869087e-06,0.001207894,0.1360936,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337224.774241,442.3,7.34,0.1,0.001207891,2.869087e-06,0.001207894,359.9628,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337228.8406668,442.3,7.29,0.1,0.001207891,2.869087e-06,0.001207894,359.9628,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337232.9382484,442.3,7.24,0.1,0.001207891,-7.850687e-07,0.001207891,0.3094241,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337236.9960027,442.3,7.19,0.1,0.001207891,2.869087e-06,0.001207891,359.9628,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337241.0709856,442.3,7.14,0.1,0.001204235,2.869087e-06,0.001207891,0.1360936,-0.0986638,-0.00164796,-0.0146027,-179.046
1681337245.1191332,442.3,7.09,0.1,0.001207891,-7.850687e-07,0.001207894,0.1360936,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337249.171055,442.3,7.04,0.1,0.001207891,2.869087e-06,0.001207891,359.9628,-0.0986638,-0.00164796,-0.0146027,-179.046
1681337253.2352715,442.3,6.98,0.1,0.001207891,2.869087e-06,0.001207891,359.9628,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337257.3053176,442.3,6.93,0.1,0.001207891,2.869087e-06,0.001207894,0.1365068,-0.0986638,-0.00164033,-0.0146104,-179.046
1681337261.3642805,442.3,6.88,0.1,0.001207891,2.869087e-06,0.001204253,0.1360936,-0.0986638,-0.00164796,-0.0146027,-179.046
1681337265.4464908,442.3,6.83,0.1,0.001207891,-7.850687e-07,0.001207899,359.7901,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337269.4960864,442.3,6.78,0.1,0.001207891,2.869087e-06,0.001211547,0.1365068,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337273.5703547,442.3,6.73,0.1,0.001204235,2.869087e-06,0.00121155,0.1360936,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337277.6175256,442.3,6.68,0.1,0.001207891,2.869087e-06,0.001207891,0.1360936,-0.0986638,-0.00165559,-0.0146027,-179.04
1681337281.6984196,442.3,6.63,0.1,0.001207891,2.869087e-06,0.001207891,359.9629,-0.0986638,-0.00164796,-0.0146027,-179.046
1681337285.7778575,442.3,6.58,0.1,0.001207891,-7.850687e-07,0.001211547,0.1360936,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337289.8456507,442.3,6.53,0.1,0.001207891,2.869087e-06,0.001207899,359.7894,-0.0986638,-0.00165559,-0.0146104,-179.04
1681337293.9113734,442.3,6.48,0.1,0.001204235,2.869087e-06,0.001207891,359.9628,-0.0986638,-0.00164796,-0.0146027,-179.046
1681337297.9791687,442.3,6.43,0.1,0.001207891,-7.850687e-07,0.001207894,0.1360936,-0.0986638,-0.00164796,-0.0146027,-179.046
1681337302.0332007,442.3,6.38,0.1,0.001207891,-7.850687e-07,0.001207899,359.9628,-0.0986638,-0.00164796,-0.0146027,-179.046
1681337306.1109684,442.3,6.33,0.1,0.001207891,2.869087e-06,0.001207894,359.9628,-0.0986638,-0.00164796,-0.0146027,-179.046
1681337310.153188,442.3,6.28,0.1,0.001204235,2.869087e-06,0.00121155,0.1360936,-0.0986638,-0.00164033,-0.0146027,-179.046
1681337314.2248497,442.3,6.23,0.1,0.001207891,-7.850687e-07,0.001207909,359.9628,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337318.2926521,442.3,6.18,0.1,0.001207891,-7.850687e-07,0.001207894,0.3094241,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337322.3677964,442.3,6.13,0.1,0.001211547,2.869087e-06,0.001207909,359.7888,-0.0986638,-0.00164796,-0.0146027,-179.046
1681337326.404144,442.3,6.08,0.1,0.001207891,2.869087e-06,0.001207894,0.1360936,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337330.484601,442.3,6.03,0.1,0.001207891,2.869087e-06,0.001207894,0.1360936,-0.0986638,-0.00164796,-0.0146027,-179.046
1681337334.5608435,442.3,5.98,0.1,0.001207891,-7.850687e-07,0.001211547,0.1360936,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337338.5979297,442.3,5.93,0.1,0.001207891,-7.850687e-07,0.001207909,0.3084905,-0.0986638,-0.00164796,-0.0146027,-179.046
1681337342.6748798,442.3,5.88,0.1,0.001207891,2.869087e-06,0.001207891,359.9628,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337346.7261074,442.3,5.83,0.1,0.001207891,2.869087e-06,0.001207894,0.1356829,-0.0986638,-0.00164796,-0.0146027,-179.046
1681337350.7872522,442.3,5.78,0.1,0.001211547,2.869087e-06,0.001204235,359.9628,-0.0986638,-0.00164033,-0.0146027,-179.046
1681337354.8497334,442.3,5.73,0.1,0.001207891,-7.850687e-07,0.001207891,359.9628,-0.0986638,-0.00164796,-0.0146027,-179.046
1681337358.9206946,442.3,5.68,0.1,0.001207891,2.869087e-06,0.001207899,0.1360936,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337363.0046625,442.3,5.63,0.1,0.001207891,-7.850687e-07,0.001207891,359.9628,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337367.0771775,442.3,5.58,0.1,0.001207891,-4.439225e-06,0.00121155,0.1360936,-0.0986638,-0.00164796,-0.0146027,-179.046
1681337371.1342916,442.3,5.53,0.1,0.001207891,-7.850687e-07,0.001207894,359.9628,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337375.1892953,442.3,5.48,0.1,0.001207891,-7.850687e-07,0.001207894,0.1360936,-0.0986638,-0.00164796,-0.0146027,-179.046
1681337379.2482457,442.3,5.43,0.1,0.001211547,-7.850687e-07,0.001207894,359.9628,-0.0986638,-0.00164796,-0.0146027,-179.046
1681337383.3023415,442.3,5.38,0.1,0.001207891,2.869087e-06,0.001207894,0.1360936,-0.0986638,-0.00164796,-0.0146027,-179.046
1681337387.3518538,442.3,5.33,0.1,0.001207891,-7.850687e-07,0.001207894,0.1360936,-0.0986638,-0.00164033,-0.0146104,-179.046
1681337391.4251716,442.3,5.28,0.1,0.001207891,-7.850687e-07,0.001204243,0.3094241,-0.0986638,-0.00164796,-0.0146027,-179.046
1681337395.4697664,442.3,5.23,0.1,0.001207891,-7.850687e-07,0.00121155,359.9629,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337399.5462592,442.3,5.18,0.1,0.001207891,2.869087e-06,0.001207894,359.9628,-0.0986638,-0.00164033,-0.0146027,-179.046
1681337403.645376,442.3,5.13,0.1,0.001204235,-7.850687e-07,0.001211547,359.9628,-0.0986638,-0.00164796,-0.0146027,-179.046
1681337407.69119,442.3,5.08,0.1,0.001207891,6.523243e-06,0.001207891,0.1356829,-0.0986638,-0.00164796,-0.0146027,-179.046
1681337411.7550948,442.3,5.03,0.1,0.001204235,-7.850687e-07,0.001207891,0.1356829,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337415.8484526,442.3,4.97,0.1,0.001204235,2.869087e-06,0.001207891,0.1360936,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337419.908615,442.3,4.92,0.1,0.001207891,-7.850687e-07,0.001207894,0.1360936,-0.0986638,-0.00164033,-0.0146027,-179.046
1681337423.9723763,442.3,4.87,0.1,0.001211547,-7.850687e-07,0.001207894,359.9628,-0.0986638,-0.00164796,-0.0146027,-179.046
1681337428.0327878,442.3,4.82,0.1,0.001211547,-7.850687e-07,0.001207894,359.9628,-0.0986638,-0.00164796,-0.0146027,-179.046
1681337432.1018934,442.3,4.77,0.1,0.001207891,2.869087e-06,0.001207891,359.9629,-0.0986638,-0.00164796,-0.0146027,-179.046
1681337436.1571434,442.3,4.72,0.1,0.001207891,2.869087e-06,0.001207891,359.9629,-0.0986638,-0.00164796,-0.0146027,-179.046
1681337440.2324708,442.3,4.67,0.1,0.001207891,-7.850687e-07,0.00121155,0.1360936,-0.0986638,-0.00164796,-0.0146027,-179.046
1681337444.3116875,442.3,4.62,0.1,0.001207891,2.869087e-06,0.001204235,359.9628,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337448.3699398,442.3,4.57,0.1,0.001207891,2.869087e-06,0.001207891,0.1360936,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337452.4475908,442.3,4.52,0.1,0.001207891,-7.850687e-07,0.001207894,0.3084905,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337456.5130312,442.3,4.47,0.1,0.001207891,-7.850687e-07,0.001207894,359.7901,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337460.575473,442.3,4.42,0.1,0.001207891,2.869087e-06,0.001207891,359.9629,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337464.6502016,442.3,4.37,0.1,0.001207891,2.869087e-06,0.001211547,359.9628,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337468.7162457,442.3,4.32,0.1,0.001207891,2.869087e-06,0.001207894,0.3094241,-0.0986638,-0.00164033,-0.0146027,-179.046
1681337472.7660334,442.3,4.27,0.1,0.001207891,-7.850687e-07,0.001207909,359.9628,-0.0986638,-0.00164033,-0.0146027,-179.046
1681337476.8510768,442.3,4.22,0.1,0.001211547,2.869087e-06,0.001207894,0.1356829,-0.0986638,-0.00164033,-0.0146104,-179.046
1681337480.9169197,442.3,4.17,0.1,0.001207891,2.869087e-06,0.001207891,0.3094241,-0.0986638,-0.00164033,-0.0146104,-179.046
1681337485.00111,442.3,4.12,0.1,0.001207891,-7.850687e-07,0.001207894,0.1356829,-0.0986638,-0.00164033,-0.0146104,-179.046
1681337489.0593736,442.3,4.07,0.1,0.001207891,2.869087e-06,0.001207891,359.9628,-0.0986638,-0.00164796,-0.0146027,-179.046
1681337493.129625,442.3,4.02,0.1,0.001207891,-7.850687e-07,0.001207891,0.3094241,-0.0986638,-0.00164796,-0.0146027,-179.046
1681337497.1965427,442.3,3.97,0.1,0.001207891,2.869087e-06,0.001207894,0.1356829,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337501.259972,442.3,3.92,0.1,0.001207891,-7.850687e-07,0.001207891,359.9628,-0.0986638,-0.00164796,-0.0146027,-179.046
1681337505.333727,442.3,3.87,0.1,0.001211547,-7.850687e-07,0.001207891,359.9629,-0.0986638,-0.00164033,-0.0146027,-179.046
1681337509.4246757,442.3,3.82,0.1,0.001207891,-7.850687e-07,0.001207891,359.9628,-0.0986638,-0.00164796,-0.0146027,-179.046
1681337513.4786508,442.3,3.77,0.1,0.001215203,2.869087e-06,0.00121155,359.9628,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337517.5382707,442.3,3.72,0.1,0.001211547,-7.850687e-07,0.001207894,0.1360936,-0.0986638,-0.00164796,-0.0146027,-179.046
1681337521.591912,442.3,3.67,0.1,0.001211547,2.869087e-06,0.001207891,0.1360936,-0.0986638,-0.00164796,-0.0146027,-179.046
1681337525.6582046,442.3,3.62,0.1,0.001211547,6.523243e-06,0.001207894,359.9628,-0.0986638,-0.00164796,-0.0146027,-179.046
1681337529.719341,442.3,3.57,0.1,0.001211547,2.869087e-06,0.001207909,359.9628,-0.0986638,-0.00164796,-0.0146027,-179.046
1681337533.7897475,442.3,3.52,0.1,0.001204235,-7.850687e-07,0.001207894,359.9628,-0.0986638,-0.00164796,-0.0146027,-179.046
1681337537.8530812,442.3,3.47,0.1,0.001207891,-7.850687e-07,0.001207891,359.9626,-0.0986638,-0.00164796,-0.0146027,-179.046
1681337541.922143,442.3,3.42,0.1,0.001207891,-7.850687e-07,0.001207894,359.9629,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337545.9810965,442.3,3.37,0.1,0.001211547,-7.850687e-07,0.001211547,359.7894,-0.0986638,-0.00164796,-0.0146027,-179.046
1681337550.0732398,442.3,3.32,0.1,0.001204235,2.869087e-06,0.001207894,359.9628,-0.0986638,-0.00164796,-0.0146027,-179.046
1681337554.1326907,442.3,3.27,0.1,0.001207891,2.869087e-06,0.001207891,359.9628,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337558.17701,442.3,3.22,0.1,0.001207891,2.869087e-06,0.001207894,359.9628,-0.0986638,-0.00164796,-0.0146027,-179.046
1681337562.2346597,442.3,3.17,0.1,0.001207891,2.869087e-06,0.001207899,359.9628,-0.0986638,-0.00164796,-0.0146027,-179.046
1681337566.3204489,442.3,3.12,0.1,0.001207891,-7.850687e-07,0.001207891,359.9628,-0.0986638,-0.00164796,-0.0146027,-179.046
1681337570.403166,442.3,3.07,0.1,0.001207891,2.869087e-06,0.001207891,359.9629,-0.0986638,-0.00164796,-0.0146027,-179.046
1681337574.4679396,442.3,3.02,0.1,0.001211547,2.869087e-06,0.001207891,0.1360936,-0.0986638,-0.00164796,-0.0146027,-179.046
1681337578.5399451,442.3,2.96,0.1,0.001207891,-7.850687e-07,0.001204239,0.1360936,-0.0986638,-0.00164796,-0.0146027,-179.046
1681337582.6078093,442.3,2.91,0.1,0.001207891,2.869087e-06,0.001207899,359.7894,-0.0986638,-0.00164796,-0.0146027,-179.046
1681337586.693245,442.3,2.86,0.1,0.001207891,6.523243e-06,0.001207894,359.9628,-0.0986638,-0.00164796,-0.0146027,-179.046
1681337590.767652,442.3,2.81,0.1,0.001207891,-7.850687e-07,0.00121155,0.1360936,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337594.828885,442.3,2.76,0.1,0.001207891,1.01774e-05,0.001207894,359.9629,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337598.8858693,442.3,2.71,0.1,0.001207891,-7.850687e-07,0.001207899,359.9628,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337602.9725697,442.3,2.66,0.1,0.001207891,-7.850687e-07,0.001207909,0.1360936,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337607.031088,442.3,2.61,0.1,0.001207891,2.869087e-06,0.001207891,359.9628,-0.0986638,-0.00165559,-0.0146027,-179.04
1681337611.1151404,442.3,2.56,0.1,0.001211547,2.869087e-06,0.001207891,0.3094241,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337615.1759813,442.3,2.51,0.1,0.001207891,-7.850687e-07,0.001207894,0.1360936,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337619.2556567,442.3,2.46,0.1,0.001207891,-7.850687e-07,0.001207894,359.9629,-0.0986638,-0.00164796,-0.0146027,-179.046
1681337623.3296192,442.3,2.41,0.1,0.001207891,-7.850687e-07,0.001207894,0.1360936,-0.0986638,-0.00164796,-0.0146027,-179.046
1681337627.405342,442.3,2.36,0.1,0.001211547,-7.850687e-07,0.001207894,359.9628,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337631.477817,442.3,2.31,0.1,0.001207891,2.869087e-06,0.001207894,359.9628,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337635.5419772,442.3,2.26,0.1,0.001211547,-7.850687e-07,0.00121155,359.9628,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337639.606507,442.3,2.21,0.1,0.001207891,2.869087e-06,0.001211547,359.9629,-0.0986638,-0.00164796,-0.0146027,-179.046
1681337643.6609046,442.3,2.16,0.1,0.001207891,-7.850687e-07,0.001204239,359.9628,-0.0986638,-0.00164796,-0.0146027,-179.046
1681337647.7467017,442.3,2.11,0.1,0.001207891,2.869087e-06,0.001211555,0.1356829,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337651.8125064,442.3,2.06,0.1,0.001207891,-7.850687e-07,0.001207891,359.7888,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337655.898735,442.3,2.01,0.1,0.001207891,2.869087e-06,0.001207894,0.1360936,-0.0986638,-0.00164796,-0.0146027,-179.046
1681337659.9624665,442.3,1.96,0.1,0.001211547,-7.850687e-07,0.001207891,0.1360936,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337664.0234065,442.3,1.91,0.1,0.001211547,2.869087e-06,0.00121155,359.9628,-0.0986638,-0.00164796,-0.0146027,-179.046
1681337668.095867,442.3,1.86,0.1,0.001211547,-7.850687e-07,0.001207909,0.1360936,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337672.1568298,442.3,1.81,0.1,0.001207891,2.869087e-06,0.001211547,359.9628,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337676.230915,442.3,1.76,0.1,0.001207891,2.869087e-06,0.001207894,0.1360936,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337680.2899795,442.3,1.71,0.1,0.001207891,-7.850687e-07,0.001207891,359.9628,-0.0986638,-0.00164033,-0.0146027,-179.046
1681337684.3376887,442.3,1.66,0.1,0.001204235,-7.850687e-07,0.001207899,359.9628,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337688.3967292,442.3,1.61,0.1,0.001207891,6.523243e-06,0.001207891,359.9629,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337692.485852,442.3,1.56,0.1,0.001207891,2.869087e-06,0.00121155,0.1360936,-0.0986638,-0.00164796,-0.0146027,-179.046
1681337696.558325,442.3,1.51,0.1,0.001207891,2.869087e-06,0.001207894,359.9628,-0.0986638,-0.00164033,-0.0146104,-179.046
1681337700.6429632,442.3,1.46,0.1,0.001207891,2.869087e-06,0.00121155,359.9628,-0.0986638,-0.00164796,-0.0146027,-179.046
1681337704.7071187,442.3,1.41,0.1,0.001211547,2.869087e-06,0.001207891,0.1360936,-0.0986638,-0.00164796,-0.0146027,-179.046
1681337708.7728875,442.3,1.36,0.1,0.001207891,2.869087e-06,0.001211547,0.1360936,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337712.8395813,442.3,1.31,0.1,0.001204235,2.869087e-06,0.001207894,359.9629,-0.0986638,-0.00164796,-0.0146027,-179.046
1681337716.9046996,442.3,1.26,0.1,0.001207891,-7.850687e-07,0.001207894,359.9629,-0.0986638,-0.00164033,-0.0146027,-179.046
1681337720.964035,442.3,1.21,0.1,0.001211547,-7.850687e-07,0.001211547,0.1360936,-0.0986638,-0.00164796,-0.0146027,-179.046
1681337725.0224447,442.3,1.16,0.1,0.001207891,2.869087e-06,0.001207894,359.9628,-0.0986638,-0.00164796,-0.0146104,-179.046
1681337729.0824008,442.3,1.11,0.1,0.001207891,2.869087e-06,0.001215203,359.9628,-0.0986638,-0.00164796,-0.0146027,-179.046
1681337733.1432445,442.3,1.06,0.1,0.001207891,2.869087e-06,0.001211547,359.9628,-0.0986638,-0.00164796,-0.0146027,-179.046
1681337737.2056613,442.3,1.01,0.1,0.001207891,2.869087e-06,0.00121155,0.1360936,-0.0986638,-0.00164796,-0.0146027,-179.046
1681337741.2677217,442.3,0.95,0.1,0.001207891,2.869087e-06,0.001207891,359.9629,-0.0986638,-0.00164796,-0.0146104,-179.046
