t,f2,bias,v2,x2,y2,r2,theta2,x8,y8,r8,theta8
1681331538.046341,442.3,0.8,0.1,0.001204235,6.523243e-06,0.00120058,359.9626,-0.0986714,-0.00164796,-0.0145951,-179.046
1681331542.0983884,442.3,0.85,0.1,0.001200579,6.523243e-06,0.001204239,359.9625,-0.0986638,-0.00164796,-0.0146027,-179.046
1681331546.162047,442.3,0.9,0.1,0.001204235,-7.850687e-07,0.001204239,0.4842144,-0.0986714,-0.00165559,-0.0145951,-179.04
1681331550.230436,442.3,0.95,0.1,0.001204235,2.869087e-06,0.00120058,0.1360936,-0.0986714,-0.00165559,-0.0145951,-179.04
1681331554.2814243,442.3,1.01,0.1,0.001204235,2.869087e-06,0.001204235,0.3103634,-0.0986714,-0.00165559,-0.0145951,-179.04
1681331558.3803222,442.3,1.06,0.1,0.001204235,2.869087e-06,0.001204235,359.9625,-0.0986638,-0.00164796,-0.0146027,-179.046
1681331562.471058,442.3,1.11,0.1,0.001200579,2.869087e-06,0.001200583,359.9626,-0.0986714,-0.00164796,-0.0145951,-179.046
1681331566.5596628,442.3,1.16,0.1,0.001200579,-7.850687e-07,0.001204235,0.1365068,-0.0986638,-0.00164796,-0.0146027,-179.046
1681331570.6379576,442.3,1.21,0.1,0.001204235,2.869087e-06,0.001207891,0.1365068,-0.0986638,-0.00164796,-0.0146027,-179.046
1681331574.7082589,442.3,1.26,0.1,0.001204235,2.869087e-06,0.001204239,0.1365068,-0.0986638,-0.00164796,-0.0146027,-179.046
1681331578.7757206,442.3,1.31,0.1,0.001204235,-7.850687e-07,0.001204253,0.3103634,-0.0986638,-0.00164796,-0.0146027,-179.046
1681331582.8649683,442.3,1.36,0.1,0.001204235,-7.850687e-07,0.001200583,359.9626,-0.0986638,-0.00164796,-0.0146027,-179.046
1681331586.9406576,442.3,1.41,0.1,0.001200579,2.869087e-06,0.00120058,0.1365068,-0.0986714,-0.00164796,-0.0145951,-179.046
1681331591.0193925,442.3,1.46,0.1,0.001204235,-7.850687e-07,0.001200583,0.3103634,-0.0986638,-0.00164796,-0.0146027,-179.046
1681331595.08901,442.3,1.51,0.1,0.001204235,6.523243e-06,0.00120058,0.1360936,-0.0986638,-0.00164796,-0.0146027,-179.046
1681331599.1508992,442.3,1.56,0.1,0.001204235,-7.850687e-07,0.001200583,0.1365068,-0.0986714,-0.00164033,-0.0145951,-179.046
1681331603.2086115,442.3,1.61,0.1,0.001204235,-7.850687e-07,0.001204235,0.1365068,-0.0986638,-0.00164796,-0.0146027,-179.046
1681331607.2866006,442.3,1.66,0.1,0.001204235,2.869087e-06,0.001204235,0.1369224,-0.0986638,-0.00164796,-0.0146027,-179.046
1681331611.35395,442.3,1.71,0.1,0.001204235,2.869087e-06,0.001204243,359.9625,-0.0986714,-0.00164796,-0.0145951,-179.046
1681331615.435487,442.3,1.76,0.1,0.001200579,2.869087e-06,0.001204239,0.3103634,-0.0986714,-0.00164796,-0.0145951,-179.046
1681331619.5174582,442.3,1.81,0.1,0.001200579,-7.850687e-07,0.001207894,359.9626,-0.0986714,-0.00164033,-0.0145951,-179.046
1681331623.5975225,442.3,1.86,0.1,0.001204235,-7.850687e-07,0.001204239,359.9625,-0.0986714,-0.00165559,-0.0145951,-179.04
1681331627.6592522,442.3,1.91,0.1,0.001200579,2.869087e-06,0.001204239,0.1365068,-0.0986714,-0.00164796,-0.0145951,-179.046
1681331631.7257245,442.3,1.96,0.1,0.001204235,2.869087e-06,0.001204235,0.3113085,-0.0986638,-0.00164796,-0.0146027,-179.046
1681331635.7771282,442.3,2.01,0.1,0.001204235,-7.850687e-07,0.001204235,0.1365068,-0.0986714,-0.00164796,-0.0145951,-179.046
1681331639.8271537,442.3,2.06,0.1,0.001204235,2.869087e-06,0.001200597,0.1365068,-0.0986638,-0.00164796,-0.0146027,-179.046
1681331643.8903506,442.3,2.11,0.1,0.001200579,2.869087e-06,0.001204235,359.9626,-0.0986638,-0.00164796,-0.0146027,-179.046
1681331647.9791217,442.3,2.16,0.1,0.001200579,2.869087e-06,0.001204235,0.1365068,-0.0986638,-0.00164796,-0.0146027,-179.046
1681331652.0274925,442.3,2.21,0.1,0.001200579,2.869087e-06,0.001204239,359.9625,-0.0986638,-0.00164796,-0.0146027,-179.046
1681331656.05829,442.3,2.26,0.1,0.001204235,6.523243e-06,0.001204239,0.1365068,-0.0986714,-0.00164796,-0.0145951,-179.046
1681331660.1199083,442.3,2.31,0.1,0.001200579,-7.850687e-07,0.001200583,0.1365068,-0.0986638,-0.00164796,-0.0146027,-179.046
1681331664.184672,442.3,2.36,0.1,0.001200579,2.869087e-06,0.001204239,0.1365068,-0.0986714,-0.00164796,-0.0145951,-179.046
1681331668.2524154,442.3,2.41,0.1,0.001204235,2.869087e-06,0.001200583,0.1365068,-0.0986638,-0.00164796,-0.0146027,-179.046
1681331672.316092,442.3,2.46,0.1,0.001200579,2.869087e-06,0.001204239,359.9626,-0.0986714,-0.00164796,-0.0145951,-179.046
1681331676.3714314,442.3,2.51,0.1,0.001204235,2.869087e-06,0.001204253,0.1365068,-0.0986714,-0.00164796,-0.0145951,-179.046
1681331680.438729,442.3,2.56,0.1,0.001204235,2.869087e-06,0.001204253,359.9625,-0.0986714,-0.00164796,-0.0145951,-179.046
1681331684.511158,442.3,2.61,0.1,0.001204235,2.869087e-06,0.001204235,359.9626,-0.0986638,-0.00164796,-0.0146027,-179.046
1681331688.5944095,442.3,2.66,0.1,0.001200579,-7.850687e-07,0.001204239,0.1365068,-0.0986638,-0.00164796,-0.0146027,-179.046
1681331692.6384008,442.3,2.71,0.1,0.001204235,1.01774e-05,0.001204235,359.9625,-0.0986638,-0.00164796,-0.0146027,-179.046
1681331696.7120922,442.3,2.76,0.1,0.001200579,-7.850687e-07,0.001204239,0.1365068,-0.0986638,-0.00164033,-0.0146027,-179.046
1681331700.7808883,442.3,2.81,0.1,0.001204235,2.869087e-06,0.001204253,359.9625,-0.0986638,-0.00164796,-0.0146027,-179.046
1681331704.8599927,442.3,2.86,0.1,0.001204235,-7.850687e-07,0.001204239,0.1365068,-0.0986714,-0.00164796,-0.0145951,-179.046
1681331708.9416776,442.3,2.91,0.1,0.001204235,2.869087e-06,0.001204253,0.1365068,-0.0986638,-0.00164796,-0.0146027,-179.046
1681331712.9996767,442.3,2.96,0.1,0.001204235,2.869087e-06,0.001204239,359.9626,-0.0986638,-0.00164796,-0.0146027,-179.046
1681331717.0766382,442.3,3.02,0.1,0.001204235,-7.850687e-07,0.001204239,359.9625,-0.0986714,-0.00164796,-0.0145951,-179.046
1681331721.1276917,442.3,3.07,0.1,0.001200579,-7.850687e-07,0.001204243,0.1360936,-0.0986638,-0.00164796,-0.0146027,-179.046
1681331725.1702986,442.3,3.12,0.1,0.001207891,2.869087e-06,0.001204239,0.1365068,-0.0986638,-0.00164796,-0.0146027,-179.046
1681331729.222448,442.3,3.17,0.1,0.001207891,2.869087e-06,0.00120058,359.7881,-0.0986714,-0.00164796,-0.0145951,-179.046
1681331733.2779753,442.3,3.22,0.1,0.001204235,-7.850687e-07,0.001200583,0.3094241,-0.0986638,-0.00164796,-0.0146027,-179.046
1681331737.3310096,442.3,3.27,0.1,0.001200579,2.869087e-06,0.001204239,0.3103634,-0.0986638,-0.00164796,-0.0146027,-179.046
1681331741.4096804,442.3,3.32,0.1,0.001204235,2.869087e-06,0.001204239,0.1365068,-0.0986714,-0.00164796,-0.0145951,-179.046
1681331745.4579272,442.3,3.37,0.1,0.001200579,6.523243e-06,0.001204235,0.3103634,-0.0986638,-0.00164796,-0.0146027,-179.046
1681331749.5127347,442.3,3.42,0.1,0.001200579,2.869087e-06,0.001204235,0.1365068,-0.0986714,-0.00164033,-0.0145951,-179.046
1681331753.5865533,442.3,3.47,0.1,0.001204235,-7.850687e-07,0.001207894,0.3113085,-0.0986638,-0.00164796,-0.0146027,-179.046
1681331757.6616657,442.3,3.52,0.1,0.001204235,-7.850687e-07,0.001204239,359.9625,-0.0986638,-0.00164796,-0.0146027,-179.046
1681331761.7220988,442.3,3.57,0.1,0.001200579,6.523243e-06,0.001204239,0.1369224,-0.0986638,-0.00164796,-0.0146027,-179.046
1681331765.7796202,442.3,3.62,0.1,0.001204235,-7.850687e-07,0.001200597,0.1365068,-0.0986638,-0.00164796,-0.0146027,-179.046
1681331769.8326917,442.3,3.67,0.1,0.001204235,6.523243e-06,0.001204253,0.3103634,-0.0986638,-0.00164796,-0.0146027,-179.046
1681331773.8819952,442.3,3.72,0.1,0.001200579,2.869087e-06,0.001204239,0.1369224,-0.0986638,-0.00164796,-0.0146027,-179.046
1681331777.9481063,442.3,3.77,0.1,0.001204235,-7.850687e-07,0.001204235,0.3094241,-0.0986638,-0.00164796,-0.0146027,-179.046
1681331781.9886723,442.3,3.82,0.1,0.001204235,-7.850687e-07,0.001204253,0.1365068,-0.0986638,-0.00164796,-0.0146027,-179.046
1681331786.0661235,442.3,3.87,0.1,0.001207891,2.869087e-06,0.001204239,0.1365068,-0.0986714,-0.00164796,-0.0145951,-179.046
1681331790.137682,442.3,3.92,0.1,0.001200579,-7.850687e-07,0.001196941,0.1369224,-0.0986714,-0.00164796,-0.0145951,-179.046
1681331794.1969273,442.3,3.97,0.1,0.001204235,2.869087e-06,0.001204239,359.9626,-0.0986714,-0.00164796,-0.0145951,-179.046
1681331798.2731383,442.3,4.02,0.1,0.001204235,2.869087e-06,0.001204235,359.9628,-0.0986638,-0.00164796,-0.0146027,-179.046
1681331802.344559,442.3,4.07,0.1,0.001204235,-4.439225e-06,0.001204235,359.9626,-0.0986638,-0.00164796,-0.0146027,-179.046
1681331806.4080007,442.3,4.12,0.1,0.001204235,2.869087e-06,0.001204239,359.9626,-0.0986638,-0.00165559,-0.0146027,-179.04
1681331810.465942,442.3,4.17,0.1,0.001200579,-7.850687e-07,0.001204235,359.9626,-0.0986714,-0.00165559,-0.0145951,-179.04
1681331814.5196836,442.3,4.22,0.1,0.001200579,-7.850687e-07,0.001204239,0.3103634,-0.0986638,-0.00164796,-0.0146027,-179.046
1681331818.5966241,442.3,4.27,0.1,0.001204235,2.869087e-06,0.001204239,359.9625,-0.0986638,-0.00164796,-0.0146027,-179.046
1681331822.6621888,442.3,4.32,0.1,0.001207891,-7.850687e-07,0.001200583,359.9626,-0.0986638,-0.00165559,-0.0146027,-179.04
1681331826.7306676,442.3,4.37,0.1,0.001196924,2.869087e-06,0.001200583,359.9626,-0.0986638,-0.00164796,-0.0146027,-179.046
1681331830.7866664,442.3,4.42,0.1,0.001204235,-7.850687e-07,0.001204235,0.1369224,-0.0986714,-0.00164033,-0.0145951,-179.046
1681331834.8366802,442.3,4.47,0.1,0.001200579,2.869087e-06,0.001204239,359.9626,-0.0986714,-0.00164796,-0.0145951,-179.046
1681331838.9174008,442.3,4.52,0.1,0.001200579,-7.850687e-07,0.001200583,359.9625,-0.0986638,-0.00164796,-0.0146027,-179.046
1681331842.9651973,442.3,4.57,0.1,0.001204235,2.869087e-06,0.00120058,359.7888,-0.0986714,-0.00164796,-0.0145951,-179.046
1681331847.0212786,442.3,4.62,0.1,0.001204235,2.869087e-06,0.001204278,0.3103634,-0.0986638,-0.00164796,-0.0146027,-179.046
1681331851.0926862,442.3,4.67,0.1,0.001204235,2.869087e-06,0.001204239,0.1365068,-0.0986714,-0.00164796,-0.0145951,-179.046
1681331855.1625514,442.3,4.72,0.1,0.001204235,-7.850687e-07,0.001200583,0.3113085,-0.0986714,-0.00164796,-0.0145951,-179.046
1681331859.2267754,442.3,4.77,0.1,0.001204235,2.869087e-06,0.001204253,0.1365068,-0.0986714,-0.00164796,-0.0145951,-179.046
1681331863.2779272,442.3,4.82,0.1,0.001204235,-7.850687e-07,0.001204239,0.1369224,-0.0986714,-0.00164796,-0.0145951,-179.046
1681331867.3502066,442.3,4.87,0.1,0.001204235,2.869087e-06,0.001204235,0.1365068,-0.0986714,-0.00164796,-0.0145951,-179.046
1681331871.4159532,442.3,4.92,0.1,0.001204235,-7.850687e-07,0.001204253,359.9626,-0.0986714,-0.00164796,-0.0145951,-179.046
1681331875.484755,442.3,4.97,0.1,0.001204235,2.869087e-06,0.001204239,359.9626,-0.0986714,-0.00164796,-0.0145951,-179.046
1681331879.5622683,442.3,5.03,0.1,0.001204235,-7.850687e-07,0.001204239,359.9626,-0.0986714,-0.00164796,-0.0145951,-179.046
1681331883.6356766,442.3,5.08,0.1,0.001204235,2.869087e-06,0.001204239,359.9626,-0.0986714,-0.00164033,-0.0145951,-179.046
1681331887.7137759,442.3,5.13,0.1,0.001204235,2.869087e-06,0.001204235,359.9628,-0.0986714,-0.00164033,-0.0145951,-179.046
1681331891.7681398,442.3,5.18,0.1,0.001204235,-7.850687e-07,0.001204253,0.1365068,-0.0986714,-0.00164033,-0.0145951,-179.046
1681331895.8210588,442.3,5.23,0.1,0.001196924,-7.850687e-07,0.001204243,0.1365068,-0.0986714,-0.00164796,-0.0145951,-179.046
1681331899.864615,442.3,5.28,0.1,0.001200579,-7.850687e-07,0.001204239,0.3103634,-0.0986714,-0.00164796,-0.0145951,-179.046
1681331903.9082358,442.3,5.33,0.1,0.001204235,2.869087e-06,0.001200583,0.3103634,-0.0986714,-0.00164033,-0.0145951,-179.046
1681331907.9934163,442.3,5.38,0.1,0.001200579,-7.850687e-07,0.001200583,0.1365068,-0.0986714,-0.00164796,-0.0145951,-179.046
1681331912.0595489,442.3,5.43,0.1,0.001200579,-7.850687e-07,0.001204239,359.9628,-0.0986714,-0.00164796,-0.0145951,-179.046
1681331916.1006572,442.3,5.48,0.1,0.001204235,2.869087e-06,0.001204239,359.7888,-0.0986714,-0.00165559,-0.0145951,-179.04
1681331920.193248,442.3,5.53,0.1,0.001204235,-7.850687e-07,0.001204243,0.3103634,-0.0986714,-0.00164796,-0.0145951,-179.046
1681331924.2877123,442.3,5.58,0.1,0.001204235,2.869087e-06,0.001204239,0.3103634,-0.0986638,-0.00164796,-0.0146027,-179.046
1681331928.3406436,442.3,5.63,0.1,0.001200579,-7.850687e-07,0.001200583,359.9625,-0.0986638,-0.00164796,-0.0146027,-179.046
1681331932.3801856,442.3,5.68,0.1,0.001204235,-7.850687e-07,0.001204239,359.9625,-0.0986714,-0.00164796,-0.0145951,-179.046
1681331936.4566367,442.3,5.73,0.1,0.001200579,6.523243e-06,0.001200583,359.9626,-0.0986714,-0.00164796,-0.0145951,-179.046
1681331940.5323572,442.3,5.78,0.1,0.001200579,6.523243e-06,0.001204239,359.9625,-0.0986714,-0.00165559,-0.0145951,-179.04
1681331944.5914903,442.3,5.83,0.1,0.001204235,-7.850687e-07,0.00120058,359.9625,-0.0986714,-0.00164796,-0.0145951,-179.046
1681331948.636215,442.3,5.88,0.1,0.001204235,-7.850687e-07,0.001204239,0.3094241,-0.0986714,-0.00164796,-0.0145951,-179.046
1681331952.6991804,442.3,5.93,0.1,0.001204235,2.869087e-06,0.001207891,0.1365068,-0.0986714,-0.00164796,-0.0145951,-179.046
1681331956.77132,442.3,5.98,0.1,0.001200579,6.523243e-06,0.001204243,0.1365068,-0.0986714,-0.00164796,-0.0145951,-179.046
1681331960.8241649,442.3,6.03,0.1,0.001204235,2.869087e-06,0.00120058,359.9626,-0.0986714,-0.00164796,-0.0145951,-179.046
1681331964.9046109,442.3,6.08,0.1,0.001204235,-7.850687e-07,0.001204239,0.1365068,-0.0986638,-0.00164796,-0.0146027,-179.046
1681331968.971343,442.3,6.13,0.1,0.001204235,-7.850687e-07,0.001204239,0.1369224,-0.0986638,-0.00165559,-0.0146027,-179.04
1681331973.051087,442.3,6.18,0.1,0.001204235,2.869087e-06,0.001204235,0.1365068,-0.0986714,-0.00165559,-0.0145951,-179.04
1681331977.1171932,442.3,6.23,0.1,0.001204235,2.869087e-06,0.001200583,0.1360936,-0.0986714,-0.00165559,-0.0145951,-179.04
1681331981.181105,442.3,6.28,0.1,0.001204235,2.869087e-06,0.001204235,0.1360936,-0.0986714,-0.00164796,-0.0145951,-179.046
1681331985.2551706,442.3,6.33,0.1,0.001200579,-7.850687e-07,0.001204235,0.1369224,-0.0986714,-0.00164796,-0.0145951,-179.046
1681331989.3322299,442.3,6.38,0.1,0.001204235,2.869087e-06,0.001204253,0.1365068,-0.0986638,-0.00164796,-0.0146027,-179.046
1681331993.401189,442.3,6.43,0.1,0.001204235,-7.850687e-07,0.001204239,0.1365068,-0.0986714,-0.00164796,-0.0145951,-179.046
1681331997.465181,442.3,6.48,0.1,0.001207891,2.869087e-06,0.001204235,0.1360936,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332001.5317962,442.3,6.53,0.1,0.001204235,2.869087e-06,0.001207891,0.1360936,-0.0986714,-0.00164796,-0.0145951,-179.046
1681332005.5819738,442.3,6.58,0.1,0.001204235,-7.850687e-07,0.001204239,359.9626,-0.0986714,-0.00164796,-0.0145951,-179.046
1681332009.6402087,442.3,6.63,0.1,0.001204235,2.869087e-06,0.001204239,359.9625,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332013.7073336,442.3,6.68,0.1,0.001204235,6.523243e-06,0.001204235,0.1365068,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332017.7960186,442.3,6.73,0.1,0.001204235,2.869087e-06,0.001204239,359.9628,-0.0986714,-0.00164796,-0.0145951,-179.046
1681332021.866776,442.3,6.78,0.1,0.001204235,6.523243e-06,0.001204239,359.9625,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332025.9411662,442.3,6.83,0.1,0.001204235,-7.850687e-07,0.001200583,0.3103634,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332030.013771,442.3,6.88,0.1,0.001207891,2.869087e-06,0.001207891,0.1369224,-0.0986714,-0.00164796,-0.0145951,-179.046
1681332034.0915577,442.3,6.93,0.1,0.001204235,-7.850687e-07,0.001204239,359.9626,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332038.1491337,442.3,6.98,0.1,0.001204235,1.01774e-05,0.001207894,0.1365068,-0.0986714,-0.00164796,-0.0145951,-179.046
1681332042.227678,442.3,7.04,0.1,0.001200579,-4.439225e-06,0.001204239,0.1365068,-0.0986714,-0.00164796,-0.0145951,-179.046
1681332046.288161,442.3,7.09,0.1,0.001204235,2.869087e-06,0.001204239,0.1365068,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332050.356557,442.3,7.14,0.1,0.001204235,2.869087e-06,0.001200583,359.9626,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332054.4041786,442.3,7.19,0.1,0.001204235,-7.850687e-07,0.00120058,0.1360936,-0.0986714,-0.00164796,-0.0145951,-179.046
1681332058.4833565,442.3,7.24,0.1,0.001200579,-7.850687e-07,0.001204239,0.1360936,-0.0986714,-0.00165559,-0.0145951,-179.04
1681332062.541256,442.3,7.29,0.1,0.001200579,-7.850687e-07,0.001204235,0.1365068,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332066.6081786,442.3,7.34,0.1,0.001204235,-7.850687e-07,0.001204235,0.1365068,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332070.674182,442.3,7.39,0.1,0.001200579,2.869087e-06,0.001204235,359.9626,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332074.751366,442.3,7.44,0.1,0.001204235,-7.850687e-07,0.001204235,359.9626,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332078.8211627,442.3,7.49,0.1,0.001207891,6.523243e-06,0.001204253,0.1369224,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332082.895911,442.3,7.54,0.1,0.001204235,2.869087e-06,0.00120058,359.9626,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332086.968184,442.3,7.59,0.1,0.001207891,2.869087e-06,0.001204239,359.9626,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332091.0152273,442.3,7.64,0.1,0.001204235,2.869087e-06,0.001204243,359.9626,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332095.108865,442.3,7.69,0.1,0.001200579,2.869087e-06,0.00120058,359.9625,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332099.1816773,442.3,7.74,0.1,0.001204235,-7.850687e-07,0.001204239,0.1360936,-0.0986714,-0.00164796,-0.0145951,-179.046
1681332103.260862,442.3,7.79,0.1,0.001204235,2.869087e-06,0.001204239,0.1365068,-0.0986714,-0.00164796,-0.0145951,-179.046
1681332107.3299208,442.3,7.84,0.1,0.001204235,2.869087e-06,0.001204239,0.1369224,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332111.3981655,442.3,7.89,0.1,0.001204235,-7.850687e-07,0.001204235,359.9626,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332115.4714549,442.3,7.94,0.1,0.001204235,6.523243e-06,0.001200583,0.1365068,-0.0986714,-0.00164796,-0.0145951,-179.046
1681332119.5451746,442.3,7.99,0.1,0.001200579,-7.850687e-07,0.001204239,0.1365068,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332123.6058688,442.3,8.04,0.1,0.001204235,2.869087e-06,0.001200583,0.1365068,-0.0986714,-0.00164796,-0.0145951,-179.046
1681332127.6734602,442.3,8.09,0.1,0.001204235,-7.850687e-07,0.001204239,0.1365068,-0.0986714,-0.00164796,-0.0145951,-179.046
1681332131.7381587,442.3,8.14,0.1,0.001204235,-7.850687e-07,0.001204239,0.1365068,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332135.8129566,442.3,8.19,0.1,0.001204235,2.869087e-06,0.001204235,359.9626,-0.0986714,-0.00164796,-0.0145951,-179.046
1681332139.8841605,442.3,8.24,0.1,0.001200579,2.869087e-06,0.001204235,0.1365068,-0.0986714,-0.00164796,-0.0145951,-179.046
1681332143.9476314,442.3,8.29,0.1,0.001204235,2.869087e-06,0.001204239,359.9626,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332148.0102708,442.3,8.34,0.1,0.001204235,2.869087e-06,0.001200583,0.3103634,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332152.0666997,442.3,8.39,0.1,0.001204235,6.523243e-06,0.001204235,0.3103634,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332156.1430733,442.3,8.44,0.1,0.001204235,-7.850687e-07,0.001204239,0.1365068,-0.0986714,-0.00164796,-0.0145951,-179.046
1681332160.2057412,442.3,8.49,0.1,0.001200579,-7.850687e-07,0.001207894,359.9626,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332164.2581577,442.3,8.54,0.1,0.001207891,-7.850687e-07,0.001204235,0.3103634,-0.0986714,-0.00164796,-0.0145951,-179.046
1681332168.3380723,442.3,8.59,0.1,0.001207891,2.869087e-06,0.001204253,0.1365068,-0.0986714,-0.00164796,-0.0145951,-179.046
1681332172.4131722,442.3,8.64,0.1,0.001204235,6.523243e-06,0.001204239,0.1365068,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332176.4703972,442.3,8.69,0.1,0.001204235,2.869087e-06,0.001204239,359.9626,-0.0986714,-0.00164796,-0.0145951,-179.046
1681332180.519521,442.3,8.74,0.1,0.001204235,-7.850687e-07,0.001204253,0.1365068,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332184.5778024,442.3,8.79,0.1,0.001204235,-7.850687e-07,0.001200583,0.1369224,-0.0986714,-0.00164796,-0.0145951,-179.046
1681332188.6279402,442.3,8.84,0.1,0.001204235,-7.850687e-07,0.001204239,359.9626,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332192.6941657,442.3,8.89,0.1,0.001200579,2.869087e-06,0.001207894,0.1365068,-0.0986714,-0.00164796,-0.0145951,-179.046
1681332196.7548985,442.3,8.94,0.1,0.001204235,-7.850687e-07,0.001204239,359.7888,-0.0986714,-0.00164796,-0.0145951,-179.046
1681332200.8263037,442.3,8.99,0.1,0.001204235,2.869087e-06,0.001207891,0.1365068,-0.0986714,-0.00164033,-0.0145951,-179.046
1681332204.8811677,442.3,9.05,0.1,0.001204235,-7.850687e-07,0.001204239,359.9625,-0.0986714,-0.00164796,-0.0145951,-179.046
1681332208.9398506,442.3,9.1,0.1,0.001204235,-7.850687e-07,0.001200597,0.1369224,-0.0986714,-0.00164796,-0.0145951,-179.046
1681332212.9971428,442.3,9.15,0.1,0.001204235,-7.850687e-07,0.001204253,359.9626,-0.0986714,-0.00164796,-0.0145951,-179.046
1681332217.0674524,442.3,9.2,0.1,0.001207891,-4.439225e-06,0.001204239,0.1365068,-0.0986714,-0.00164796,-0.0145951,-179.046
1681332221.129477,442.3,9.25,0.1,0.001204235,6.523243e-06,0.001204235,0.1365068,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332225.2011564,442.3,9.3,0.1,0.001200579,2.869087e-06,0.001204243,0.1365068,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332229.2542086,442.3,9.35,0.1,0.001200579,2.869087e-06,0.001204239,359.9625,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332233.3123305,442.3,9.4,0.1,0.001204235,2.869087e-06,0.001204253,0.1360936,-0.0986714,-0.00164796,-0.0145951,-179.046
1681332237.3825011,442.3,9.45,0.1,0.001204235,6.523243e-06,0.001207891,0.1369224,-0.0986714,-0.00164796,-0.0145951,-179.046
1681332241.433701,442.3,9.5,0.1,0.001204235,2.869087e-06,0.001200597,0.1365068,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332245.5111313,442.3,9.55,0.1,0.001200579,-7.850687e-07,0.001204239,0.1365068,-0.0986638,-0.00164796,-0.0146027,-179.046
