f,v,x,y,r,theta
10.0,0.0,-7.3278e-07,-1.04775e-09,7.32722e-07,-179.922
10.0,0.003448275862068966,-7.3278e-07,-1.04775e-09,7.32722e-07,-179.922
10.0,0.006896551724137932,-4.23754e-08,-1.16416e-10,4.23172e-08,-179.862
10.0,0.010344827586206898,-7.05481e-08,-1.16416e-10,7.04899e-08,-179.916
10.0,0.013793103448275864,-9.87789e-08,-1.74624e-10,9.87206e-08,-179.922
10.0,0.01724137931034483,-1.12865e-07,-1.74624e-10,1.12807e-07,-179.916
10.0,0.020689655172413796,-1.41096e-07,-2.9104e-10,1.41038e-07,-179.904
10.0,0.024137931034482762,-1.69269e-07,-2.9104e-10,1.69211e-07,-179.91
10.0,0.027586206896551727,-1.975e-07,-3.49248e-10,1.97441e-07,-179.904
10.0,0.031034482758620693,-2.11528e-07,-3.49248e-10,2.11469e-07,-179.916
10.0,0.03448275862068966,-2.39643e-07,-4.07455e-10,2.39585e-07,-179.91
10.0,0.03793103448275863,-2.67757e-07,-4.07455e-10,2.67699e-07,-179.922
10.0,0.04137931034482759,-2.81902e-07,-4.07455e-10,2.81843e-07,-179.916
10.0,0.04482758620689656,-3.10074e-07,-5.23873e-10,3.10016e-07,-179.916
10.0,0.048275862068965524,-3.38247e-07,-5.23873e-10,3.38188e-07,-179.916
10.0,0.05172413793103449,-3.66419e-07,-5.8208e-10,3.66361e-07,-179.916
10.0,0.055172413793103454,-3.80505e-07,-5.8208e-10,3.80447e-07,-179.922
10.0,0.05862068965517242,-4.0862e-07,-6.40288e-10,4.08561e-07,-179.91
10.0,0.062068965517241385,-4.36792e-07,-6.40288e-10,4.36734e-07,-179.916
10.0,0.06551724137931035,-4.64848e-07,-6.98495e-10,4.6479e-07,-179.916
10.0,0.06896551724137932,-4.78936e-07,-7.56703e-10,4.78878e-07,-179.916
10.0,0.07241379310344828,-5.07109e-07,-7.56703e-10,5.07051e-07,-179.922
10.0,0.07586206896551725,-5.35281e-07,-8.14911e-10,5.35223e-07,-179.916
10.0,0.07931034482758621,-5.49309e-07,-8.14911e-10,5.49251e-07,-179.922
10.0,0.08275862068965519,-5.77482e-07,-8.14911e-10,5.77424e-07,-179.922
10.0,0.08620689655172414,-6.05654e-07,-9.3133e-10,6.05596e-07,-179.916
10.0,0.08965517241379312,-6.33769e-07,-9.3133e-10,6.3371e-07,-179.916
10.0,0.09310344827586207,-6.47913e-07,-9.89537e-10,6.47855e-07,-179.916
10.0,0.09655172413793105,-6.75969e-07,-9.89537e-10,6.75911e-07,-179.916
10.0,0.1,-7.04084e-07,-1.04775e-09,7.04025e-07,-179.916
20.0,0.0,-7.03734e-07,1.08267e-08,7.03792e-07,179.118
20.0,0.003448275862068966,-7.03676e-07,1.08267e-08,7.03734e-07,179.118
20.0,0.006896551724137932,-4.23172e-08,5.8208e-10,4.2259e-08,179.142
20.0,0.010344827586206898,-7.04899e-08,1.04775e-09,7.04317e-08,179.13
20.0,0.013793103448275864,-9.86624e-08,1.4552e-09,9.86042e-08,179.13
20.0,0.01724137931034483,-1.12749e-07,1.68803e-09,1.1269e-07,179.118
20.0,0.020689655172413796,-1.40922e-07,2.1537e-09,1.40922e-07,179.118
20.0,0.024137931034482762,-1.69036e-07,2.56115e-09,1.69036e-07,179.13
20.0,0.027586206896551727,-1.97208e-07,3.02681e-09,1.97208e-07,179.118
20.0,0.031034482758620693,-2.11237e-07,3.20144e-09,2.11237e-07,179.124
20.0,0.03448275862068966,-2.39294e-07,3.60889e-09,2.39294e-07,179.124
20.0,0.03793103448275863,-2.67466e-07,4.07456e-09,2.67466e-07,179.124
20.0,0.04137931034482759,-2.81552e-07,4.3074e-09,2.81552e-07,179.118
20.0,0.04482758620689656,-3.09725e-07,4.71485e-09,3.09667e-07,179.118
20.0,0.048275862068965524,-3.37839e-07,5.18051e-09,3.37839e-07,179.118
20.0,0.05172413793103449,-3.65953e-07,5.58796e-09,3.65953e-07,179.118
20.0,0.055172413793103454,-3.8004e-07,5.82079e-09,3.8004e-07,179.118
20.0,0.05862068965517242,-4.08154e-07,6.28646e-09,4.08096e-07,179.112
20.0,0.062068965517241385,-4.36268e-07,6.69391e-09,4.36268e-07,179.118
20.0,0.06551724137931035,-4.64266e-07,7.15957e-09,4.64266e-07,179.112
20.0,0.06896551724137932,-4.78354e-07,7.33419e-09,4.78354e-07,179.118
20.0,0.07241379310344828,-5.06468e-07,7.74168e-09,5.06468e-07,179.118
20.0,0.07586206896551725,-5.34583e-07,8.20734e-09,5.34641e-07,179.118
20.0,0.07931034482758621,-5.48669e-07,8.38196e-09,5.48669e-07,179.118
20.0,0.08275862068965519,-5.76842e-07,8.84762e-09,5.76842e-07,179.118
20.0,0.08620689655172414,-6.04956e-07,9.25507e-09,6.04956e-07,179.118
20.0,0.08965517241379312,-6.33012e-07,9.72074e-09,6.33012e-07,179.118
20.0,0.09310344827586207,-6.47098e-07,9.95357e-09,6.47098e-07,179.118
20.0,0.09655172413793105,-6.75154e-07,1.0361e-08,6.75154e-07,179.118
20.0,0.1,-7.03269e-07,1.07685e-08,7.03327e-07,179.118
