f,v,x,y,r,theta
40.0,0.2896551724137931,-6.60428e-07,3.45756e-08,6.61301e-07,177.0
40.0,0.303448275862069,-6.87785e-07,3.59144e-08,6.88658e-07,177.006
40.0,0.31724137931034485,-7.19625e-07,3.76606e-08,7.20556e-07,177.006
40.0,0.33103448275862074,-7.51465e-07,3.92904e-08,7.52454e-07,177.006
40.0,0.3448275862068966,-7.83304e-07,4.09202e-08,7.84352e-07,177.006
40.0,0.35862068965517246,-8.1526e-07,4.26082e-08,8.16308e-07,177.006
40.0,0.3724137931034483,-8.471e-07,4.42963e-08,8.48206e-07,177.006
40.0,0.3862068965517242,-8.78998e-07,4.59843e-08,8.80162e-07,177.006
40.0,0.4,-9.10721e-07,4.76141e-08,9.11885e-07,177.006
50.0,0.0,-9.0781e-07,6.9675e-08,9.10371e-07,175.608
50.0,0.013793103448275864,-3.22473e-08,2.21191e-09,3.22473e-08,175.98
50.0,0.027586206896551727,-6.36214e-08,4.42381e-09,6.36796e-08,175.98
50.0,0.04137931034482759,-9.05134e-08,6.69391e-09,9.07462e-08,175.746
50.0,0.055172413793103454,-1.22586e-07,9.77894e-09,1.22935e-07,175.428
50.0,0.06896551724137932,-1.54775e-07,1.18162e-08,1.55183e-07,175.614
50.0,0.08275862068965519,-1.86265e-07,1.38535e-08,1.86731e-07,175.74
50.0,0.09655172413793105,-2.17465e-07,1.64729e-08,2.18047e-07,175.662
50.0,0.11034482758620691,-2.49596e-07,1.94997e-08,2.50353e-07,175.524
50.0,0.12413793103448277,-2.81785e-07,2.15369e-08,2.82542e-07,175.626
50.0,0.13793103448275865,-3.1345e-07,2.36906e-08,3.14265e-07,175.668
50.0,0.1517241379310345,-3.44882e-07,2.59607e-08,3.45814e-07,175.686
50.0,0.16551724137931037,-3.7614e-07,2.87547e-08,3.77187e-07,175.626
50.0,0.17931034482758623,-4.03439e-07,3.11413e-08,4.04603e-07,175.584
50.0,0.1931034482758621,-4.35628e-07,3.37025e-08,4.36909e-07,175.572
50.0,0.20689655172413796,-4.67584e-07,3.59144e-08,4.68923e-07,175.608
50.0,0.22068965517241382,-4.99425e-07,3.80098e-08,5.00764e-07,175.644
50.0,0.23448275862068968,-5.3045e-07,4.02799e-08,5.31963e-07,175.65
50.0,0.24827586206896554,-5.62057e-07,4.30739e-08,5.63628e-07,175.614
50.0,0.2620689655172414,-5.94013e-07,4.58679e-08,5.95701e-07,175.584
50.0,0.2758620689655173,-6.26085e-07,4.83126e-08,6.2789e-07,175.584
50.0,0.2896551724137931,-6.5775e-07,5.06991e-08,6.59671e-07,175.59
50.0,0.303448275862069,-6.85282e-07,5.23871e-08,6.87203e-07,175.626
50.0,0.31724137931034485,-7.16715e-07,5.44244e-08,7.18694e-07,175.656
50.0,0.33103448275862074,-7.47972e-07,5.69273e-08,7.50126e-07,175.644
50.0,0.3448275862068966,-7.79812e-07,6.00126e-08,7.82024e-07,175.596
50.0,0.35862068965517246,-8.12059e-07,6.23409e-08,8.14387e-07,175.608
50.0,0.3724137931034483,-8.4384e-07,6.43199e-08,8.46227e-07,175.638
