f,v,x,y,r,theta
30.0,0.05172413793103449,-4.43835e-07,1.50177e-08,4.44068e-07,178.062
30.0,0.055172413793103454,-4.6089e-07,1.55998e-08,4.61123e-07,178.056
30.0,0.05862068965517242,-4.95002e-07,1.67639e-08,4.95234e-07,178.062
30.0,0.062068965517241385,-5.29111e-07,1.78699e-08,5.29402e-07,178.062
30.0,0.06551724137931035,-5.63105e-07,1.9034e-08,5.63396e-07,178.062
30.0,0.06896551724137932,-5.80218e-07,1.96161e-08,5.8045e-07,178.062
30.0,0.07241379310344828,-6.14327e-07,2.07802e-08,6.14618e-07,178.062
30.0,0.07586206896551725,-6.48437e-07,2.18862e-08,6.48728e-07,178.062
30.0,0.07931034482758621,-6.65492e-07,2.25265e-08,6.65783e-07,178.062
30.0,0.08275862068965519,-6.9966e-07,2.36324e-08,7.00009e-07,178.062
30.0,0.08620689655172414,-7.33769e-07,2.47966e-08,7.34177e-07,178.062
30.0,0.08965517241379312,-7.67879e-07,2.59607e-08,7.68228e-07,178.062
30.0,0.09310344827586207,-7.84934e-07,2.65428e-08,7.85341e-07,178.062
30.0,0.09655172413793105,-8.18927e-07,2.7707e-08,8.19393e-07,178.062
30.0,0.1,-8.52746e-07,2.85801e-08,8.53153e-07,178.074
40.0,0.0,-8.51058e-07,4.63335e-08,8.5228e-07,176.88
40.0,0.003448275862068966,-8.51116e-07,4.65664e-08,8.5228e-07,176.868
40.0,0.006896551724137932,-5.12812e-08,2.79398e-09,5.12812e-08,176.874
40.0,0.010344827586206898,-8.51583e-08,4.59843e-09,8.52165e-08,176.886
40.0,0.013793103448275864,-1.19327e-07,6.57749e-09,1.19443e-07,176.832
40.0,0.01724137931034483,-1.36381e-07,7.33419e-09,1.36498e-07,176.904
40.0,0.020689655172413796,-1.70491e-07,9.37149e-09,1.70724e-07,176.844
40.0,0.024137931034482762,-2.04484e-07,1.10595e-08,2.04717e-07,176.904
40.0,0.027586206896551727,-2.38537e-07,1.30968e-08,2.38828e-07,176.85
40.0,0.031034482758620693,-2.55592e-07,1.38535e-08,2.55941e-07,176.886
40.0,0.03448275862068966,-2.8941e-07,1.57744e-08,2.89818e-07,176.874
40.0,0.03793103448275863,-3.23636e-07,1.77535e-08,3.24044e-07,176.856
40.0,0.04137931034482759,-3.40575e-07,1.85101e-08,3.41041e-07,176.886
40.0,0.04482758620689656,-3.74568e-07,2.05474e-08,3.75092e-07,176.856
40.0,0.048275862068965524,-4.08794e-07,2.22936e-08,4.09318e-07,176.88
40.0,0.05172413793103449,-4.42671e-07,2.41563e-08,4.43311e-07,176.868
40.0,0.055172413793103454,-4.59784e-07,2.5204e-08,4.60424e-07,176.856
40.0,0.05862068965517242,-4.93779e-07,2.68921e-08,4.9442e-07,176.88
40.0,0.062068965517241385,-5.27714e-07,2.89293e-08,5.28471e-07,176.862
40.0,0.06551724137931035,-5.61649e-07,3.06175e-08,5.62464e-07,176.874
40.0,0.06896551724137932,-5.7853e-07,3.15488e-08,5.79344e-07,176.874
40.0,0.07241379310344828,-6.12639e-07,3.33532e-08,6.13454e-07,176.88
40.0,0.07586206896551725,-6.46691e-07,3.52741e-08,6.47564e-07,176.874
40.0,0.07931034482758621,-6.63804e-07,3.638e-08,6.64793e-07,176.862
40.0,0.08275862068965519,-6.97448e-07,3.79516e-08,6.98379e-07,176.886
40.0,0.08620689655172414,-7.31907e-07,4.00471e-08,7.32955e-07,176.868
40.0,0.08965517241379312,-7.659e-07,4.17933e-08,7.67006e-07,176.874
40.0,0.09310344827586207,-7.82315e-07,4.26082e-08,7.83421e-07,176.88
40.0,0.09655172413793105,-8.16948e-07,4.47619e-08,8.18112e-07,176.862
40.0,0.1,-8.50825e-07,4.64499e-08,8.52047e-07,176.874
50.0,0.0,-8.48322e-07,6.87437e-08,8.51058e-07,175.362
50.0,0.003448275862068966,-8.49137e-07,6.70557e-08,8.51756e-07,175.482
50.0,0.006896551724137932,-5.08155e-08,2.56115e-09,5.08155e-08,177.108
50.0,0.010344827586206898,-8.3412e-08,6.57749e-09,8.36449e-08,175.476
50.0,0.013793103448275864,-1.18278e-07,1.08267e-08,1.18744e-07,174.768
50.0,0.01724137931034483,-1.3708e-07,1.15834e-08,1.37487e-07,175.146
50.0,0.020689655172413796,-1.70899e-07,1.25147e-08,1.71306e-07,175.806
50.0,0.024137931034482762,-2.03029e-07,1.47848e-08,2.03495e-07,175.818
