f,v,x,y,r,theta
10.0,0.0,-9.11943e-07,-1.62982e-09,9.11885e-07,-179.898
10.0,0.004482758620689655,-2.65428e-08,5.82081e-11,2.64846e-08,179.856
10.0,0.00896551724137931,-5.29692e-08,-1.16416e-10,5.2911e-08,-179.928
10.0,0.013448275862068964,-7.94539e-08,-1.16416e-10,7.93957e-08,-179.928
10.0,0.01793103448275862,-1.19152e-07,-1.74624e-10,1.19093e-07,-179.922
10.0,0.022413793103448276,-1.45578e-07,-2.32832e-10,1.4552e-07,-179.922
10.0,0.026896551724137928,-1.72005e-07,-2.9104e-10,1.71946e-07,-179.922
10.0,0.031379310344827584,-1.98431e-07,-2.9104e-10,1.98373e-07,-179.922
10.0,0.03586206896551724,-2.3807e-07,-3.49248e-10,2.38012e-07,-179.922
10.0,0.040344827586206895,-2.64497e-07,-4.07455e-10,2.64439e-07,-179.922
10.0,0.04482758620689655,-2.90924e-07,-4.07455e-10,2.90866e-07,-179.922
10.0,0.04931034482758621,-3.17408e-07,-4.65665e-10,3.1735e-07,-179.922
10.0,0.053793103448275856,-3.57048e-07,-5.23873e-10,3.56989e-07,-179.922
10.0,0.05827586206896551,-3.83474e-07,-5.8208e-10,3.83416e-07,-179.922
10.0,0.06275862068965517,-4.099e-07,-5.8208e-10,4.09842e-07,-179.922
10.0,0.06724137931034482,-4.3621e-07,-6.40288e-10,4.36152e-07,-179.922
10.0,0.07172413793103448,-4.75849e-07,-6.40288e-10,4.75791e-07,-179.922
10.0,0.07620689655172413,-5.02278e-07,-6.98495e-10,5.02219e-07,-179.922
10.0,0.08068965517241379,-5.28762e-07,-7.56703e-10,5.28704e-07,-179.922
10.0,0.08517241379310345,-5.55247e-07,-7.56703e-10,5.55188e-07,-179.922
10.0,0.0896551724137931,-5.94886e-07,-8.14911e-10,5.94828e-07,-179.922
10.0,0.09413793103448276,-6.21312e-07,-8.73118e-10,6.21254e-07,-179.922
10.0,0.09862068965517241,-6.47622e-07,-8.73118e-10,6.47564e-07,-179.922
10.0,0.10310344827586207,-6.74048e-07,-9.3133e-10,6.7399e-07,-179.922
10.0,0.10758620689655171,-7.13746e-07,-9.89537e-10,7.13688e-07,-179.922
10.0,0.11206896551724137,-7.40172e-07,-1.04775e-09,7.40114e-07,-179.922
10.0,0.11655172413793102,-7.66657e-07,-1.04775e-09,7.66599e-07,-179.922
10.0,0.12103448275862068,-7.93083e-07,-1.10595e-09,7.93025e-07,-179.922
10.0,0.12551724137931033,-8.32606e-07,-1.16416e-09,8.32548e-07,-179.922
10.0,0.13,-8.59032e-07,-1.16416e-09,8.58974e-07,-179.922
20.0,0.0,-8.58625e-07,1.33296e-08,8.58683e-07,179.112
20.0,0.004482758620689655,-2.64846e-08,3.49248e-10,2.64264e-08,179.136
