f,v,x,y,r,theta
10.0,0.09,-7.51232e-07,-9.89537e-10,7.51174e-07,-179.928
20.0,0.0,-7.50824e-07,1.1758e-08,7.50882e-07,179.1
20.0,0.003103448275862069,-7.50824e-07,1.1758e-08,7.50882e-07,179.1
20.0,0.006206896551724138,-5.01752e-08,7.56703e-10,5.0117e-08,179.088
20.0,0.009310344827586206,-6.68811e-08,1.04775e-09,6.68228e-08,179.088
20.0,0.012413793103448275,-1.00234e-07,1.51341e-09,1.00176e-07,179.106
20.0,0.015517241379310345,-1.33646e-07,2.09549e-09,1.33587e-07,179.1
20.0,0.018620689655172412,-1.50351e-07,2.32832e-09,1.50351e-07,179.1
20.0,0.021724137931034483,-1.83704e-07,2.85219e-09,1.83704e-07,179.094
20.0,0.02482758620689655,-2.0041e-07,3.08502e-09,2.00352e-07,179.112
20.0,0.027931034482758618,-2.33821e-07,3.60889e-09,2.33821e-07,179.112
20.0,0.03103448275862069,-2.50469e-07,3.89994e-09,2.50411e-07,179.1
20.0,0.03413793103448276,-2.83706e-07,4.42381e-09,2.83706e-07,179.1
20.0,0.037241379310344824,-3.0047e-07,4.65664e-09,3.00412e-07,179.106
20.0,0.040344827586206895,-3.33765e-07,5.18051e-09,3.33706e-07,179.1
20.0,0.043448275862068966,-3.5047e-07,5.47155e-09,3.50412e-07,179.1
20.0,0.04655172413793103,-3.83881e-07,5.99542e-09,3.83881e-07,179.106
20.0,0.0496551724137931,-4.17234e-07,6.51929e-09,4.17234e-07,179.1
20.0,0.05275862068965517,-4.33474e-07,6.69391e-09,4.33474e-07,179.112
20.0,0.055862068965517236,-4.67293e-07,7.33419e-09,4.67293e-07,179.094
20.0,0.05896551724137931,-4.83884e-07,7.56705e-09,4.83942e-07,179.1
20.0,0.06206896551724138,-5.17295e-07,8.09092e-09,5.17295e-07,179.1
20.0,0.06517241379310344,-5.33826e-07,8.32375e-09,5.33826e-07,179.1
20.0,0.06827586206896552,-5.67237e-07,8.84762e-09,5.67237e-07,179.1
20.0,0.07137931034482758,-5.83885e-07,9.13866e-09,5.83885e-07,179.1
20.0,0.07448275862068965,-6.17238e-07,9.66253e-09,6.17238e-07,179.1
20.0,0.07758620689655173,-6.50591e-07,1.01864e-08,6.50591e-07,179.1
20.0,0.08068965517241379,-6.67354e-07,1.04192e-08,6.67354e-07,179.1
20.0,0.08379310344827585,-7.00707e-07,1.09431e-08,7.00766e-07,179.1
20.0,0.08689655172413793,-7.17413e-07,1.12341e-08,7.17413e-07,179.1
20.0,0.09,-7.50708e-07,1.1758e-08,7.50708e-07,179.1
30.0,0.0,-7.49777e-07,2.55533e-08,7.50126e-07,178.044
30.0,0.003103448275862069,-7.49777e-07,2.55533e-08,7.50126e-07,178.044
30.0,0.006206896551724138,-5.0117e-08,1.68803e-09,5.00588e-08,178.056
30.0,0.009310344827586206,-6.67646e-08,2.21191e-09,6.67064e-08,178.056
30.0,0.012413793103448275,-1.00118e-07,3.37606e-09,1.00118e-07,178.056
30.0,0.015517241379310345,-1.33471e-07,4.48202e-09,1.33471e-07,178.056
30.0,0.018620689655172412,-1.50118e-07,5.1223e-09,1.50177e-07,178.044
30.0,0.021724137931034483,-1.83471e-07,6.22825e-09,1.83471e-07,178.044
30.0,0.02482758620689655,-2.00119e-07,6.81032e-09,2.00177e-07,178.044
30.0,0.027931034482758618,-2.33472e-07,7.9163e-09,2.3353e-07,178.044
30.0,0.03103448275862069,-2.50062e-07,8.49838e-09,2.50178e-07,178.044
30.0,0.03413793103448276,-2.83299e-07,9.66253e-09,2.83415e-07,178.044
30.0,0.037241379310344824,-3.00004e-07,1.01864e-08,3.00121e-07,178.044
30.0,0.040344827586206895,-3.33299e-07,1.13506e-08,3.33474e-07,178.05
30.0,0.043448275862068966,-3.49946e-07,1.19326e-08,3.50063e-07,178.05
30.0,0.04655172413793103,-3.83241e-07,1.30386e-08,3.83416e-07,178.05
30.0,0.0496551724137931,-4.16594e-07,1.42027e-08,4.16769e-07,178.044
30.0,0.05275862068965517,-4.333e-07,1.47266e-08,4.33532e-07,178.05
30.0,0.055862068965517236,-4.66594e-07,1.58908e-08,4.66827e-07,178.044
30.0,0.05896551724137931,-4.83244e-07,1.64729e-08,4.83476e-07,178.044
30.0,0.06206896551724138,-5.16538e-07,1.75788e-08,5.16771e-07,178.044
30.0,0.06517241379310344,-5.33011e-07,1.81609e-08,5.33302e-07,178.044
30.0,0.06827586206896552,-5.66364e-07,1.93251e-08,5.66655e-07,178.044
30.0,0.07137931034482758,-5.83012e-07,1.98489e-08,5.83303e-07,178.044
30.0,0.07448275862068965,-6.16306e-07,2.10131e-08,6.16656e-07,178.044
30.0,0.07758620689655173,-6.49659e-07,2.2119e-08,6.4995e-07,178.044
30.0,0.08068965517241379,-6.66307e-07,2.27011e-08,6.66656e-07,178.044
30.0,0.08379310344827585,-6.99718e-07,2.38653e-08,7.00009e-07,178.05
30.0,0.08689655172413793,-7.16307e-07,2.43891e-08,7.16656e-07,178.05
30.0,0.09,-7.49544e-07,2.55533e-08,7.49951e-07,178.044
40.0,0.0,-7.47972e-07,4.10948e-08,7.4902e-07,176.85
40.0,0.003103448275862069,-7.47856e-07,4.12113e-08,7.48962e-07,176.844
40.0,0.006206896551724138,-5.00006e-08,2.67757e-09,5.00588e-08,176.91
40.0,0.009310344827586206,-6.65318e-08,3.6671e-09,6.659e-08,176.814
40.0,0.012413793103448275,-9.9943e-08,5.47155e-09,1.00059e-07,176.85
40.0,0.015517241379310345,-1.33122e-07,7.21778e-09,1.33238e-07,176.874
40.0,0.018620689655172412,-1.49769e-07,8.26554e-09,1.49944e-07,176.826
40.0,0.021724137931034483,-1.83064e-07,1.00118e-08,1.83239e-07,176.862
40.0,0.02482758620689655,-1.99537e-07,1.09431e-08,1.9977e-07,176.856
40.0,0.027931034482758618,-2.3289e-07,1.28639e-08,2.33239e-07,176.832
40.0,0.03103448275862069,-2.4948e-07,1.36206e-08,2.49771e-07,176.862
40.0,0.03413793103448276,-2.826e-07,1.54834e-08,2.82949e-07,176.862
40.0,0.037241379310344824,-2.99189e-07,1.65311e-08,2.99597e-07,176.838
40.0,0.040344827586206895,-3.32542e-07,1.82773e-08,3.33008e-07,176.844
40.0,0.043448275862068966,-3.49073e-07,1.91504e-08,3.49539e-07,176.856
40.0,0.04655172413793103,-3.82252e-07,2.10713e-08,3.82775e-07,176.838
40.0,0.0496551724137931,-4.15663e-07,2.28757e-08,4.16245e-07,176.85
40.0,0.05275862068965517,-4.32194e-07,2.37488e-08,4.32834e-07,176.85
40.0,0.055862068965517236,-4.6543e-07,2.56697e-08,4.66071e-07,176.838
40.0,0.05896551724137931,-4.82079e-07,2.65428e-08,4.82778e-07,176.844
40.0,0.06206896551724138,-5.15316e-07,2.8289e-08,5.16015e-07,176.85
40.0,0.06517241379310344,-5.31731e-07,2.92786e-08,5.32429e-07,176.844
40.0,0.06827586206896552,-5.65025e-07,3.10831e-08,5.6584e-07,176.85
40.0,0.07137931034482758,-5.81556e-07,3.19562e-08,5.82371e-07,176.85
40.0,0.07448275862068965,-6.14851e-07,3.38771e-08,6.15724e-07,176.838
40.0,0.07758620689655173,-6.4803e-07,3.56233e-08,6.48961e-07,176.85
40.0,0.08068965517241379,-6.64735e-07,3.66128e-08,6.65666e-07,176.844
40.0,0.08379310344827585,-6.97913e-07,3.84173e-08,6.98903e-07,176.844
40.0,0.08689655172413793,-7.14619e-07,3.93486e-08,7.15609e-07,176.844
40.0,0.09,-7.47681e-07,4.1153e-08,7.48729e-07,176.844
50.0,0.0,-7.45295e-07,5.86153e-08,7.47506e-07,175.5
50.0,0.003103448275862069,-7.44712e-07,5.85571e-08,7.46983e-07,175.506
50.0,0.006206896551724138,-4.89529e-08,3.25964e-09,4.89529e-08,176.136
50.0,0.009310344827586206,-6.55423e-08,4.54023e-09,6.56587e-08,176.01
50.0,0.012413793103448275,-9.8546e-08,8.44017e-09,9.88371e-08,175.086
50.0,0.015517241379310345,-1.3254e-07,1.16416e-08,1.32947e-07,174.954
50.0,0.018620689655172412,-1.50177e-07,1.22237e-08,1.50642e-07,175.332
50.0,0.021724137931034483,-1.82948e-07,1.37371e-08,1.83413e-07,175.698
50.0,0.02482758620689655,-1.97965e-07,1.51923e-08,1.98489e-07,175.608
50.0,0.027931034482758618,-2.31609e-07,1.75206e-08,2.32191e-07,175.668
50.0,0.03103448275862069,-2.48025e-07,1.88594e-08,2.48723e-07,175.644
50.0,0.03413793103448276,-2.80388e-07,2.27593e-08,2.81319e-07,175.356
50.0,0.037241379310344824,-2.97094e-07,2.43891e-08,2.98025e-07,175.302
50.0,0.040344827586206895,-3.30389e-07,2.72413e-08,3.31436e-07,175.284
50.0,0.043448275862068966,-3.48375e-07,2.85801e-08,3.49481e-07,175.308
50.0,0.04655172413793103,-3.81786e-07,3.06757e-08,3.8295e-07,175.398
50.0,0.0496551724137931,-4.1479e-07,3.25383e-08,4.16012e-07,175.512
50.0,0.05275862068965517,-4.3068e-07,3.33532e-08,4.31903e-07,175.566
50.0,0.055862068965517236,-4.6252e-07,3.67293e-08,4.63917e-07,175.458
50.0,0.05896551724137931,-4.78994e-07,3.86501e-08,4.80508e-07,175.386
50.0,0.06206896551724138,-5.12522e-07,4.19097e-08,5.14152e-07,175.32
50.0,0.06517241379310344,-5.29053e-07,4.33067e-08,5.30741e-07,175.32
50.0,0.06827586206896552,-5.62406e-07,4.60425e-08,5.64269e-07,175.32
50.0,0.07137931034482758,-5.80218e-07,4.66246e-08,5.82022e-07,175.404
50.0,0.07448275862068965,-6.13338e-07,4.872e-08,6.15259e-07,175.452
50.0,0.07758620689655173,-6.46109e-07,5.08155e-08,6.4803e-07,175.5
50.0,0.08068965517241379,-6.61708e-07,5.19215e-08,6.63687e-07,175.512
50.0,0.08379310344827585,-6.94188e-07,5.50647e-08,6.96284e-07,175.464
50.0,0.08689655172413793,-7.10661e-07,5.74512e-08,7.12931e-07,175.38
50.0,0.09,-7.44014e-07,6.03618e-08,7.46342e-07,175.362
10.0,0.0,-7.5065e-07,-9.89537e-10,7.50591e-07,-179.928
10.0,0.003103448275862069,-7.5065e-07,-9.3133e-10,7.50591e-07,-179.928
10.0,0.006206896551724138,-5.01752e-08,-1.74624e-10,5.0117e-08,-179.85
10.0,0.009310344827586206,-6.68228e-08,-1.16416e-10,6.67646e-08,-179.916
10.0,0.012413793103448275,-1.00234e-07,-1.74624e-10,1.00176e-07,-179.922
10.0,0.015517241379310345,-1.33646e-07,-1.74624e-10,1.33587e-07,-179.928
10.0,0.018620689655172412,-1.50293e-07,-2.32832e-10,1.50235e-07,-179.922
10.0,0.021724137931034483,-1.83704e-07,-3.49248e-10,1.83646e-07,-179.898
10.0,0.02482758620689655,-2.00352e-07,-2.9104e-10,2.00293e-07,-179.922
10.0,0.027931034482758618,-2.33705e-07,-3.49248e-10,2.33646e-07,-179.928
10.0,0.03103448275862069,-2.50411e-07,-3.49248e-10,2.50353e-07,-179.928
10.0,0.03413793103448276,-2.8359e-07,-4.07455e-10,2.83531e-07,-179.928
10.0,0.037241379310344824,-3.00353e-07,-4.07455e-10,3.00295e-07,-179.928
10.0,0.040344827586206895,-3.33706e-07,-4.65665e-10,3.33648e-07,-179.928
10.0,0.043448275862068966,-3.50354e-07,-4.65665e-10,3.50296e-07,-179.928
10.0,0.04655172413793103,-3.83649e-07,-5.23873e-10,3.8359e-07,-179.928
10.0,0.0496551724137931,-4.17118e-07,-5.23873e-10,4.1706e-07,-179.928
10.0,0.05275862068965517,-4.32892e-07,5.82081e-11,4.32834e-07,179.994
10.0,0.055862068965517236,-4.67118e-07,-4.65665e-10,4.6706e-07,-179.946
10.0,0.05896551724137931,-4.83826e-07,-6.40288e-10,4.83768e-07,-179.928
10.0,0.06206896551724138,-5.16946e-07,-7.56703e-10,5.16888e-07,-179.922
10.0,0.06517241379310344,-5.33593e-07,-8.14911e-10,5.33535e-07,-179.916
10.0,0.06827586206896552,-5.67063e-07,-7.56703e-10,5.67004e-07,-179.928
10.0,0.07137931034482758,-5.83652e-07,-7.56703e-10,5.83594e-07,-179.928
10.0,0.07448275862068965,-6.17005e-07,-8.14911e-10,6.16947e-07,-179.928
10.0,0.07758620689655173,-6.50416e-07,-8.14911e-10,6.50358e-07,-179.928
10.0,0.08068965517241379,-6.67122e-07,-8.73118e-10,6.67063e-07,-179.928
10.0,0.08379310344827585,-7.00475e-07,-8.73118e-10,7.00416e-07,-179.928
10.0,0.08689655172413793,-7.17122e-07,-9.3133e-10,7.17064e-07,-179.928
10.0,0.09,-7.50417e-07,-9.89537e-10,7.50359e-07,-179.928
20.0,0.0,-7.50009e-07,1.1758e-08,7.50068e-07,179.1
20.0,0.003103448275862069,-7.50009e-07,1.1758e-08,7.50068e-07,179.1
20.0,0.006206896551724138,-5.0117e-08,7.56703e-10,5.00588e-08,179.124
20.0,0.009310344827586206,-6.67646e-08,9.89537e-10,6.67064e-08,179.112
20.0,0.012413793103448275,-1.00176e-07,1.51341e-09,1.00118e-07,179.106
20.0,0.015517241379310345,-1.33529e-07,2.09549e-09,1.33471e-07,179.1
20.0,0.018620689655172412,-1.50177e-07,2.32832e-09,1.50177e-07,179.094
20.0,0.021724137931034483,-1.8353e-07,2.85219e-09,1.83471e-07,179.106
20.0,0.02482758620689655,-2.00177e-07,3.08502e-09,2.00177e-07,179.1
20.0,0.027931034482758618,-2.3353e-07,3.60889e-09,2.33472e-07,179.1
20.0,0.03103448275862069,-2.50178e-07,3.89994e-09,2.5012e-07,179.1
20.0,0.03413793103448276,-2.83357e-07,4.42381e-09,2.83357e-07,179.106
20.0,0.037241379310344824,-3.00121e-07,4.65664e-09,3.00062e-07,179.1
20.0,0.040344827586206895,-3.33415e-07,5.18051e-09,3.33415e-07,179.1
20.0,0.043448275862068966,-3.50063e-07,5.41334e-09,3.50063e-07,179.106
20.0,0.04655172413793103,-3.83357e-07,5.99542e-09,3.83357e-07,179.1
20.0,0.0496551724137931,-4.16769e-07,6.51929e-09,4.16769e-07,179.1
20.0,0.05275862068965517,-4.33532e-07,6.75212e-09,4.33532e-07,179.1
20.0,0.055862068965517236,-4.66711e-07,7.27599e-09,4.66769e-07,179.106
20.0,0.05896551724137931,-4.83418e-07,7.56705e-09,4.83418e-07,179.1
20.0,0.06206896551724138,-5.16655e-07,8.09092e-09,5.16655e-07,179.1
20.0,0.06517241379310344,-5.33186e-07,8.32375e-09,5.33186e-07,179.1
20.0,0.06827586206896552,-5.66597e-07,8.84762e-09,5.66597e-07,179.1
20.0,0.07137931034482758,-5.83244e-07,9.13866e-09,5.83244e-07,179.1
20.0,0.07448275862068965,-6.16539e-07,9.66253e-09,6.16539e-07,179.1
20.0,0.07758620689655173,-6.49892e-07,1.01864e-08,6.49892e-07,179.1
20.0,0.08068965517241379,-6.6654e-07,1.04192e-08,6.66598e-07,179.1
20.0,0.08379310344827585,-6.99951e-07,1.09431e-08,6.99951e-07,179.1
20.0,0.08689655172413793,-7.1654e-07,1.12341e-08,7.16598e-07,179.1
20.0,0.09,-7.49835e-07,1.1758e-08,7.49893e-07,179.1
30.0,0.0,-7.48903e-07,2.55533e-08,7.49253e-07,178.044
30.0,0.003103448275862069,-7.48845e-07,2.55533e-08,7.49253e-07,178.044
30.0,0.006206896551724138,-5.00006e-08,1.68803e-09,5.00006e-08,178.056
30.0,0.009310344827586206,-6.67064e-08,2.21191e-09,6.66482e-08,178.056
30.0,0.012413793103448275,-1.00001e-07,3.37606e-09,1.00001e-07,178.05
30.0,0.015517241379310345,-1.33296e-07,4.48202e-09,1.33355e-07,178.05
30.0,0.018620689655172412,-1.49944e-07,5.1223e-09,1.50002e-07,178.038
30.0,0.021724137931034483,-1.83239e-07,6.22825e-09,1.83297e-07,178.044
30.0,0.02482758620689655,-1.99886e-07,6.81032e-09,1.99944e-07,178.044
30.0,0.027931034482758618,-2.33181e-07,7.9163e-09,2.33239e-07,178.044
30.0,0.03103448275862069,-2.49771e-07,8.49838e-09,2.49887e-07,178.044
30.0,0.03413793103448276,-2.83007e-07,9.66253e-09,2.83066e-07,178.044
30.0,0.037241379310344824,-2.99655e-07,1.01864e-08,2.99771e-07,178.044
30.0,0.040344827586206895,-3.32891e-07,1.13506e-08,3.33066e-07,178.044
30.0,0.043448275862068966,-3.49539e-07,1.19326e-08,3.49713e-07,178.044
30.0,0.04655172413793103,-3.82834e-07,1.30386e-08,3.83008e-07,178.044
30.0,0.0496551724137931,-4.16128e-07,1.41445e-08,4.16303e-07,178.044
30.0,0.05275862068965517,-4.32718e-07,1.47848e-08,4.3295e-07,178.044
30.0,0.055862068965517236,-4.66071e-07,1.58908e-08,4.66303e-07,178.044
30.0,0.05896551724137931,-4.82662e-07,1.64147e-08,4.82894e-07,178.044
30.0,0.06206896551724138,-5.15956e-07,1.75206e-08,5.16189e-07,178.05
30.0,0.06517241379310344,-5.32429e-07,1.81609e-08,5.32662e-07,178.044
30.0,0.06827586206896552,-5.65782e-07,1.92668e-08,5.66073e-07,178.044
30.0,0.07137931034482758,-5.82371e-07,1.98489e-08,5.82662e-07,178.044
30.0,0.07448275862068965,-6.15608e-07,2.09549e-08,6.15899e-07,178.044
30.0,0.07758620689655173,-6.48903e-07,2.2119e-08,6.49194e-07,178.05
30.0,0.08068965517241379,-6.6555e-07,2.27011e-08,6.65899e-07,178.044
30.0,0.08379310344827585,-6.98903e-07,2.38653e-08,6.99252e-07,178.044
30.0,0.08689655172413793,-7.15434e-07,2.43891e-08,7.15783e-07,178.05
30.0,0.09,-7.48671e-07,2.55533e-08,7.49078e-07,178.044
40.0,0.0,-7.47041e-07,4.10366e-08,7.48088e-07,176.85
40.0,0.003103448275862069,-7.46924e-07,4.1153e-08,7.4803e-07,176.844
40.0,0.006206896551724138,-4.99424e-08,2.73577e-09,4.99424e-08,176.826
40.0,0.009310344827586206,-6.64736e-08,3.55068e-09,6.65318e-08,176.898
40.0,0.012413793103448275,-9.97102e-08,5.52976e-09,9.98266e-08,176.82
40.0,0.015517241379310345,-1.33064e-07,7.27599e-09,1.3318e-07,176.862
40.0,0.018620689655172412,-1.49536e-07,8.26554e-09,1.49711e-07,176.832
40.0,0.021724137931034483,-1.82831e-07,1.007e-08,1.83064e-07,176.838
40.0,0.02482758620689655,-1.9942e-07,1.08849e-08,1.99653e-07,176.874
40.0,0.027931034482758618,-2.32541e-07,1.28057e-08,2.32832e-07,176.838
40.0,0.03103448275862069,-2.49189e-07,1.37371e-08,2.49538e-07,176.838
40.0,0.03413793103448276,-2.82309e-07,1.54251e-08,2.82658e-07,176.862
40.0,0.037241379310344824,-2.9884e-07,1.64729e-08,2.99247e-07,176.838
40.0,0.040344827586206895,-3.32135e-07,1.82773e-08,3.326e-07,176.838
40.0,0.043448275862068966,-3.48666e-07,1.90922e-08,3.49131e-07,176.862
40.0,0.04655172413793103,-3.81786e-07,2.10131e-08,3.8231e-07,176.844
40.0,0.0496551724137931,-4.15139e-07,2.28175e-08,4.15721e-07,176.85
40.0,0.05275862068965517,-4.3167e-07,2.36906e-08,4.3231e-07,176.856
40.0,0.055862068965517236,-4.6479e-07,2.55533e-08,4.6543e-07,176.844
40.0,0.05896551724137931,-4.81497e-07,2.64846e-08,4.82196e-07,176.844
40.0,0.06206896551724138,-5.14676e-07,2.8289e-08,5.15374e-07,176.85
40.0,0.06517241379310344,-5.31032e-07,2.92204e-08,5.31789e-07,176.85
40.0,0.06827586206896552,-5.64327e-07,3.10831e-08,5.65084e-07,176.844
40.0,0.07137931034482758,-5.80974e-07,3.19562e-08,5.81789e-07,176.844
40.0,0.07448275862068965,-6.14094e-07,3.37607e-08,6.14968e-07,176.85
40.0,0.07758620689655173,-6.47215e-07,3.56233e-08,6.48088e-07,176.844
40.0,0.08068965517241379,-6.6392e-07,3.66128e-08,6.64852e-07,176.844
40.0,0.08379310344827585,-6.97099e-07,3.83009e-08,6.98088e-07,176.85
40.0,0.08689655172413793,-7.1363e-07,3.92904e-08,7.14619e-07,176.844
40.0,0.09,-7.46866e-07,4.1153e-08,7.47972e-07,176.844
50.0,0.0,-7.42908e-07,5.95467e-08,7.45236e-07,175.416
50.0,0.003103448275862069,-7.42908e-07,5.97797e-08,7.45295e-07,175.392
50.0,0.006206896551724138,-4.94767e-08,5.00589e-09,4.97096e-08,174.192
50.0,0.009310344827586206,-6.69975e-08,6.05363e-09,6.71721e-08,174.822
50.0,0.012413793103448275,-1.00292e-07,7.45064e-09,1.00525e-07,175.74
50.0,0.015517241379310345,-1.31899e-07,9.66253e-09,1.32249e-07,175.806
50.0,0.018620689655172412,-1.48081e-07,1.24565e-08,1.48547e-07,175.188
50.0,0.021724137931034483,-1.82074e-07,1.55998e-08,1.82657e-07,175.092
50.0,0.02482758620689655,-1.99653e-07,1.57744e-08,2.00235e-07,175.476
50.0,0.027931034482758618,-2.32308e-07,1.76952e-08,2.32948e-07,175.644
50.0,0.03103448275862069,-2.47093e-07,1.96161e-08,2.4785e-07,175.458
50.0,0.03413793103448276,-2.8033e-07,2.31668e-08,2.81203e-07,175.272
50.0,0.037241379310344824,-2.97385e-07,2.47966e-08,2.98374e-07,175.218
50.0,0.040344827586206895,-3.31203e-07,2.74159e-08,3.32309e-07,175.266
50.0,0.043448275862068966,-3.48142e-07,2.83472e-08,3.49248e-07,175.344
50.0,0.04655172413793103,-3.81378e-07,3.04428e-08,3.82543e-07,175.434
50.0,0.0496551724137931,-4.14149e-07,3.23637e-08,4.15372e-07,175.53
50.0,0.05275862068965517,-4.30739e-07,3.36443e-08,4.31961e-07,175.524
50.0,0.055862068965517236,-4.61996e-07,3.65546e-08,4.63393e-07,175.47
50.0,0.05896551724137931,-4.78529e-07,3.88247e-08,4.80042e-07,175.362
50.0,0.06206896551724138,-5.12347e-07,4.20844e-08,5.14035e-07,175.302
50.0,0.06517241379310344,-5.29926e-07,4.27829e-08,5.31556e-07,175.386
50.0,0.06827586206896552,-5.62755e-07,4.41798e-08,5.64443e-07,175.506
50.0,0.07137931034482758,-5.78471e-07,4.52276e-08,5.80159e-07,175.53
50.0,0.07448275862068965,-6.10893e-07,4.80798e-08,6.12756e-07,175.5
50.0,0.07758620689655173,-6.4378e-07,5.08737e-08,6.45701e-07,175.476
50.0,0.08068965517241379,-6.60893e-07,5.39587e-08,6.63047e-07,175.332
50.0,0.08379310344827585,-6.94712e-07,5.65199e-08,6.96982e-07,175.344
50.0,0.08689655172413793,-7.11127e-07,5.58214e-08,7.1328e-07,175.506
50.0,0.09,-7.42966e-07,5.88482e-08,7.45236e-07,175.47
10.0,0.0,-7.49718e-07,-9.89537e-10,7.4966e-07,-179.928
10.0,0.003103448275862069,-7.49718e-07,-9.89537e-10,7.4966e-07,-179.928
10.0,0.006206896551724138,-5.0117e-08,-1.16416e-10,5.00588e-08,-179.922
10.0,0.009310344827586206,-6.67646e-08,-1.16416e-10,6.67064e-08,-179.946
10.0,0.012413793103448275,-1.00118e-07,-1.74624e-10,1.00059e-07,-179.922
10.0,0.015517241379310345,-1.33471e-07,-1.74624e-10,1.33413e-07,-179.928
10.0,0.018620689655172412,-1.50118e-07,-2.32832e-10,1.5006e-07,-179.922
10.0,0.021724137931034483,-1.83471e-07,-2.9104e-10,1.83413e-07,-179.928
10.0,0.02482758620689655,-2.00061e-07,-2.9104e-10,2.00002e-07,-179.934
10.0,0.027931034482758618,-2.33414e-07,-3.49248e-10,2.33355e-07,-179.928
10.0,0.03103448275862069,-2.50062e-07,-3.49248e-10,2.50004e-07,-179.928
10.0,0.03413793103448276,-2.83299e-07,-3.49248e-10,2.8324e-07,-179.934
10.0,0.037241379310344824,-3.00004e-07,-4.07455e-10,2.99946e-07,-179.928
10.0,0.040344827586206895,-3.33299e-07,-4.07455e-10,3.33241e-07,-179.928
10.0,0.043448275862068966,-3.49888e-07,-4.65665e-10,3.4983e-07,-179.928
10.0,0.04655172413793103,-3.83183e-07,-5.23873e-10,3.83125e-07,-179.928
10.0,0.0496551724137931,-4.16594e-07,-5.23873e-10,4.16536e-07,-179.928
10.0,0.05275862068965517,-4.33241e-07,-5.8208e-10,4.33183e-07,-179.928
10.0,0.055862068965517236,-4.66536e-07,-5.8208e-10,4.66478e-07,-179.928
10.0,0.05896551724137931,-4.83185e-07,-6.40288e-10,4.83127e-07,-179.928
10.0,0.06206896551724138,-5.1648e-07,-6.40288e-10,5.16422e-07,-179.928
10.0,0.06517241379310344,-5.32953e-07,-6.98495e-10,5.32895e-07,-179.928
10.0,0.06827586206896552,-5.66364e-07,-7.56703e-10,5.66306e-07,-179.928
10.0,0.07137931034482758,-5.82953e-07,-7.56703e-10,5.82895e-07,-179.928
10.0,0.07448275862068965,-6.16248e-07,-8.14911e-10,6.1619e-07,-179.928
10.0,0.07758620689655173,-6.49543e-07,-8.14911e-10,6.49485e-07,-179.928
10.0,0.08068965517241379,-6.66249e-07,-8.73118e-10,6.6619e-07,-179.928
10.0,0.08379310344827585,-6.99602e-07,-8.73118e-10,6.99543e-07,-179.928
10.0,0.08689655172413793,-7.16249e-07,-8.73118e-10,7.16191e-07,-179.928
10.0,0.09,-7.49544e-07,-9.89537e-10,7.49485e-07,-179.928
20.0,0.0,-7.49078e-07,1.1758e-08,7.49136e-07,179.1
