DYT048
2022-3-7LOCK-IN PARAMETERS
ADDRESS: 10
TAU: 1
SENSITIVITY: 1e-3
FREQUENCY: 7.675
AMP: 1
COUPLING: AC
LP_FILTER: 24
SYNC_FILTER: none
NOTCH_FILTER: none
ADDRESS: 2
TIME	T_PPMS(K)	 H_PPMS(Oe)	VDP_config	LIA_X(V)	LIA_Y(V)	LIA_PHASE	LIA2_X(A)	LIA2_Y(A)	LIA2_PHASE
10:16:56	260.44	-0.08	2	0.00839239	0.000505451	3.456	9.25506e-08	2.09549e-09	1.32
10:17:06	260.76	-0.02	3	0.00403979	0.00023079	3.282	9.15029e-08	1.68803e-09	1.086
10:17:16	261.10	0.02	1	0.00434497	0.00027466	3.618	9.40058e-08	2.79398e-09	1.728
10:17:26	261.42	0.04	2	0.00834471	0.000505451	3.474	9.26088e-08	2.1537e-09	1.362
10:17:36	261.76	0.00	3	0.00401691	0.000232697	3.324	9.15611e-08	1.74624e-09	1.104
10:17:46	262.09	0.02	1	0.00431445	0.000272753	3.624	9.40058e-08	2.85219e-09	1.746
10:17:56	262.41	0.06	2	0.00828558	0.000501636	3.474	9.26088e-08	2.1537e-09	1.362
10:18:06	262.75	0.02	3	0.00399211	0.00023079	3.318	9.16193e-08	1.74624e-09	1.128
10:18:16	263.08	0.16	1	0.00428203	0.000272753	3.648	9.40058e-08	2.85219e-09	1.746
10:18:26	263.40	0.14	2	0.00822645	0.000501636	3.486	9.26671e-08	2.21191e-09	1.38
10:18:37	263.75	0.10	3	0.00396922	0.00023079	3.342	9.16775e-08	1.80444e-09	1.146
10:18:47	264.08	0.14	1	0.0042477	0.000270845	3.66	9.41222e-08	2.85219e-09	1.746
10:18:57	264.40	0.12	2	0.00816733	0.000499729	3.504	9.27253e-08	2.21191e-09	1.398
10:19:07	264.74	0.16	3	0.0039387	0.000228883	3.342	9.17357e-08	1.86266e-09	1.164
10:19:17	265.07	0.16	1	0.00421146	0.000268938	3.666	9.41222e-08	2.85219e-09	1.764
10:19:27	265.39	0.20	2	0.00810438	0.000499729	3.528	9.27835e-08	2.21191e-09	1.398
10:19:37	265.73	0.22	3	0.003912	0.00023079	3.39	9.17939e-08	1.86266e-09	1.188
10:19:47	266.06	0.24	1	0.0041714	0.000267031	3.678	9.41805e-08	2.9104e-09	1.782
10:19:57	266.39	0.18	2	0.00803381	0.000486376	3.468	9.28417e-08	2.21191e-09	1.374
10:20:07	266.73	0.24	3	0.00387956	0.000225068	3.342	9.18521e-08	1.86266e-09	1.182
10:20:17	267.06	0.24	1	0.00413135	0.000265123	3.69	9.41805e-08	2.9104e-09	1.8
10:20:28	267.38	0.26	2	0.00796133	0.000494007	3.558	9.29581e-08	2.27011e-09	1.416
10:20:38	267.73	0.22	3	0.00385095	0.000228883	3.42	9.19686e-08	1.92087e-09	1.206
10:20:48	268.06	0.28	1	0.0040932	0.000263216	3.702	9.42387e-08	2.9104e-09	1.8
10:20:58	268.38	0.22	2	0.00789076	0.000490192	3.564	9.29581e-08	2.32832e-09	1.458
10:21:08	268.73	0.30	3	0.00381662	0.000226975	3.42	9.20268e-08	1.97907e-09	1.242
10:21:18	269.05	0.30	1	0.00405124	0.000263216	3.72	9.42969e-08	2.9104e-09	1.8
10:21:28	269.38	0.32	2	0.00781637	0.000488285	3.588	9.30745e-08	2.38653e-09	1.476
10:21:38	269.73	0.34	3	0.0037861	0.000226975	3.45	9.2085e-08	1.97907e-09	1.266
10:21:48	270.05	0.34	1	0.00400546	0.000261309	3.738	9.43551e-08	2.9686e-09	1.818
10:21:58	270.39	0.34	2	0.00773814	0.000486376	3.6	9.30745e-08	2.38653e-09	1.494
10:22:08	270.73	0.38	3	0.00374986	0.000225068	3.456	9.21432e-08	1.97907e-09	1.26
10:22:18	271.05	0.40	1	0.00396159	0.000259401	3.756	9.44133e-08	3.02681e-09	1.842
10:22:29	271.39	0.40	2	0.00765994	0.000482561	3.612	9.31909e-08	2.38653e-09	1.494
10:22:39	271.72	0.14	3	0.00371744	0.000225068	3.486	9.22596e-08	2.09549e-09	1.302
10:22:49	272.05	0.08	1	0.00391772	0.000255587	3.75	9.44715e-08	3.02681e-09	1.86
10:22:59	272.39	0.12	2	0.00757793	0.000478746	3.624	9.32491e-08	2.44474e-09	1.512
10:23:09	272.72	0.20	3	0.00367929	0.000223161	3.498	9.23178e-08	2.09549e-09	1.302
10:23:19	273.05	0.20	1	0.00387193	0.000253679	3.768	9.44715e-08	3.02681e-09	1.86
10:23:29	273.39	0.22	2	0.00749972	0.000474932	3.636	9.33073e-08	2.44474e-09	1.536
10:23:39	273.72	0.24	3	0.00364305	0.000223161	3.504	9.24342e-08	2.09549e-09	1.32
10:23:49	274.04	0.22	1	0.00382806	0.000251772	3.786	9.45297e-08	3.02681e-09	1.854
10:23:59	274.39	0.30	2	0.00741771	0.000473024	3.648	9.33655e-08	2.44474e-09	1.53
10:24:09	274.72	0.30	3	0.00360872	0.000223161	3.54	9.24924e-08	2.1537e-09	1.344
10:24:19	275.05	0.26	1	0.00378038	0.000249865	3.81	9.45879e-08	3.08502e-09	1.896
10:24:30	275.39	0.28	2	0.00733379	0.00046921	3.666	9.34238e-08	2.50294e-09	1.554
10:24:40	275.72	0.32	3	0.00357248	0.000221253	3.546	9.25506e-08	2.1537e-09	1.362
10:24:50	276.05	0.28	1	0.0037346	0.000247957	3.804	9.46461e-08	3.08502e-09	1.896
10:25:00	276.39	0.34	2	0.00725177	0.000465395	3.678	9.3482e-08	2.56115e-09	1.572
10:25:10	276.72	0.36	3	0.00353433	0.000219346	3.564	9.26671e-08	2.21191e-09	1.38
10:25:20	277.05	0.36	1	0.00368883	0.00024605	3.822	9.47043e-08	3.08502e-09	1.896
10:25:30	277.39	0.32	2	0.00716785	0.00046158	3.696	9.35402e-08	2.56115e-09	1.59
10:25:40	277.72	0.36	3	0.00349618	0.000217439	3.57	9.27253e-08	2.21191e-09	1.398
10:25:50	278.05	0.36	1	0.00364305	0.000244142	3.846	9.47625e-08	3.14323e-09	1.914
10:26:00	278.40	0.30	2	0.00708392	0.000459673	3.714	9.36566e-08	2.61936e-09	1.608
10:26:10	278.72	0.28	3	0.00345804	0.000217439	3.612	9.27835e-08	2.27011e-09	1.422
10:26:20	279.05	0.32	1	0.00359537	0.000240327	3.846	9.48207e-08	3.14323e-09	1.914
10:26:31	279.40	0.34	2	0.007	0.000455858	3.732	9.37148e-08	2.61936e-09	1.608
10:26:41	279.73	0.36	3	0.00341989	0.000215531	3.624	9.28999e-08	2.32832e-09	1.44
10:26:51	280.07	0.36	1	0.00354959	0.00023842	3.87	9.48789e-08	3.20144e-09	1.95
10:27:01	280.40	0.26	2	0.00691417	0.000452043	3.75	9.37148e-08	2.61936e-09	1.626
10:27:11	280.73	0.34	3	0.00338365	0.000213624	3.636	9.29581e-08	2.32832e-09	1.458
10:27:21	281.07	0.34	1	0.00350191	0.000236512	3.894	9.49371e-08	3.20144e-09	1.95
10:27:31	281.40	0.36	2	0.00683406	0.000448229	3.768	9.38312e-08	2.67757e-09	1.65
10:27:41	281.73	0.32	3	0.00334932	0.000211717	3.642	9.30163e-08	2.38653e-09	1.476
10:27:51	282.07	0.36	1	0.00345613	0.000234605	3.888	9.49954e-08	3.25964e-09	1.968
10:28:01	282.41	0.42	2	0.00675014	0.000446321	3.786	9.38894e-08	2.67757e-09	1.668
10:28:11	282.73	0.36	3	0.00331117	0.000209809	3.654	9.31327e-08	2.44474e-09	1.518
10:28:21	283.07	0.40	1	0.00340845	0.000232697	3.912	9.49954e-08	3.25964e-09	1.968
10:28:32	283.41	0.10	2	0.00666621	0.000440599	3.792	9.39476e-08	2.67757e-09	1.668
10:28:42	283.73	0.14	3	0.00327303	0.000209809	3.702	9.32491e-08	2.44474e-09	1.512
10:28:52	284.07	0.18	1	0.00336458	0.00023079	3.936	9.50536e-08	3.25964e-09	1.986
10:29:02	284.41	0.20	2	0.0065842	0.000436785	3.81	9.40058e-08	2.79398e-09	1.704
10:29:12	284.73	0.18	3	0.00323488	0.000209809	3.714	9.32491e-08	2.50294e-09	1.554
10:29:22	285.08	0.18	1	0.0033188	0.000226975	3.936	9.51118e-08	3.25964e-09	1.986
10:29:32	285.41	0.24	2	0.00649837	0.000434877	3.828	9.41222e-08	2.79398e-09	1.722
10:29:42	285.74	0.26	3	0.00319864	0.000207902	3.726	9.33655e-08	2.50294e-09	1.554
10:29:52	286.08	0.22	1	0.00327303	0.000225068	3.96	9.517e-08	3.31785e-09	2.028
10:30:02	286.41	0.24	2	0.00642017	0.000431063	3.846	9.41222e-08	2.79398e-09	1.722
10:30:12	286.74	0.22	3	0.0031624	0.000205995	3.738	9.3482e-08	2.56115e-09	1.572
10:30:22	287.08	0.28	1	0.00322725	0.000223161	3.96	9.52282e-08	3.31785e-09	2.022
10:30:33	287.41	0.28	2	0.00633815	0.000425341	3.852	9.42387e-08	2.85219e-09	1.74
10:30:43	287.74	0.22	3	0.00312616	0.000204087	3.75	9.35402e-08	2.61936e-09	1.614
10:30:53	288.08	0.26	1	0.00318147	0.000221253	3.984	9.52864e-08	3.37606e-09	2.04
10:31:03	288.42	0.28	2	0.00625804	0.000421526	3.87	9.42387e-08	2.85219e-09	1.758
10:31:13	288.74	0.26	3	0.00308801	0.00020218	3.768	9.35984e-08	2.61936e-09	1.608
10:31:23	289.09	0.24	1	0.00313951	0.000219346	4.008	9.52864e-08	3.37606e-09	2.064
10:31:33	289.42	0.26	2	0.00617793	0.000419619	3.888	9.43551e-08	2.9104e-09	1.782
10:31:43	289.74	0.32	3	0.00305177	0.000200273	3.78	9.36566e-08	2.61936e-09	1.632
10:31:53	290.09	0.30	1	0.00309564	0.000215531	4.002	9.53446e-08	3.37606e-09	2.04
10:32:03	290.42	0.32	2	0.00609782	0.000415804	3.912	9.44133e-08	2.9104e-09	1.782
10:32:13	290.76	0.32	3	0.00301744	0.000198365	3.792	9.3773e-08	2.67757e-09	1.65
10:32:23	291.10	0.32	1	0.00305177	0.000213624	4.026	9.54028e-08	3.43427e-09	2.082
10:32:34	291.42	0.30	2	0.00601962	0.000410082	3.912	9.44715e-08	2.9104e-09	1.8
10:32:44	291.76	0.36	3	0.0029812	0.000198365	3.84	9.38312e-08	2.67757e-09	1.668
10:32:54	292.10	0.34	1	0.00300981	0.000209809	4.02	9.5461e-08	3.43427e-09	2.076
10:33:04	292.42	0.34	2	0.00594142	0.000408174	3.93	9.44715e-08	2.9686e-09	1.818
10:33:14	292.77	0.34	3	0.00294496	0.000196458	3.852	9.38894e-08	2.67757e-09	1.668
10:33:24	293.10	0.40	1	0.00296594	0.000209809	4.05	9.55192e-08	3.43427e-09	2.076
10:33:34	293.43	0.42	2	0.00586322	0.00040436	3.948	9.45879e-08	3.02681e-09	1.836
10:33:44	293.77	0.36	3	0.00290872	0.000196458	3.864	9.39476e-08	2.79398e-09	1.704
10:33:54	294.10	0.38	1	0.00292398	0.000207902	4.074	9.55192e-08	3.49247e-09	2.118
10:34:04	294.43	0.34	2	0.00578693	0.000398638	3.954	9.46461e-08	3.02681e-09	1.836
10:34:14	294.77	0.16	3	0.00287439	0.00019455	3.882	9.40058e-08	2.79398e-09	1.704
10:34:24	295.11	0.16	1	0.00288393	0.000204087	4.062	9.55774e-08	3.49247e-09	2.118
10:34:35	295.43	0.14	2	0.00571063	0.000394823	3.972	9.47043e-08	3.08502e-09	1.872
10:34:45	295.77	0.16	3	0.00284006	0.000192643	3.894	9.41222e-08	2.85219e-09	1.746
10:34:55	296.11	0.20	1	0.00284387	0.00020218	4.086	9.56356e-08	3.49247e-09	2.112
10:35:05	296.43	0.12	2	0.00563625	0.000392916	3.99	9.47625e-08	3.08502e-09	1.89
10:35:15	296.78	0.12	3	0.00280572	0.000190736	3.906	9.41805e-08	2.85219e-09	1.74
10:35:25	297.11	0.24	1	0.00280191	0.000200273	4.116	9.56938e-08	3.55068e-09	2.136
10:35:35	297.43	0.18	2	0.00556186	0.000387194	3.99	9.48207e-08	3.08502e-09	1.89
10:35:45	297.79	0.18	3	0.00277139	0.000188828	3.918	9.42387e-08	2.9104e-09	1.782
10:35:55	298.11	0.18	1	0.00276186	0.000196458	4.104	9.57521e-08	3.55068e-09	2.154
10:36:05	298.44	0.24	2	0.00549129	0.000383379	4.008	9.48789e-08	3.14323e-09	1.908
10:36:15	298.79	0.24	3	0.00273897	0.000186921	3.93	9.43551e-08	2.9104e-09	1.782
10:36:26	299.12	0.26	1	0.00272371	0.000196458	4.128	9.58103e-08	3.55068e-09	2.148
10:36:36	299.44	0.26	2	0.0054169	0.000381472	4.026	9.48789e-08	3.14323e-09	1.932
10:36:46	299.67	0.22	3	0.00270654	0.000185014	3.942	9.43551e-08	2.9104e-09	1.8
10:36:56	299.75	0.22	1	0.00268556	0.00019455	4.152	9.58103e-08	3.60889e-09	2.172
10:37:06	299.82	0.22	2	0.00534633	0.000377657	4.044	9.49954e-08	3.14323e-09	1.932
10:37:16	299.87	0.24	3	0.00267412	0.000183106	3.954	9.44133e-08	2.9686e-09	1.818
10:37:26	299.90	0.18	1	0.00264741	0.000190736	4.14	9.58685e-08	3.60889e-09	2.172
10:37:36	299.93	0.28	2	0.00527766	0.000371935	4.044	9.50536e-08	3.20144e-09	1.95
10:37:46	299.96	0.26	3	0.0026436	0.000183106	3.966	9.44715e-08	3.02681e-09	1.836
10:37:56	299.98	0.24	1	0.00261118	0.000188828	4.164	9.59267e-08	3.60889e-09	2.19
10:38:06	299.99	0.22	2	0.00521472	0.00036812	4.056	9.50536e-08	3.20144e-09	1.944
10:38:16	300.00	0.24	3	0.00261308	0.000181199	3.978	9.45879e-08	3.02681e-09	1.836
10:38:27	300.01	0.32	1	0.00257684	0.000186921	4.176	9.59849e-08	3.6671e-09	2.208
10:38:38	300.01	0.28	2	0.00515178	0.000366213	4.068	9.51118e-08	3.25964e-09	1.968
10:38:49	300.02	0.26	3	0.00258638	0.000181199	4.02	9.45879e-08	3.02681e-09	1.854
10:38:59	300.02	0.24	1	0.00254633	0.000185014	4.194	9.59849e-08	3.6671e-09	2.208
10:39:09	300.02	0.28	2	0.00509456	0.000364305	4.098	9.517e-08	3.25964e-09	1.986
10:39:19	300.02	0.30	3	0.00255968	0.000179292	4.02	9.46461e-08	3.08502e-09	1.872
10:39:29	300.02	0.32	1	0.00251581	0.000183106	4.206	9.59849e-08	3.6671e-09	2.208
10:39:39	300.02	0.34	2	0.00504115	0.000360491	4.104	9.52282e-08	3.25964e-09	1.986
10:39:49	300.02	0.34	3	0.00253488	0.000177384	4.026	9.47043e-08	3.08502e-09	1.896
10:39:59	300.02	0.28	1	0.0024891	0.000183106	4.212	9.60431e-08	3.72532e-09	2.226
10:40:09	300.02	0.30	2	0.00498965	0.000356676	4.104	9.52282e-08	3.31785e-09	2.004
10:40:19	300.02	0.36	3	0.00251009	0.000175477	4.026	9.47625e-08	3.08502e-09	1.89
10:40:29	300.02	0.36	1	0.0024624	0.000181199	4.218	9.60431e-08	3.72532e-09	2.226
10:40:39	300.02	0.34	2	0.00494006	0.000354769	4.11	9.52864e-08	3.31785e-09	2.004
10:40:50	300.02	0.38	3	0.0024891	0.000175477	4.056	9.48207e-08	3.08502e-09	1.89
10:41:00	300.01	0.32	1	0.00243951	0.000179292	4.218	9.61013e-08	3.72532e-09	2.226
10:41:10	300.01	0.32	2	0.0048981	0.000352861	4.122	9.52864e-08	3.31785e-09	2.004
10:41:20	300.01	0.30	3	0.00247003	0.000169755	3.972	9.48207e-08	3.08502e-09	1.872
10:41:30	300.01	0.36	1	0.00241663	0.000177384	4.218	9.61595e-08	3.72532e-09	2.244
10:41:40	300.01	0.38	2	0.00485805	0.000350954	4.14	9.53446e-08	3.31785e-09	2.022
10:41:50	300.01	0.36	3	0.00245096	0.000169755	4.002	9.48789e-08	3.14323e-09	1.908
10:42:00	300.01	0.32	1	0.00239564	0.000175477	4.218	9.61595e-08	3.72532e-09	2.244
10:42:10	300.01	0.38	2	0.00482181	0.000347139	4.128	9.53446e-08	3.37606e-09	2.04
10:42:20	300.01	0.38	3	0.00243188	0.000171662	4.074	9.48789e-08	3.14323e-09	1.932
10:42:30	300.01	0.36	1	0.00237657	0.000175477	4.248	9.61595e-08	3.72532e-09	2.244
10:42:40	300.01	0.44	2	0.00478747	0.000345232	4.14	9.54028e-08	3.37606e-09	2.04
10:42:51	300.01	0.38	3	0.00241853	0.000169755	4.056	9.49371e-08	3.14323e-09	1.932
10:43:01	300.01	0.42	1	0.00235941	0.00017357	4.242	9.62177e-08	3.78353e-09	2.262
10:43:11	300.01	0.28	2	0.00475505	0.000343325	4.146	9.54028e-08	3.37606e-09	2.04
10:43:21	300.01	0.24	3	0.00240327	0.000167848	4.002	9.49371e-08	3.14323e-09	1.908
10:43:31	300.01	0.30	1	0.00234224	0.000171662	4.23	9.62177e-08	3.78353e-09	2.262
10:43:41	300.01	0.28	2	0.00472644	0.00033951	4.116	9.5461e-08	3.31785e-09	2.022
10:43:51	300.00	0.34	3	0.00238802	0.000169755	4.068	9.49954e-08	3.20144e-09	1.95
10:44:01	300.00	0.30	1	0.00232698	0.000171662	4.26	9.62177e-08	3.78353e-09	2.262
10:44:11	300.01	0.28	2	0.00469783	0.000341417	4.158	9.5461e-08	3.37606e-09	2.04
10:44:21	300.00	0.26	3	0.00237657	0.000169755	4.086	9.49954e-08	3.20144e-09	1.95
10:44:31	300.00	0.30	1	0.00231363	0.000169755	4.242	9.62177e-08	3.78353e-09	2.28
10:44:41	300.01	0.30	2	0.00467303	0.000335695	4.122	9.5461e-08	3.37606e-09	2.04
10:44:52	300.00	0.26	3	0.00236322	0.000167848	4.074	9.49954e-08	3.20144e-09	1.95
10:45:02	300.01	0.28	1	0.00230218	0.000169755	4.26	9.62759e-08	3.78353e-09	2.262
10:45:12	300.00	0.30	2	0.00464633	0.000337603	4.164	9.55192e-08	3.43427e-09	2.076
10:45:22	300.00	0.26	3	0.00235178	0.000167848	4.092	9.50536e-08	3.20144e-09	1.95
10:45:32	300.00	0.34	1	0.00228883	0.000169755	4.248	9.62759e-08	3.78353e-09	2.262
10:45:42	300.00	0.30	2	0.00462344	0.000335695	4.164	9.55192e-08	3.37606e-09	2.058
10:45:52	300.00	0.32	3	0.00234033	0.00016594	4.068	9.50536e-08	3.25964e-09	1.968
10:46:02	300.00	0.34	1	0.0022793	0.000169755	4.266	9.62759e-08	3.78353e-09	2.28
10:46:12	300.00	0.32	2	0.00460437	0.000335695	4.182	9.55192e-08	3.43427e-09	2.076
10:46:22	300.00	0.34	3	0.0023327	0.00016594	4.086	9.50536e-08	3.25964e-09	1.968
10:46:32	300.00	0.32	1	0.00226976	0.000169755	4.284	9.62759e-08	3.78353e-09	2.28
10:46:42	300.01	0.30	2	0.00458339	0.000333788	4.176	9.55192e-08	3.43427e-09	2.076
10:46:53	300.01	0.32	3	0.00232317	0.000164033	4.056	9.51118e-08	3.25964e-09	1.968
10:47:03	300.00	0.34	1	0.00225832	0.000167848	4.26	9.62759e-08	3.78353e-09	2.28
10:47:13	300.01	0.28	2	0.00456622	0.000331881	4.176	9.55192e-08	3.43427e-09	2.076
10:47:23	300.01	0.34	3	0.00231554	0.000164033	4.074	9.51118e-08	3.25964e-09	1.968
10:47:33	300.00	0.34	1	0.00224878	0.000167848	4.278	9.62759e-08	3.78353e-09	2.28
10:47:43	300.01	0.30	2	0.00455096	0.000331881	4.188	9.55774e-08	3.43427e-09	2.076
10:47:53	300.00	0.38	3	0.00230791	0.000164033	4.086	9.51118e-08	3.25964e-09	1.968
10:48:03	300.00	0.38	1	0.00224306	0.000167848	4.29	9.63341e-08	3.84173e-09	2.298
10:48:13	300.00	0.32	2	0.0045338	0.000329973	4.164	9.55774e-08	3.43427e-09	2.076
10:48:23	300.00	0.30	3	0.00230028	0.000164033	4.098	9.51118e-08	3.25964e-09	1.986
10:48:33	300.00	0.32	1	0.00223352	0.00016594	4.266	9.63341e-08	3.78353e-09	2.28
10:48:43	300.00	0.34	2	0.00452045	0.000329973	4.194	9.55774e-08	3.43427e-09	2.076
10:48:54	300.00	0.38	3	0.00229456	0.000164033	4.11	9.517e-08	3.25964e-09	1.986
10:49:04	300.00	0.34	1	0.0022278	0.00016594	4.278	9.63341e-08	3.84173e-09	2.298
10:49:14	300.00	0.38	2	0.00450709	0.000328066	4.164	9.55774e-08	3.43427e-09	2.076
10:49:24	300.00	0.32	3	0.00228693	0.000162126	4.08	9.517e-08	3.25964e-09	1.962
10:49:34	300.00	0.42	1	0.00222017	0.00016594	4.29	9.63341e-08	3.84173e-09	2.298
10:49:44	300.00	0.38	2	0.00449565	0.000328066	4.176	9.55774e-08	3.43427e-09	2.076
10:49:54	300.00	0.40	3	0.00228311	0.000160218	4.05	9.517e-08	3.25964e-09	1.986
10:50:04	300.00	0.36	1	0.00221445	0.00016594	4.302	9.63341e-08	3.84173e-09	2.298
10:50:14	300.00	0.40	2	0.00448421	0.000328066	4.188	9.55774e-08	3.49247e-09	2.094
10:50:24	300.00	0.16	3	0.00227739	0.000164033	4.14	9.517e-08	3.25964e-09	1.986
10:50:34	300.00	0.12	1	0.00220872	0.00016594	4.314	9.63923e-08	3.84173e-09	2.298
10:50:45	300.00	0.14	2	0.00447467	0.000328066	4.194	9.56356e-08	3.43427e-09	2.076
10:50:55	300.00	0.20	3	0.00226976	0.000162126	4.11	9.52282e-08	3.31785e-09	2.004
10:51:05	300.00	0.10	1	0.00220491	0.000164033	4.278	9.63923e-08	3.84173e-09	2.298
10:51:15	300.00	0.12	2	0.00446323	0.000324251	4.164	9.56356e-08	3.43427e-09	2.076
10:51:25	300.00	0.14	3	0.00226976	0.000160218	4.074	9.52282e-08	3.25964e-09	1.962
10:51:35	300.00	0.16	1	0.00219919	0.000164033	4.29	9.63923e-08	3.78353e-09	2.274
10:51:45	300.00	0.18	2	0.0044556	0.000324251	4.17	9.56938e-08	3.43427e-09	2.076
10:51:55	300.00	0.14	3	0.00226404	0.000160218	4.08	9.52282e-08	3.25964e-09	1.986
10:52:05	300.00	0.12	1	0.00219347	0.000164033	4.296	9.63923e-08	3.84173e-09	2.298
10:52:15	300.00	0.16	2	0.00444606	0.000324251	4.182	9.56356e-08	3.43427e-09	2.076
10:52:25	300.00	0.12	3	0.00225832	0.000160218	4.092	9.52282e-08	3.25964e-09	1.986
10:52:35	300.00	0.16	1	0.00219156	0.000164033	4.308	9.63923e-08	3.84173e-09	2.298
10:52:46	300.00	0.12	2	0.00443652	0.000324251	4.188	9.56356e-08	3.43427e-09	2.076
10:52:56	300.00	0.12	3	0.0022545	0.000160218	4.098	9.52282e-08	3.25964e-09	1.986
10:53:06	300.00	0.18	1	0.00218774	0.000164033	4.314	9.63923e-08	3.84173e-09	2.298
10:53:16	300.00	0.18	2	0.0044308	0.000324251	4.194	9.56356e-08	3.49247e-09	2.094
10:53:26	300.00	0.16	3	0.00225069	0.000162126	4.152	9.52282e-08	3.31785e-09	2.022
10:53:36	300.00	0.16	1	0.00218202	0.000162126	4.278	9.63923e-08	3.84173e-09	2.298
10:53:46	300.00	0.20	2	0.00442317	0.000324251	4.2	9.56938e-08	3.49247e-09	2.094
10:53:56	300.00	0.16	3	0.00224687	0.000162126	4.158	9.52282e-08	3.31785e-09	2.022
10:54:06	300.00	0.18	1	0.00217821	0.000162126	4.284	9.63923e-08	3.84173e-09	2.298
10:54:16	300.00	0.14	2	0.00441745	0.000324251	4.206	9.56938e-08	3.49247e-09	2.094
10:54:26	300.00	0.22	3	0.00224496	0.000162126	4.158	9.52282e-08	3.31785e-09	2.004
10:54:37	300.00	0.24	1	0.0021763	0.000162126	4.29	9.63923e-08	3.84173e-09	2.298
10:54:47	300.00	0.14	2	0.00441173	0.000324251	4.212	9.56938e-08	3.49247e-09	2.094
