DYT048
2022-3-6LOCK-IN PARAMETERS
ADDRESS: 10
TAU: 1
SENSITIVITY: 1e-3
FREQUENCY: 7.675
AMP: 1
COUPLING: AC
LP_FILTER: 24
SYNC_FILTER: none
NOTCH_FILTER: none
ADDRESS: 2
TIME	T_PPMS(K)	 H_PPMS(Oe)	VDP_config	LIA_X(V)	LIA_Y(V)	LIA_PHASE	LIA2_X(A)	LIA2_Y(A)	LIA2_PHASE
22:24:57	396.58	0.06	2	0.00150872	0.000123979	4.734	9.78475e-08	4.48202e-09	2.652
22:25:07	396.50	0.06	3	0.000883106	7.24797e-05	4.746	9.77311e-08	4.42381e-09	2.616
22:25:17	396.41	0.02	1	0.000627521	5.14986e-05	4.854	9.81386e-08	4.65664e-09	2.724
22:25:27	396.32	0.06	2	0.00151063	0.000125886	4.788	9.79057e-08	4.48202e-09	2.628
22:25:37	396.24	0.06	3	0.000881199	7.24797e-05	4.752	9.77893e-08	4.42381e-09	2.616
22:25:47	396.16	0.10	1	0.000631336	5.14986e-05	4.824	9.81386e-08	4.65664e-09	2.742
22:25:58	396.07	0.12	2	0.00151444	0.000125886	4.776	9.78475e-08	4.48202e-09	2.652
22:26:08	395.99	0.10	3	0.000883106	7.24797e-05	4.734	9.77311e-08	4.42381e-09	2.598
22:26:18	395.91	0.12	1	0.000631336	5.14986e-05	4.824	9.80804e-08	4.65664e-09	2.724
22:26:28	395.83	0.18	2	0.00151826	0.000125886	4.764	9.78475e-08	4.48202e-09	2.634
22:26:38	395.74	0.18	3	0.000886921	7.24797e-05	4.716	9.77311e-08	4.42381e-09	2.616
22:26:48	395.66	0.16	1	0.000633243	5.14986e-05	4.8	9.80804e-08	4.65664e-09	2.724
22:26:58	395.57	0.12	2	0.00152398	0.000125886	4.746	9.78475e-08	4.48202e-09	2.634
22:27:08	395.49	0.20	3	0.000886921	7.24797e-05	4.716	9.77311e-08	4.42381e-09	2.616
22:27:18	395.40	0.22	1	0.000635151	5.14986e-05	4.788	9.80804e-08	4.65664e-09	2.724
22:27:28	395.32	0.24	2	0.00152779	0.000125886	4.74	9.78475e-08	4.48202e-09	2.634
22:27:38	395.24	0.20	3	0.000892643	7.24797e-05	4.692	9.76729e-08	4.42381e-09	2.616
22:27:49	395.16	0.22	1	0.000635151	5.14986e-05	4.788	9.80804e-08	4.65664e-09	2.724
22:27:59	395.08	0.28	2	0.00153161	0.000127793	4.782	9.78475e-08	4.48202e-09	2.634
22:28:09	394.99	0.24	3	0.000896458	7.24797e-05	4.674	9.76729e-08	4.42381e-09	2.616
22:28:19	394.90	0.30	1	0.000638966	5.14986e-05	4.764	9.80804e-08	4.65664e-09	2.724
22:28:29	394.82	0.28	2	0.00153733	0.000127793	4.77	9.78475e-08	4.48202e-09	2.634
22:28:39	394.74	0.26	3	0.000898365	7.43871e-05	4.764	9.77311e-08	4.42381e-09	2.598
22:28:49	394.65	0.34	1	0.000640873	5.14986e-05	4.752	9.80804e-08	4.59843e-09	2.7
22:28:59	394.57	0.30	2	0.00154305	0.000127793	4.752	9.78475e-08	4.48202e-09	2.634
22:29:09	394.49	0.32	3	0.000900272	7.43871e-05	4.752	9.77311e-08	4.42381e-09	2.616
22:29:19	394.40	0.32	1	0.00064278	5.14986e-05	4.74	9.80804e-08	4.65664e-09	2.724
22:29:29	394.32	0.32	2	0.00154115	0.000127793	4.758	9.78475e-08	4.48202e-09	2.634
22:29:40	394.23	0.38	3	0.000904087	7.43871e-05	4.734	9.76729e-08	4.42381e-09	2.616
22:29:50	394.15	0.34	1	0.000644688	5.3406e-05	4.872	9.80804e-08	4.59843e-09	2.7
22:30:00	394.07	0.38	2	0.00155068	0.000127793	4.728	9.78475e-08	4.48202e-09	2.634
22:30:10	393.98	0.34	3	0.000905994	7.43871e-05	4.728	9.76729e-08	4.42381e-09	2.616
22:30:20	393.90	0.38	1	0.000646595	5.3406e-05	4.86	9.80804e-08	4.65664e-09	2.724
22:30:30	393.82	0.38	2	0.0015564	0.000129701	4.776	9.78475e-08	4.48202e-09	2.634
22:30:40	393.73	0.44	3	0.000909809	7.43871e-05	4.71	9.76729e-08	4.42381e-09	2.598
22:30:50	393.65	0.28	1	0.000648502	5.3406e-05	4.836	9.80804e-08	4.65664e-09	2.724
22:31:00	393.56	0.34	2	0.00155831	0.000129701	4.764	9.78475e-08	4.48202e-09	2.634
22:31:10	393.48	0.28	3	0.000909809	7.43871e-05	4.704	9.76729e-08	4.42381e-09	2.616
22:31:20	393.40	0.30	1	0.00065041	5.3406e-05	4.824	9.80804e-08	4.59843e-09	2.706
22:31:30	393.32	0.36	2	0.00156403	0.000129701	4.746	9.78475e-08	4.48202e-09	2.634
22:31:41	393.23	0.26	3	0.000913624	7.43871e-05	4.686	9.76729e-08	4.42381e-09	2.616
22:31:51	393.14	0.34	1	0.000652317	5.3406e-05	4.812	9.80804e-08	4.59843e-09	2.706
22:32:01	393.07	0.32	2	0.00156976	0.000129701	4.734	9.77893e-08	4.42381e-09	2.616
22:32:11	392.98	0.30	3	0.000915531	7.43871e-05	4.674	9.76729e-08	4.42381e-09	2.598
22:32:21	392.90	0.34	1	0.000654224	5.3406e-05	4.8	9.80804e-08	4.65664e-09	2.724
22:32:31	392.81	0.38	2	0.00157357	0.000129701	4.716	9.78475e-08	4.48202e-09	2.634
22:32:41	392.73	0.40	3	0.000915531	7.43871e-05	4.674	9.76729e-08	4.42381e-09	2.616
22:32:51	392.65	0.38	1	0.000658039	5.3406e-05	4.776	9.80804e-08	4.65664e-09	2.724
22:33:01	392.56	0.34	2	0.00157357	0.000131608	4.776	9.77893e-08	4.48202e-09	2.634
22:33:11	392.48	0.36	3	0.000913624	7.43871e-05	4.686	9.76729e-08	4.42381e-09	2.598
22:33:21	392.39	0.38	1	0.000659946	5.3406e-05	4.752	9.80804e-08	4.59843e-09	2.706
22:33:31	392.31	0.14	2	0.00157929	0.000131608	4.764	9.78475e-08	4.48202e-09	2.634
22:33:42	392.23	0.10	3	0.000921253	7.62944e-05	4.752	9.76729e-08	4.42381e-09	2.616
22:33:52	392.15	0.16	1	0.000659946	5.3406e-05	4.752	9.80804e-08	4.65664e-09	2.724
22:34:02	392.06	0.14	2	0.00158501	0.000131608	4.74	9.77893e-08	4.48202e-09	2.634
22:34:12	391.97	0.22	3	0.00092316	7.62944e-05	4.74	9.76729e-08	4.42381e-09	2.598
22:34:22	391.89	0.16	1	0.000661854	5.3406e-05	4.74	9.80804e-08	4.59843e-09	2.706
22:34:32	391.81	0.20	2	0.00158883	0.000131608	4.734	9.77893e-08	4.48202e-09	2.634
22:34:42	391.73	0.22	3	0.00092316	7.62944e-05	4.74	9.76729e-08	4.42381e-09	2.598
22:34:52	391.65	0.24	1	0.000665668	5.53133e-05	4.86	9.80222e-08	4.59843e-09	2.706
22:35:02	391.56	0.22	2	0.00159455	0.000131608	4.716	9.77893e-08	4.42381e-09	2.616
22:35:12	391.48	0.20	3	0.000928883	7.62944e-05	4.71	9.76729e-08	4.3656e-09	2.58
22:35:22	391.39	0.16	1	0.000667576	5.53133e-05	4.848	9.80804e-08	4.59843e-09	2.706
22:35:33	391.31	0.18	2	0.00159455	0.000131608	4.716	9.77893e-08	4.48202e-09	2.634
22:35:43	391.22	0.24	3	0.00093079	7.62944e-05	4.704	9.76729e-08	4.42381e-09	2.598
22:35:53	391.14	0.20	1	0.00067139	5.53133e-05	4.824	9.80804e-08	4.59843e-09	2.706
22:36:03	391.06	0.28	2	0.00160027	0.000131608	4.758	9.77893e-08	4.48202e-09	2.634
22:36:13	390.98	0.22	3	0.00093079	7.62944e-05	4.704	9.76729e-08	4.42381e-09	2.598
22:36:23	390.90	0.24	1	0.000673298	5.53133e-05	4.812	9.80804e-08	4.65664e-09	2.724
22:36:33	390.80	0.30	2	0.00160218	0.000131608	4.752	9.77893e-08	4.48202e-09	2.634
22:36:43	390.72	0.26	3	0.000932697	7.62944e-05	4.698	9.76729e-08	4.42381e-09	2.598
22:36:53	390.64	0.32	1	0.000673298	5.53133e-05	4.8	9.80804e-08	4.59843e-09	2.706
22:37:03	390.56	0.30	2	0.00160981	0.000131608	4.728	9.77893e-08	4.42381e-09	2.616
22:37:13	390.48	0.30	3	0.000936512	7.62944e-05	4.68	9.76729e-08	4.42381e-09	2.598
22:37:23	390.39	0.28	1	0.000675205	5.53133e-05	4.788	9.80804e-08	4.59843e-09	2.706
22:37:34	390.30	0.30	2	0.00161362	0.000131608	4.722	9.77893e-08	4.48202e-09	2.634
22:37:44	390.22	0.28	3	0.000938419	7.62944e-05	4.662	9.76147e-08	4.42381e-09	2.598
22:37:54	390.14	0.32	1	0.00067902	5.53133e-05	4.764	9.80804e-08	4.59843e-09	2.682
22:38:04	390.06	0.30	2	0.00160599	0.000131608	4.746	9.77893e-08	4.42381e-09	2.616
22:38:14	389.97	0.38	3	0.000940327	7.62944e-05	4.656	9.76729e-08	4.42381e-09	2.598
22:38:24	389.88	0.30	1	0.000682835	5.53133e-05	4.74	9.80804e-08	4.59843e-09	2.706
22:38:34	389.80	0.38	2	0.00161935	0.000133515	4.764	9.77893e-08	4.48202e-09	2.634
22:38:44	389.72	0.42	3	0.000938419	7.62944e-05	4.662	9.76147e-08	4.3656e-09	2.58
22:38:54	389.64	0.40	1	0.000684742	5.72207e-05	4.854	9.80222e-08	4.59843e-09	2.706
22:39:04	389.56	0.36	2	0.00161744	0.000131608	4.71	9.77893e-08	4.42381e-09	2.616
22:39:14	389.46	0.38	3	0.000934605	7.62944e-05	4.686	9.76729e-08	4.42381e-09	2.598
22:39:24	389.38	0.36	1	0.000684742	5.53133e-05	4.728	9.80222e-08	4.59843e-09	2.706
22:39:35	389.30	0.36	2	0.00163079	0.000133515	4.728	9.77893e-08	4.42381e-09	2.616
22:39:45	389.22	0.36	3	0.000946049	7.82018e-05	4.728	9.76147e-08	4.3656e-09	2.58
22:39:55	389.14	0.40	1	0.000686649	5.72207e-05	4.842	9.80804e-08	4.59843e-09	2.706
22:40:05	389.05	0.36	2	0.00163651	0.000133515	4.716	9.77893e-08	4.42381e-09	2.616
22:40:15	388.97	0.40	3	0.000946049	7.82018e-05	4.728	9.76147e-08	4.42381e-09	2.598
22:40:25	388.88	0.24	1	0.000690464	5.72207e-05	4.824	9.80222e-08	4.59843e-09	2.688
22:40:35	388.80	0.26	2	0.00163842	0.000133515	4.704	9.77893e-08	4.42381e-09	2.616
22:40:45	388.71	0.32	3	0.000949863	7.82018e-05	4.716	9.76147e-08	4.42381e-09	2.598
22:40:55	388.63	0.30	1	0.000692371	5.72207e-05	4.812	9.80222e-08	4.59843e-09	2.706
22:41:05	388.55	0.30	2	0.00164223	0.000135423	4.752	9.77893e-08	4.42381e-09	2.616
22:41:15	388.47	0.26	3	0.000949863	7.82018e-05	4.716	9.76147e-08	4.3656e-09	2.58
22:41:25	388.39	0.34	1	0.000694279	5.72207e-05	4.8	9.80222e-08	4.59843e-09	2.706
22:41:36	388.29	0.34	2	0.00164796	0.000135423	4.74	9.77893e-08	4.42381e-09	2.616
22:41:46	388.21	0.32	3	0.000951771	7.82018e-05	4.698	9.76147e-08	4.3656e-09	2.58
22:41:56	388.13	0.36	1	0.000698093	5.72207e-05	4.776	9.80222e-08	4.59843e-09	2.688
22:42:06	388.05	0.36	2	0.00164986	0.000135423	4.734	9.77893e-08	4.42381e-09	2.598
22:42:16	387.97	0.32	3	0.000953678	7.82018e-05	4.686	9.76147e-08	4.3656e-09	2.58
22:42:26	387.89	0.34	1	0.000698093	5.72207e-05	4.764	9.80222e-08	4.59843e-09	2.706
22:42:36	387.80	0.30	2	0.00165368	0.000135423	4.722	9.77311e-08	4.42381e-09	2.616
22:42:46	387.71	0.34	3	0.000955585	7.82018e-05	4.68	9.76147e-08	4.42381e-09	2.598
22:42:56	387.63	0.34	1	0.000701908	5.72207e-05	4.74	9.80222e-08	4.59843e-09	2.706
22:43:06	387.55	0.38	2	0.00165559	0.000135423	4.716	9.77311e-08	4.42381e-09	2.616
22:43:16	387.47	0.40	3	0.000949863	7.82018e-05	4.704	9.76147e-08	4.3656e-09	2.58
22:43:26	387.38	0.38	1	0.000705723	5.72207e-05	4.716	9.80222e-08	4.59843e-09	2.688
22:43:37	387.30	0.36	2	0.00165559	0.000135423	4.716	9.77893e-08	4.42381e-09	2.598
22:43:47	387.21	0.36	3	0.000949863	7.82018e-05	4.716	9.76147e-08	4.3656e-09	2.58
22:43:57	387.12	0.40	1	0.000709537	5.9128e-05	4.83	9.80222e-08	4.59843e-09	2.706
22:44:07	387.05	0.16	2	0.00165749	0.000135423	4.71	9.77311e-08	4.42381e-09	2.616
22:44:17	386.96	0.12	3	0.000949863	7.82018e-05	4.716	9.76147e-08	4.3656e-09	2.58
22:44:27	386.88	0.08	1	0.000711445	5.9128e-05	4.818	9.80222e-08	4.59843e-09	2.688
22:44:37	386.80	0.12	2	0.00166703	0.00013733	4.74	9.77311e-08	4.42381e-09	2.616
22:44:47	386.71	0.18	3	0.0009594	7.82018e-05	4.662	9.76147e-08	4.3656e-09	2.58
22:44:57	386.63	0.10	1	0.000711445	5.9128e-05	4.818	9.80222e-08	4.59843e-09	2.688
22:45:07	386.54	0.18	2	0.00167275	0.00013733	4.728	9.77311e-08	4.42381e-09	2.598
22:45:18	386.46	0.18	3	0.000963215	7.82018e-05	4.638	9.76147e-08	4.3656e-09	2.58
22:45:28	386.38	0.10	1	0.000711445	5.9128e-05	4.806	9.80222e-08	4.59843e-09	2.706
22:45:38	386.30	0.16	2	0.00167657	0.00013733	4.71	9.77311e-08	4.42381e-09	2.616
22:45:48	386.21	0.12	3	0.000965122	7.82018e-05	4.728	9.76147e-08	4.3656e-09	2.58
22:45:58	386.12	0.18	1	0.000713352	5.9128e-05	4.794	9.80222e-08	4.59843e-09	2.688
22:46:08	386.04	0.18	2	0.0016842	0.00013733	4.692	9.77311e-08	4.42381e-09	2.598
22:46:18	385.96	0.18	3	0.000970844	7.82018e-05	4.704	9.76147e-08	4.3656e-09	2.58
22:46:28	385.88	0.18	1	0.000715259	5.9128e-05	4.788	9.80222e-08	4.59843e-09	2.706
22:46:38	385.80	0.18	2	0.0016861	0.000139237	4.746	9.77311e-08	4.42381e-09	2.616
22:46:48	385.70	0.12	3	0.000972752	7.82018e-05	4.698	9.75565e-08	4.3656e-09	2.58
22:46:58	385.62	0.16	1	0.000717167	5.9128e-05	4.776	9.80222e-08	4.59843e-09	2.688
22:47:08	385.54	0.18	2	0.00168992	0.000139237	4.728	9.77311e-08	4.42381e-09	2.598
22:47:19	385.46	0.22	3	0.000972752	7.82018e-05	4.698	9.76147e-08	4.3656e-09	2.58
22:47:29	385.37	0.20	1	0.000720982	5.9128e-05	4.752	9.80222e-08	4.59843e-09	2.688
22:47:39	385.29	0.20	2	0.00169564	0.000139237	4.716	9.77311e-08	4.42381e-09	2.616
22:47:49	385.21	0.18	3	0.00097657	7.82018e-05	4.674	9.75565e-08	4.3656e-09	2.58
22:47:59	385.12	0.18	1	0.000722889	5.9128e-05	4.74	9.80222e-08	4.59843e-09	2.688
22:48:09	385.04	0.26	2	0.00170136	0.000139237	4.704	9.77311e-08	4.42381e-09	2.598
22:48:19	384.96	0.18	3	0.000978477	7.82018e-05	4.668	9.76147e-08	4.3656e-09	2.58
22:48:29	384.87	0.26	1	0.000724796	5.9128e-05	4.728	9.79639e-08	4.59843e-09	2.688
22:48:39	384.79	0.24	2	0.00170518	0.000139237	4.686	9.76729e-08	4.42381e-09	2.598
22:48:49	384.70	0.20	3	0.000982292	7.82018e-05	4.65	9.76147e-08	4.3656e-09	2.58
22:48:59	384.62	0.24	1	0.000724796	5.9128e-05	4.722	9.80222e-08	4.59843e-09	2.688
22:49:09	384.54	0.16	2	0.00170518	0.000141145	4.746	9.77311e-08	4.42381e-09	2.616
22:49:20	384.45	0.26	3	0.00097657	7.82018e-05	4.674	9.75565e-08	4.3656e-09	2.58
22:49:30	384.37	0.26	1	0.000730518	6.10356e-05	4.818	9.79639e-08	4.59843e-09	2.688
22:49:40	384.29	0.22	2	0.0017109	0.000141145	4.728	9.76729e-08	4.42381e-09	2.598
22:49:50	384.20	0.22	3	0.000980385	7.82018e-05	4.656	9.76147e-08	4.3656e-09	2.58
22:50:00	384.12	0.24	1	0.000732426	6.10356e-05	4.806	9.79639e-08	4.59843e-09	2.688
22:50:10	384.03	0.26	2	0.00171281	0.000141145	4.728	9.76729e-08	4.42381e-09	2.598
22:50:20	383.95	0.26	3	0.000967029	7.82018e-05	4.722	9.75565e-08	4.3656e-09	2.562
22:50:30	383.87	0.26	1	0.00073624	6.10356e-05	4.782	9.80222e-08	4.59843e-09	2.688
22:50:40	383.79	0.22	2	0.00171471	0.000141145	4.716	9.76729e-08	4.42381e-09	2.598
22:50:50	383.71	0.26	3	0.000980385	7.82018e-05	4.656	9.75565e-08	4.3656e-09	2.58
22:51:00	383.61	0.20	1	0.000738148	6.10356e-05	4.776	9.80222e-08	4.54023e-09	2.664
22:51:10	383.53	0.22	2	0.00171853	0.000141145	4.71	9.76729e-08	4.42381e-09	2.598
22:51:21	383.45	0.26	3	0.000982292	7.82018e-05	4.65	9.75565e-08	4.3656e-09	2.58
22:51:31	383.37	0.26	1	0.000740055	6.10356e-05	4.752	9.79639e-08	4.59843e-09	2.688
22:51:41	383.28	0.24	2	0.00172234	0.000141145	4.698	9.76729e-08	4.42381e-09	2.598
22:51:51	383.20	0.24	3	0.000980385	7.82018e-05	4.656	9.75565e-08	4.3656e-09	2.562
22:52:01	383.11	0.22	1	0.000741962	6.10356e-05	4.74	9.80222e-08	4.59843e-09	2.688
22:52:11	383.03	0.28	2	0.00172807	0.000141145	4.686	9.76729e-08	4.42381e-09	2.598
22:52:21	382.95	0.24	3	0.000984199	7.82018e-05	4.644	9.75565e-08	4.3656e-09	2.562
22:52:31	382.86	0.26	1	0.000745777	6.10356e-05	4.722	9.80222e-08	4.59843e-09	2.688
22:52:41	382.78	0.24	2	0.00172807	0.000143052	4.734	9.76729e-08	4.42381e-09	2.598
22:52:51	382.70	0.26	3	0.000984199	7.82018e-05	4.644	9.75565e-08	4.3656e-09	2.562
22:53:02	382.61	0.28	1	0.000747684	6.10356e-05	4.71	9.79639e-08	4.59843e-09	2.688
22:53:12	382.53	0.20	2	0.0017376	0.000143052	4.716	9.76729e-08	4.42381e-09	2.598
22:53:22	382.45	0.24	3	0.000989921	8.01091e-05	4.71	9.75565e-08	4.3656e-09	2.562
22:53:32	382.36	0.24	1	0.000749592	6.2943e-05	4.83	9.80222e-08	4.59843e-09	2.688
22:53:42	382.28	0.26	2	0.00174142	0.000143052	4.698	9.76729e-08	4.42381e-09	2.598
22:53:52	382.20	0.28	3	0.000993736	8.01091e-05	4.692	9.75565e-08	4.3656e-09	2.58
22:54:02	382.11	0.30	1	0.000751499	6.2943e-05	4.818	9.79057e-08	4.59843e-09	2.688
22:54:12	382.02	0.28	2	0.00174523	0.000143052	4.692	9.76729e-08	4.42381e-09	2.598
22:54:22	381.95	0.28	3	0.000997551	8.01091e-05	4.674	9.75565e-08	4.3656e-09	2.562
22:54:32	381.86	0.30	1	0.000751499	6.2943e-05	4.806	9.79639e-08	4.54023e-09	2.67
22:54:42	381.78	0.28	2	0.00175286	0.000144959	4.728	9.76729e-08	4.42381e-09	2.598
22:54:52	381.70	0.34	3	0.00100327	8.01091e-05	4.65	9.75565e-08	4.3656e-09	2.562
22:55:03	381.61	0.30	1	0.000753406	6.2943e-05	4.794	9.79639e-08	4.59843e-09	2.688
22:55:13	381.52	0.32	2	0.00175668	0.000144959	4.716	9.76729e-08	4.42381e-09	2.598
22:55:23	381.44	0.32	3	0.00100327	8.01091e-05	4.65	9.75565e-08	4.3656e-09	2.562
22:55:33	381.36	0.36	1	0.000757221	6.2943e-05	4.776	9.79639e-08	4.59843e-09	2.688
22:55:43	381.28	0.32	2	0.00175858	0.000144959	4.71	9.76729e-08	4.3656e-09	2.58
22:55:53	381.20	0.34	3	0.00100327	8.01091e-05	4.644	9.75565e-08	4.3656e-09	2.562
22:56:03	381.11	0.34	1	0.000759128	6.2943e-05	4.764	9.79639e-08	4.54023e-09	2.67
22:56:13	381.02	0.32	2	0.00176621	0.000144959	4.692	9.76729e-08	4.42381e-09	2.598
22:56:23	380.94	0.30	3	0.00100709	8.01091e-05	4.632	9.75565e-08	4.3656e-09	2.58
22:56:33	380.86	0.34	1	0.000761036	6.2943e-05	4.752	9.79057e-08	4.59843e-09	2.688
22:56:43	380.77	0.32	2	0.00177003	0.000144959	4.68	9.76729e-08	4.3656e-09	2.58
22:56:54	380.69	0.36	3	0.00100899	8.01091e-05	4.62	9.75565e-08	4.3656e-09	2.562
22:57:04	380.61	0.34	1	0.000762943	6.2943e-05	4.74	9.79639e-08	4.59843e-09	2.688
22:57:14	380.53	0.28	2	0.00177384	0.000144959	4.722	9.76729e-08	4.42381e-09	2.598
22:57:24	380.44	0.32	3	0.00100899	8.01091e-05	4.62	9.75565e-08	4.3656e-09	2.562
22:57:34	380.35	0.34	1	0.000764851	6.2943e-05	4.722	9.79057e-08	4.59843e-09	2.688
22:57:44	380.27	0.34	2	0.00177575	0.000144959	4.716	9.76729e-08	4.3656e-09	2.58
22:57:54	380.19	0.36	3	0.0010109	8.01091e-05	4.614	9.75565e-08	4.3656e-09	2.562
22:58:04	380.11	0.30	1	0.000770573	6.48503e-05	4.818	9.79639e-08	4.59843e-09	2.688
22:58:14	380.03	0.34	2	0.00177193	0.000144959	4.728	9.76729e-08	4.3656e-09	2.58
22:58:24	379.94	0.32	3	0.000989921	7.82018e-05	4.62	9.75565e-08	4.3656e-09	2.562
22:58:34	379.85	0.34	1	0.000774387	6.48503e-05	4.794	9.79639e-08	4.59843e-09	2.688
22:58:44	379.77	0.30	2	0.00177575	0.000144959	4.716	9.76729e-08	4.42381e-09	2.598
22:58:54	379.69	0.34	3	0.000988014	7.82018e-05	4.626	9.75565e-08	4.3656e-09	2.562
22:59:05	379.61	0.34	1	0.000778202	6.48503e-05	4.764	9.79057e-08	4.54023e-09	2.67
22:59:15	379.52	0.40	2	0.00177003	0.000144959	4.68	9.76729e-08	4.42381e-09	2.598
22:59:25	379.44	0.32	3	0.00100137	8.01091e-05	4.662	9.75565e-08	4.3656e-09	2.562
22:59:35	379.35	0.32	1	0.000780109	6.48503e-05	4.752	9.79057e-08	4.59843e-09	2.688
22:59:45	379.27	0.40	2	0.00178147	0.000144959	4.704	9.76729e-08	4.42381e-09	2.598
22:59:55	379.19	0.36	3	0.00100137	8.01091e-05	4.662	9.75565e-08	4.3074e-09	2.544
23:00:05	379.11	0.36	1	0.000780109	6.48503e-05	4.752	9.79057e-08	4.54023e-09	2.67
23:00:15	379.02	0.42	2	0.00178147	0.000144959	4.704	9.76729e-08	4.3656e-09	2.58
23:00:25	378.94	0.38	3	0.000993736	8.01091e-05	4.692	9.74983e-08	4.3656e-09	2.562
23:00:35	378.85	0.42	1	0.000783924	6.48503e-05	4.734	9.79057e-08	4.54023e-09	2.67
