Time_.txt	Loop_.txt	Tnom_.txt	T_PPMS_.txt	T_Neck_.txt	T_UNeck_.txt	T_Samp_.txt	H_PPMS_.txt	Pmembrane_.txt	Pchamber_.txt	R_.txt	VdP_.txt	ExRange_.txt	ExPct_.txt
9.630291E+3	0.000000E+0	1.700000E+0	1.699896E+0	1.705642E+0	9.712299E+1	-1.000000E+0	-2.816058E+4	-1.000000E+0	2.449050E-1	1.008000E+0	1.000000E+0	2.000000E+0	1.000000E+2
9.640501E+3	0.000000E+0	1.700000E+0	1.700067E+0	1.705560E+0	9.683034E+1	-1.000000E+0	-2.785471E+4	-1.000000E+0	2.447546E-1	1.400700E+1	2.000000E+0	2.000000E+0	1.000000E+2
9.650709E+3	0.000000E+0	1.700000E+0	1.699796E+0	1.705182E+0	9.651473E+1	-1.000000E+0	-2.754881E+4	-1.000000E+0	2.443832E-1	1.155600E+1	3.000000E+0	2.000000E+0	1.000000E+2
9.660922E+3	0.000000E+0	1.700000E+0	1.699993E+0	1.705190E+0	9.622384E+1	-1.000000E+0	-2.724288E+4	-1.000000E+0	2.442674E-1	1.018000E+0	1.000000E+0	2.000000E+0	1.000000E+2
9.671132E+3	0.000000E+0	1.700000E+0	1.699901E+0	1.704853E+0	9.590859E+1	-1.000000E+0	-2.693702E+4	-1.000000E+0	2.439828E-1	1.399000E+1	2.000000E+0	2.000000E+0	1.000000E+2
9.681342E+3	0.000000E+0	1.700000E+0	1.699959E+0	1.704796E+0	9.561733E+1	-1.000000E+0	-2.663112E+4	-1.000000E+0	2.438797E-1	1.158700E+1	3.000000E+0	2.000000E+0	1.000000E+2
9.691551E+3	0.000000E+0	1.700000E+0	1.699941E+0	1.704697E+0	9.530340E+1	-1.000000E+0	-2.632477E+4	-1.000000E+0	2.435702E-1	1.022000E+0	1.000000E+0	2.000000E+0	1.000000E+2
9.701761E+3	0.000000E+0	1.700000E+0	1.699916E+0	1.704349E+0	9.501157E+1	-1.000000E+0	-2.601893E+4	-1.000000E+0	2.434231E-1	1.396100E+1	2.000000E+0	2.000000E+0	1.000000E+2
9.711980E+3	0.000000E+0	1.700000E+0	1.699873E+0	1.704154E+0	9.469690E+1	-1.000000E+0	-2.571014E+4	-1.000000E+0	2.431474E-1	1.162300E+1	3.000000E+0	2.000000E+0	1.000000E+2
9.722189E+3	0.000000E+0	1.700000E+0	1.699879E+0	1.704054E+0	9.440607E+1	-1.000000E+0	-2.540403E+4	-1.000000E+0	2.430413E-1	1.012000E+0	1.000000E+0	2.000000E+0	1.000000E+2
9.732397E+3	0.000000E+0	1.700000E+0	1.699880E+0	1.703937E+0	9.409222E+1	-1.000000E+0	-2.509833E+4	-1.000000E+0	2.427843E-1	1.395400E+1	2.000000E+0	2.000000E+0	1.000000E+2
9.742605E+3	0.000000E+0	1.700000E+0	1.699994E+0	1.703778E+0	9.380122E+1	-1.000000E+0	-2.479222E+4	-1.000000E+0	2.424766E-1	1.166400E+1	3.000000E+0	2.000000E+0	1.000000E+2
9.752814E+3	0.000000E+0	1.700000E+0	1.700033E+0	1.703678E+0	9.348614E+1	-1.000000E+0	-2.448630E+4	-1.000000E+0	2.424298E-1	9.990000E-1	1.000000E+0	2.000000E+0	1.000000E+2
9.763035E+3	0.000000E+0	1.700000E+0	1.699814E+0	1.703235E+0	9.319635E+1	-1.000000E+0	-2.417732E+4	-1.000000E+0	2.421031E-1	1.394900E+1	2.000000E+0	2.000000E+0	1.000000E+2
9.773245E+3	0.000000E+0	1.700000E+0	1.699948E+0	1.703326E+0	9.288026E+1	-1.000000E+0	-2.387451E+4	-1.000000E+0	2.418595E-1	1.169700E+1	3.000000E+0	2.000000E+0	1.000000E+2
9.783453E+3	0.000000E+0	1.700000E+0	1.700028E+0	1.703189E+0	9.259006E+1	-1.000000E+0	-2.356555E+4	-1.000000E+0	2.417699E-1	1.003000E+0	1.000000E+0	2.000000E+0	1.000000E+2
9.793661E+3	0.000000E+0	1.700000E+0	1.700037E+0	1.703050E+0	9.227628E+1	-1.000000E+0	-2.325970E+4	-1.000000E+0	2.414612E-1	1.395500E+1	2.000000E+0	2.000000E+0	1.000000E+2
9.803870E+3	0.000000E+0	1.700000E+0	1.699993E+0	1.702690E+0	9.196817E+1	-1.000000E+0	-2.295358E+4	-1.000000E+0	2.412404E-1	1.173500E+1	3.000000E+0	2.000000E+0	1.000000E+2
9.814095E+3	0.000000E+0	1.700000E+0	1.700033E+0	1.702817E+0	9.167068E+1	-1.000000E+0	-2.264778E+4	-1.000000E+0	2.410945E-1	1.009000E+0	1.000000E+0	2.000000E+0	1.000000E+2
9.824303E+3	0.000000E+0	1.700000E+0	1.699905E+0	1.702308E+0	9.136278E+1	-1.000000E+0	-2.234181E+4	-1.000000E+0	2.408648E-1	1.393100E+1	2.000000E+0	2.000000E+0	1.000000E+2
9.834513E+3	0.000000E+0	1.700000E+0	1.699874E+0	1.702213E+0	9.106309E+1	-1.000000E+0	-2.203605E+4	-1.000000E+0	2.406080E-1	1.177600E+1	3.000000E+0	2.000000E+0	1.000000E+2
9.844721E+3	0.000000E+0	1.700000E+0	1.700038E+0	1.702102E+0	9.075558E+1	-1.000000E+0	-2.173002E+4	-1.000000E+0	2.405224E-1	1.001000E+0	1.000000E+0	2.000000E+0	1.000000E+2
9.854929E+3	0.000000E+0	1.700000E+0	1.699733E+0	1.701634E+0	9.045864E+1	-1.000000E+0	-2.142409E+4	-1.000000E+0	2.402756E-1	1.391900E+1	2.000000E+0	2.000000E+0	1.000000E+2
9.865150E+3	0.000000E+0	1.700000E+0	1.699951E+0	1.701650E+0	9.015034E+1	-1.000000E+0	-2.111824E+4	-1.000000E+0	2.401353E-1	1.182100E+1	3.000000E+0	2.000000E+0	1.000000E+2
9.875359E+3	0.000000E+0	1.700000E+0	1.699902E+0	1.701500E+0	8.985291E+1	-1.000000E+0	-2.080928E+4	-1.000000E+0	2.398809E-1	1.007000E+0	1.000000E+0	2.000000E+0	1.000000E+2
9.885567E+3	0.000000E+0	1.700000E+0	1.699896E+0	1.701440E+0	8.954319E+1	-1.000000E+0	-2.050292E+4	-1.000000E+0	2.396090E-1	1.392500E+1	2.000000E+0	2.000000E+0	1.000000E+2
9.895778E+3	0.000000E+0	1.700000E+0	1.699977E+0	1.701230E+0	8.924393E+1	-1.000000E+0	-2.019703E+4	-1.000000E+0	2.394824E-1	1.184900E+1	3.000000E+0	2.000000E+0	1.000000E+2
9.905991E+3	0.000000E+0	1.700000E+0	1.700095E+0	1.701109E+0	8.893660E+1	-1.000000E+0	-1.989115E+4	-1.000000E+0	2.392215E-1	1.001000E+0	1.000000E+0	2.000000E+0	1.000000E+2
9.916207E+3	0.000000E+0	1.700000E+0	1.699991E+0	1.700915E+0	8.863953E+1	-1.000000E+0	-1.958529E+4	-1.000000E+0	2.390415E-1	1.390000E+1	2.000000E+0	2.000000E+0	1.000000E+2
9.926418E+3	0.000000E+0	1.700000E+0	1.700044E+0	1.700691E+0	8.833236E+1	-1.000000E+0	-1.927634E+4	-1.000000E+0	2.388007E-1	1.188500E+1	3.000000E+0	2.000000E+0	1.000000E+2
9.936629E+3	0.000000E+0	1.700000E+0	1.699942E+0	1.700533E+0	8.803416E+1	-1.000000E+0	-1.897035E+4	-1.000000E+0	2.387362E-1	1.005000E+0	1.000000E+0	2.000000E+0	1.000000E+2
9.946839E+3	0.000000E+0	1.700000E+0	1.699883E+0	1.700309E+0	8.772862E+1	-1.000000E+0	-1.866447E+4	-1.000000E+0	2.384345E-1	1.390000E+1	2.000000E+0	2.000000E+0	1.000000E+2
9.957049E+3	0.000000E+0	1.700000E+0	1.699780E+0	1.700083E+0	8.743298E+1	-1.000000E+0	-1.835859E+4	-1.000000E+0	2.382732E-1	1.193600E+1	3.000000E+0	2.000000E+0	1.000000E+2
9.967264E+3	0.000000E+0	1.700000E+0	1.699850E+0	1.700070E+0	8.712686E+1	-1.000000E+0	-1.805268E+4	-1.000000E+0	2.381916E-1	1.001000E+0	1.000000E+0	2.000000E+0	1.000000E+2
9.977473E+3	0.000000E+0	1.700000E+0	1.700083E+0	1.700094E+0	8.683054E+1	-1.000000E+0	-1.774664E+4	-1.000000E+0	2.379750E-1	1.389000E+1	2.000000E+0	2.000000E+0	1.000000E+2
9.987682E+3	0.000000E+0	1.700000E+0	1.699989E+0	1.699740E+0	8.652514E+1	-1.000000E+0	-1.744042E+4	-1.000000E+0	2.377154E-1	1.197000E+1	3.000000E+0	2.000000E+0	1.000000E+2
9.997891E+3	0.000000E+0	1.700000E+0	1.699981E+0	1.699734E+0	8.622881E+1	-1.000000E+0	-1.713438E+4	-1.000000E+0	2.374603E-1	9.930000E-1	1.000000E+0	2.000000E+0	1.000000E+2
1.000810E+4	0.000000E+0	1.700000E+0	1.700059E+0	1.699685E+0	8.592419E+1	-1.000000E+0	-1.682562E+4	-1.000000E+0	2.373724E-1	1.387300E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.001832E+4	0.000000E+0	1.700000E+0	1.699915E+0	1.699344E+0	8.562856E+1	-1.000000E+0	-1.651965E+4	-1.000000E+0	2.371417E-1	1.200500E+1	3.000000E+0	2.000000E+0	1.000000E+2
1.002853E+4	0.000000E+0	1.700000E+0	1.700005E+0	1.699290E+0	8.532506E+1	-1.000000E+0	-1.621370E+4	-1.000000E+0	2.370492E-1	9.940000E-1	1.000000E+0	2.000000E+0	1.000000E+2
1.003874E+4	0.000000E+0	1.700000E+0	1.699966E+0	1.699127E+0	8.502865E+1	-1.000000E+0	-1.590770E+4	-1.000000E+0	2.368486E-1	1.386100E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.004895E+4	0.000000E+0	1.700000E+0	1.699960E+0	1.699044E+0	8.472466E+1	-1.000000E+0	-1.560183E+4	-1.000000E+0	2.366591E-1	1.204800E+1	3.000000E+0	2.000000E+0	1.000000E+2
1.005916E+4	0.000000E+0	1.700000E+0	1.699925E+0	1.698839E+0	8.442973E+1	-1.000000E+0	-1.529593E+4	-1.000000E+0	2.364186E-1	9.960000E-1	1.000000E+0	2.000000E+0	1.000000E+2
1.006938E+4	0.000000E+0	1.700000E+0	1.699947E+0	1.698674E+0	8.412584E+1	-1.000000E+0	-1.498993E+4	-1.000000E+0	2.362517E-1	1.385800E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.007959E+4	0.000000E+0	1.700000E+0	1.699987E+0	1.698601E+0	8.383137E+1	-1.000000E+0	-1.468377E+4	-1.000000E+0	2.360255E-1	1.209500E+1	3.000000E+0	2.000000E+0	1.000000E+2
1.008980E+4	0.000000E+0	1.700000E+0	1.699927E+0	1.698386E+0	8.352652E+1	-1.000000E+0	-1.437773E+4	-1.000000E+0	2.358917E-1	9.950000E-1	1.000000E+0	2.000000E+0	1.000000E+2
1.010001E+4	0.000000E+0	1.700000E+0	1.699805E+0	1.698191E+0	8.323151E+1	-1.000000E+0	-1.407194E+4	-1.000000E+0	2.357553E-1	1.385000E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.011022E+4	0.000000E+0	1.700000E+0	1.700000E+0	1.698160E+0	8.292834E+1	-1.000000E+0	-1.376306E+4	-1.000000E+0	2.355256E-1	1.213800E+1	3.000000E+0	2.000000E+0	1.000000E+2
1.012044E+4	0.000000E+0	1.700000E+0	1.699910E+0	1.698015E+0	8.263309E+1	-1.000000E+0	-1.345705E+4	-1.000000E+0	2.352898E-1	1.005000E+0	1.000000E+0	2.000000E+0	1.000000E+2
1.013065E+4	0.000000E+0	1.700000E+0	1.699877E+0	1.697870E+0	8.232858E+1	-1.000000E+0	-1.315094E+4	-1.000000E+0	2.352439E-1	1.385100E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.014085E+4	0.000000E+0	1.700000E+0	1.699985E+0	1.697809E+0	8.203418E+1	-1.000000E+0	-1.284514E+4	-1.000000E+0	2.348911E-1	1.217100E+1	3.000000E+0	2.000000E+0	1.000000E+2
1.015106E+4	0.000000E+0	1.700000E+0	1.699972E+0	1.697775E+0	8.172986E+1	-1.000000E+0	-1.253914E+4	-1.000000E+0	2.348529E-1	1.002000E+0	1.000000E+0	2.000000E+0	1.000000E+2
1.016127E+4	0.000000E+0	1.700000E+0	1.699822E+0	1.697515E+0	8.143571E+1	-1.000000E+0	-1.223336E+4	-1.000000E+0	2.346088E-1	1.383800E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.017149E+4	0.000000E+0	1.700000E+0	1.699990E+0	1.697446E+0	8.113126E+1	-1.000000E+0	-1.192742E+4	-1.000000E+0	2.344671E-1	1.221700E+1	3.000000E+0	2.000000E+0	1.000000E+2
1.018170E+4	0.000000E+0	1.700000E+0	1.699860E+0	1.697315E+0	8.083616E+1	-1.000000E+0	-1.161837E+4	-1.000000E+0	2.343889E-1	9.980000E-1	1.000000E+0	2.000000E+0	1.000000E+2
1.019191E+4	0.000000E+0	1.700000E+0	1.699901E+0	1.697166E+0	8.053131E+1	-1.000000E+0	-1.131230E+4	-1.000000E+0	2.340698E-1	1.382100E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.020212E+4	0.000000E+0	1.700000E+0	1.700081E+0	1.697284E+0	8.023634E+1	-1.000000E+0	-1.100641E+4	-1.000000E+0	2.339729E-1	1.225600E+1	3.000000E+0	2.000000E+0	1.000000E+2
1.021233E+4	0.000000E+0	1.700000E+0	1.700023E+0	1.697033E+0	7.993050E+1	-1.000000E+0	-1.070053E+4	-1.000000E+0	2.337240E-1	9.970000E-1	1.000000E+0	2.000000E+0	1.000000E+2
1.022255E+4	0.000000E+0	1.700000E+0	1.699885E+0	1.696725E+0	7.963503E+1	-1.000000E+0	-1.039466E+4	-1.000000E+0	2.334369E-1	1.383100E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.023276E+4	0.000000E+0	1.700000E+0	1.699895E+0	1.696596E+0	7.933035E+1	-1.000000E+0	-1.008878E+4	-1.000000E+0	2.332931E-1	1.229800E+1	3.000000E+0	2.000000E+0	1.000000E+2
1.024297E+4	0.000000E+0	1.700000E+0	1.700107E+0	1.696617E+0	7.903683E+1	-1.000000E+0	-9.782917E+3	-1.000000E+0	2.331125E-1	9.940000E-1	1.000000E+0	2.000000E+0	1.000000E+2
1.025318E+4	0.000000E+0	1.700000E+0	1.699953E+0	1.696134E+0	7.873225E+1	-1.000000E+0	-9.477009E+3	-1.000000E+0	2.328940E-1	1.380900E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.026338E+4	0.000000E+0	1.700000E+0	1.699962E+0	1.696010E+0	7.843769E+1	-1.000000E+0	-9.168002E+3	-1.000000E+0	2.327128E-1	1.233200E+1	3.000000E+0	2.000000E+0	1.000000E+2
1.027361E+4	0.000000E+0	1.700000E+0	1.700070E+0	1.696010E+0	7.813258E+1	-1.000000E+0	-8.862047E+3	-1.000000E+0	2.324069E-1	9.890000E-1	1.000000E+0	2.000000E+0	1.000000E+2
1.028382E+4	0.000000E+0	1.700000E+0	1.699959E+0	1.695632E+0	7.783990E+1	-1.000000E+0	-8.555787E+3	-1.000000E+0	2.322344E-1	1.380900E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.029403E+4	0.000000E+0	1.700000E+0	1.700047E+0	1.695594E+0	7.753627E+1	-1.000000E+0	-8.249819E+3	-1.000000E+0	2.321507E-1	1.238000E+1	3.000000E+0	2.000000E+0	1.000000E+2
1.030424E+4	0.000000E+0	1.700000E+0	1.699970E+0	1.695150E+0	7.724246E+1	-1.000000E+0	-7.943974E+3	-1.000000E+0	2.320294E-1	9.950000E-1	1.000000E+0	2.000000E+0	1.000000E+2
1.031445E+4	0.000000E+0	1.700000E+0	1.699985E+0	1.694998E+0	7.693955E+1	-1.000000E+0	-7.637943E+3	-1.000000E+0	2.316864E-1	1.380500E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.032466E+4	0.000000E+0	1.700000E+0	1.699982E+0	1.694888E+0	7.664748E+1	-1.000000E+0	-7.332001E+3	-1.000000E+0	2.315491E-1	1.242500E+1	3.000000E+0	2.000000E+0	1.000000E+2
1.033487E+4	0.000000E+0	1.700000E+0	1.699903E+0	1.694864E+0	7.634441E+1	-1.000000E+0	-7.026145E+3	-1.000000E+0	2.313620E-1	9.940000E-1	1.000000E+0	2.000000E+0	1.000000E+2
1.034508E+4	0.000000E+0	1.700000E+0	1.700059E+0	1.694601E+0	7.605145E+1	-1.000000E+0	-6.720338E+3	-1.000000E+0	2.311821E-1	1.380100E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.035529E+4	0.000000E+0	1.700000E+0	1.699968E+0	1.694526E+0	7.574919E+1	-1.000000E+0	-6.411222E+3	-1.000000E+0	2.309958E-1	1.246800E+1	3.000000E+0	2.000000E+0	1.000000E+2
1.036550E+4	0.000000E+0	1.700000E+0	1.700134E+0	1.694393E+0	7.545663E+1	-1.000000E+0	-6.105311E+3	-1.000000E+0	2.307613E-1	9.880000E-1	1.000000E+0	2.000000E+0	1.000000E+2
1.037572E+4	0.000000E+0	1.700000E+0	1.699936E+0	1.694199E+0	7.515438E+1	-1.000000E+0	-5.799063E+3	-1.000000E+0	2.304570E-1	1.380300E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.038593E+4	0.000000E+0	1.700000E+0	1.700044E+0	1.694117E+0	7.486214E+1	-1.000000E+0	-5.493104E+3	-1.000000E+0	2.302379E-1	1.250700E+1	3.000000E+0	2.000000E+0	1.000000E+2
1.039614E+4	0.000000E+0	1.700000E+0	1.699949E+0	1.693906E+0	7.455918E+1	-1.000000E+0	-5.187137E+3	-1.000000E+0	2.299775E-1	9.870000E-1	1.000000E+0	2.000000E+0	1.000000E+2
1.040635E+4	0.000000E+0	1.700000E+0	1.700110E+0	1.693859E+0	7.426520E+1	-1.000000E+0	-4.881324E+3	-1.000000E+0	2.298776E-1	1.379000E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.041656E+4	0.000000E+0	1.700000E+0	1.699922E+0	1.693808E+0	7.396222E+1	-1.000000E+0	-4.575370E+3	-1.000000E+0	2.295644E-1	1.255000E+1	3.000000E+0	2.000000E+0	1.000000E+2
1.042678E+4	0.000000E+0	1.700000E+0	1.699967E+0	1.693769E+0	7.366762E+1	-1.000000E+0	-4.266354E+3	-1.000000E+0	2.293947E-1	9.870000E-1	1.000000E+0	2.000000E+0	1.000000E+2
1.043699E+4	0.000000E+0	1.700000E+0	1.699845E+0	1.693784E+0	7.335670E+1	-1.000000E+0	-3.960407E+3	-1.000000E+0	2.290904E-1	1.379400E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.044721E+4	0.000000E+0	1.700000E+0	1.699996E+0	1.693659E+0	7.307056E+1	-1.000000E+0	-3.654381E+3	-1.000000E+0	2.289644E-1	1.259500E+1	3.000000E+0	2.000000E+0	1.000000E+2
1.045742E+4	0.000000E+0	1.700000E+0	1.699975E+0	1.693642E+0	7.275913E+1	-1.000000E+0	-3.348542E+3	-1.000000E+0	2.288232E-1	9.910000E-1	1.000000E+0	2.000000E+0	1.000000E+2
1.046763E+4	0.000000E+0	1.700000E+0	1.700078E+0	1.693706E+0	7.247073E+1	-1.000000E+0	-3.042646E+3	-1.000000E+0	2.285375E-1	1.379700E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.047784E+4	0.000000E+0	1.700000E+0	1.699931E+0	1.693528E+0	7.215896E+1	-1.000000E+0	-2.736287E+3	-1.000000E+0	2.283283E-1	1.264600E+1	3.000000E+0	2.000000E+0	1.000000E+2
1.048805E+4	0.000000E+0	1.700000E+0	1.700020E+0	1.693630E+0	7.187002E+1	-1.000000E+0	-2.430425E+3	-1.000000E+0	2.281822E-1	9.910000E-1	1.000000E+0	2.000000E+0	1.000000E+2
1.049826E+4	0.000000E+0	1.700000E+0	1.699942E+0	1.693572E+0	7.155661E+1	-1.000000E+0	-2.121497E+3	-1.000000E+0	2.277966E-1	1.378900E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.050848E+4	0.000000E+0	1.700000E+0	1.700064E+0	1.693620E+0	7.126653E+1	-1.000000E+0	-1.818515E+3	-1.000000E+0	2.276576E-1	1.269400E+1	3.000000E+0	2.000000E+0	1.000000E+2
1.051868E+4	0.000000E+0	1.700000E+0	1.700027E+0	1.693754E+0	7.095159E+1	-1.000000E+0	-1.509693E+3	-1.000000E+0	2.273947E-1	9.920000E-1	1.000000E+0	2.000000E+0	1.000000E+2
1.052890E+4	0.000000E+0	1.700000E+0	1.699886E+0	1.693448E+0	7.066111E+1	-1.000000E+0	-1.203517E+3	-1.000000E+0	2.272035E-1	1.379600E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.053910E+4	0.000000E+0	1.700000E+0	1.700028E+0	1.693708E+0	7.034454E+1	-1.000000E+0	-8.975887E+2	-1.000000E+0	2.268910E-1	1.273900E+1	3.000000E+0	2.000000E+0	1.000000E+2
1.054931E+4	0.000000E+0	1.700000E+0	1.700122E+0	1.693660E+0	7.005206E+1	-1.000000E+0	-5.916855E+2	-1.000000E+0	2.267013E-1	9.820000E-1	1.000000E+0	2.000000E+0	1.000000E+2
1.055952E+4	0.000000E+0	1.700000E+0	1.700118E+0	1.693471E+0	6.973291E+1	-1.000000E+0	-2.858821E+2	-1.000000E+0	2.264932E-1	1.377800E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.056973E+4	0.000000E+0	1.700000E+0	1.700717E+0	1.694234E+0	6.943672E+1	-1.000000E+0	2.015925E+1	-1.000000E+0	2.263728E-1	1.277800E+1	3.000000E+0	2.000000E+0	1.000000E+2
1.057995E+4	0.000000E+0	1.700000E+0	1.701198E+0	1.693984E+0	6.911604E+1	-1.000000E+0	3.260287E+2	-1.000000E+0	2.262154E-1	9.950000E-1	1.000000E+0	2.000000E+0	1.000000E+2
1.059016E+4	0.000000E+0	1.700000E+0	1.699912E+0	1.693781E+0	6.881969E+1	-1.000000E+0	6.319376E+2	-1.000000E+0	2.257486E-1	1.379200E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.060037E+4	0.000000E+0	1.700000E+0	1.699983E+0	1.693663E+0	6.849805E+1	-1.000000E+0	9.407015E+2	-1.000000E+0	2.255062E-1	1.283200E+1	3.000000E+0	2.000000E+0	1.000000E+2
1.061058E+4	0.000000E+0	1.700000E+0	1.700077E+0	1.693496E+0	6.820213E+1	-1.000000E+0	1.246704E+3	-1.000000E+0	2.253254E-1	9.850000E-1	1.000000E+0	2.000000E+0	1.000000E+2
1.062079E+4	0.000000E+0	1.700000E+0	1.699754E+0	1.693502E+0	6.788206E+1	-1.000000E+0	1.552439E+3	-1.000000E+0	2.252008E-1	1.378100E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.063101E+4	0.000000E+0	1.700000E+0	1.699845E+0	1.693413E+0	6.758755E+1	-1.000000E+0	1.858328E+3	-1.000000E+0	2.249023E-1	1.287900E+1	3.000000E+0	2.000000E+0	1.000000E+2
1.064121E+4	0.000000E+0	1.700000E+0	1.692487E+0	1.690933E+0	6.726538E+1	-1.000000E+0	2.165110E+3	-1.000000E+0	2.243743E-1	9.830000E-1	1.000000E+0	2.000000E+0	1.000000E+2
1.065142E+4	0.000000E+0	1.700000E+0	1.699966E+0	1.693437E+0	6.696918E+1	-1.000000E+0	2.470412E+3	-1.000000E+0	2.244895E-1	1.378300E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.066163E+4	0.000000E+0	1.700000E+0	1.699976E+0	1.693373E+0	6.664750E+1	-1.000000E+0	2.776047E+3	-1.000000E+0	2.241725E-1	1.292000E+1	3.000000E+0	2.000000E+0	1.000000E+2
1.067184E+4	0.000000E+0	1.700000E+0	1.699956E+0	1.693315E+0	6.635073E+1	-1.000000E+0	3.082186E+3	-1.000000E+0	2.240668E-1	9.880000E-1	1.000000E+0	2.000000E+0	1.000000E+2
1.068206E+4	0.000000E+0	1.700000E+0	1.699866E+0	1.693419E+0	6.602943E+1	-1.000000E+0	3.390953E+3	-1.000000E+0	2.238503E-1	1.378000E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.069227E+4	0.000000E+0	1.700000E+0	1.700139E+0	1.693452E+0	6.573174E+1	-1.000000E+0	3.697022E+3	-1.000000E+0	2.235878E-1	1.296400E+1	3.000000E+0	2.000000E+0	1.000000E+2
1.070248E+4	0.000000E+0	1.700000E+0	1.699927E+0	1.693507E+0	6.540944E+1	-1.000000E+0	4.003042E+3	-1.000000E+0	2.233324E-1	9.820000E-1	1.000000E+0	2.000000E+0	1.000000E+2
1.071269E+4	0.000000E+0	1.700000E+0	1.700002E+0	1.693516E+0	6.511178E+1	-1.000000E+0	4.308696E+3	-1.000000E+0	2.231819E-1	1.379000E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.072290E+4	0.000000E+0	1.700000E+0	1.699880E+0	1.693437E+0	6.478871E+1	-1.000000E+0	4.614798E+3	-1.000000E+0	2.229314E-1	1.301200E+1	3.000000E+0	2.000000E+0	1.000000E+2
1.073312E+4	0.000000E+0	1.700000E+0	1.699991E+0	1.693603E+0	6.448991E+1	-1.000000E+0	4.920845E+3	-1.000000E+0	2.226945E-1	9.920000E-1	1.000000E+0	2.000000E+0	1.000000E+2
1.074333E+4	0.000000E+0	1.700000E+0	1.699935E+0	1.693739E+0	6.416654E+1	-1.000000E+0	5.226667E+3	-1.000000E+0	2.225448E-1	1.378800E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.075354E+4	0.000000E+0	1.700000E+0	1.699947E+0	1.693716E+0	6.386635E+1	-1.000000E+0	5.535727E+3	-1.000000E+0	2.222262E-1	1.306200E+1	3.000000E+0	2.000000E+0	1.000000E+2
1.076375E+4	0.000000E+0	1.700000E+0	1.700112E+0	1.693793E+0	6.354139E+1	-1.000000E+0	5.841689E+3	-1.000000E+0	2.219260E-1	9.900000E-1	1.000000E+0	2.000000E+0	1.000000E+2
1.077396E+4	0.000000E+0	1.700000E+0	1.700028E+0	1.694094E+0	6.324094E+1	-1.000000E+0	6.147975E+3	-1.000000E+0	2.217507E-1	1.379200E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.078418E+4	0.000000E+0	1.700000E+0	1.700024E+0	1.694123E+0	6.291491E+1	-1.000000E+0	6.453972E+3	-1.000000E+0	2.214850E-1	1.311100E+1	3.000000E+0	2.000000E+0	1.000000E+2
1.079439E+4	0.000000E+0	1.700000E+0	1.699937E+0	1.694087E+0	6.261350E+1	-1.000000E+0	6.759817E+3	-1.000000E+0	2.212716E-1	9.920000E-1	1.000000E+0	2.000000E+0	1.000000E+2
1.080459E+4	0.000000E+0	1.700000E+0	1.699857E+0	1.694222E+0	6.228764E+1	-1.000000E+0	7.065820E+3	-1.000000E+0	2.210252E-1	1.379400E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.081480E+4	0.000000E+0	1.700000E+0	1.700040E+0	1.694260E+0	6.198594E+1	-1.000000E+0	7.371769E+3	-1.000000E+0	2.207697E-1	1.315600E+1	3.000000E+0	2.000000E+0	1.000000E+2
1.082501E+4	0.000000E+0	1.700000E+0	1.699947E+0	1.694582E+0	6.165971E+1	-1.000000E+0	7.677742E+3	-1.000000E+0	2.205797E-1	9.880000E-1	1.000000E+0	2.000000E+0	1.000000E+2
1.083523E+4	0.000000E+0	1.700000E+0	1.700087E+0	1.694715E+0	6.135744E+1	-1.000000E+0	7.986679E+3	-1.000000E+0	2.204569E-1	1.378900E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.084544E+4	0.000000E+0	1.700000E+0	1.699935E+0	1.694880E+0	6.103033E+1	-1.000000E+0	8.292603E+3	-1.000000E+0	2.201228E-1	1.320800E+1	3.000000E+0	2.000000E+0	1.000000E+2
