t,i,x,y,r,theta,xK
1680218116.0534632,-0.1,0.001348848,-0.000112862,0.001348713,355.4092,0
1680218119.5108733,-0.2,0.001306441,-0.000104092,0.001308671,355.685,0
1680218122.95825,-0.30000000000000004,0.001313752,-0.0001026304,0.001324821,355.6352,0
1680218126.4207633,-0.4,0.001344461,-9.82454e-05,0.001344919,355.786,0
1680218129.8965406,-0.5,0.001364933,-0.0001026304,0.001389533,355.6293,0
1680218133.3621404,-0.6000000000000001,0.001382481,-0.0001026304,0.00136587,355.7402,0
1680218136.8043244,-0.7000000000000001,0.001304978,-9.678373e-05,0.001298464,355.5815,0
1680218140.2661734,-0.8,0.001283044,-9.386041e-05,0.001299494,355.8815,0
1680218143.7372744,-0.9,0.001285968,-9.239875e-05,0.001268972,355.8708,0
1680218147.203983,-1.0,0.0012304,-8.65521e-05,0.00121302,355.7121,0
1680218150.6694267,-1.1,0.001217239,-9.239875e-05,0.001226357,355.773,0
1680218154.1318257,-1.2000000000000002,0.001266958,-9.678373e-05,0.001255847,355.6473,0
1680218157.5713718,-1.3,0.001256722,-9.678373e-05,0.001272219,355.4898,0
1680218161.039195,-1.4000000000000001,0.001240636,-9.239875e-05,0.001263031,355.8095,0
1680218164.509874,-1.5,0.001231863,-9.093709e-05,0.001257416,355.7606,0
1680218167.972834,-1.6,0.001258184,-9.239875e-05,0.001278866,355.8255,0
1680218171.4119883,-1.7000000000000002,0.001287431,-9.678373e-05,0.001271888,355.904,0
1680218174.891964,-1.8,0.001250873,-9.093709e-05,0.001250015,355.8144,0
1680218178.3409293,-1.9000000000000001,0.001271345,-9.239875e-05,0.00127918,355.881,0
1680218181.8066425,-2.0,0.00127427,-9.532207e-05,0.001276157,355.9227,0
1680218185.260606,-2.1,0.001253797,-9.093709e-05,0.001249799,355.788,0
1680218188.7087388,-2.2,0.001243561,-9.386041e-05,0.001234087,355.5857,0
1680218192.1813436,-2.3000000000000003,0.001250873,-9.386041e-05,0.00126179,355.717,0
1680218195.6640792,-2.4000000000000004,0.001285968,-9.678373e-05,0.001285014,355.7873,0
1680218199.1234207,-2.5,0.001285968,-9.532207e-05,0.00129398,355.7703,0
1680218202.5691726,-2.6,0.001247948,-9.093709e-05,0.001220741,355.7121,0
1680218206.052275,-2.7,0.001204078,-9.386041e-05,0.001197526,355.5156,0
1680218209.5213296,-2.8000000000000003,0.001189455,-8.947543e-05,0.001191468,355.6066,0
1680218213.0007572,-2.9000000000000004,0.001180681,-9.093709e-05,0.001185636,355.4881,0
1680218216.450214,-3.0,0.00117337,-8.947543e-05,0.001175208,355.7602,0
1680218219.9222465,-3.1,0.001168983,-8.509043e-05,0.001163543,355.8159,0
1680218223.3783278,-3.2,0.001147048,-8.216711e-05,0.001144259,355.9906,0
1680218226.8628361,-3.2,0.001174832,-8.65521e-05,0.001182499,355.4547,0
1680218230.321064,-3.1,0.001183606,-8.947543e-05,0.00119001,355.4826,0
1680218233.8043888,-3.0,0.001193842,-9.239875e-05,0.001195955,355.5635,0
1680218237.2489927,-2.9000000000000004,0.001208465,-9.532207e-05,0.001224113,355.3616,0
1680218240.7180583,-2.8000000000000003,0.001256722,-0.0001011687,0.001257527,355.5143,0
1680218244.1613052,-2.7,0.001246486,-9.386041e-05,0.001251583,355.7456,0
1680218247.6104088,-2.6,0.001234787,-9.532207e-05,0.001232517,355.6221,0
1680218251.0532932,-2.5,0.0012304,-9.678373e-05,0.001243063,355.6325,0
1680218254.5018845,-2.4000000000000004,0.0012304,-9.678373e-05,0.001218166,355.4321,0
1680218257.9721088,-2.3000000000000003,0.001250873,-9.970706e-05,0.001257641,355.5506,0
1680218261.4280472,-2.2,0.001284506,-9.82454e-05,0.001285341,355.5463,0
1680218264.9040341,-2.1,0.001291818,-0.0001011687,0.001314839,355.6308,0
1680218268.371253,-2.0,0.001291818,-9.678373e-05,0.001273455,355.7386,0
1680218271.8425639,-1.9000000000000001,0.001252335,-9.678373e-05,0.001263472,355.4898,0
1680218275.295081,-1.8,0.00126842,-0.0001011687,0.001254957,355.4669,0
1680218278.7456424,-1.7000000000000002,0.001240636,-9.532207e-05,0.001242724,355.5446,0
1680218282.2067525,-1.6,0.001250873,-9.678373e-05,0.001257416,355.7038,0
1680218285.6598425,-1.5,0.001208465,-9.093709e-05,0.001203245,355.5743,0
1680218289.1191945,-1.4000000000000001,0.001204078,-9.970706e-05,0.001212572,355.3578,0
1680218292.5572875,-1.3,0.001193842,-9.678373e-05,0.001207731,355.3821,0
1680218296.0108106,-1.2000000000000002,0.001199692,-9.386041e-05,0.001206049,355.6065,0
1680218299.4868279,-1.1,0.001208465,-9.532207e-05,0.001228143,355.5288,0
1680218302.9428067,-1.0,0.001224551,-9.678373e-05,0.001200217,355.5635,0
1680218306.4085217,-0.8999999999999999,0.00117337,-9.239875e-05,0.001175544,355.4378,0
1680218309.842807,-0.7999999999999998,0.001204078,-0.0001011687,0.001215487,355.3522,0
1680218313.304386,-0.7000000000000002,0.001227476,-9.239875e-05,0.001220741,355.6695,0
1680218316.7570784,-0.6000000000000001,0.001204078,-9.093709e-05,0.001223658,355.7959,0
1680218320.2100036,-0.5,0.001189455,-8.801376e-05,0.001192816,355.6066,0
1680218323.6603308,-0.3999999999999999,0.001193842,-8.947543e-05,0.001210315,355.745,0
1680218327.101703,-0.2999999999999998,0.001187993,-9.093709e-05,0.001198759,355.5689,0
1680218330.5637903,-0.20000000000000018,0.001201154,-9.386041e-05,0.001200442,355.4266,0
1680218334.030774,-0.10000000000000009,0.001221626,-9.386041e-05,0.001227815,355.9522,0
1680218337.4935598,0.0,0.001199692,-8.362877e-05,0.00119385,355.9832,0
