t,i,x,y,r,theta,xK
1680213090.6544144,1.1789473684210527,-0.001159582,0.0009046604,0.001526572,142.1153,0
1680213094.110084,1.0105263157894737,-0.001152271,0.0009046604,0.001457345,142.2146,0
1680213097.5723896,0.8421052631578951,-0.001166894,0.0009119688,0.001496821,143.3472,0
1680213101.0484862,0.6736842105263161,-0.001276568,0.0009777435,0.001586142,142.3262,0
1680213104.5215209,0.5052631578947371,-0.001166894,0.0009046604,0.001492487,142.5868,0
1680213107.9602602,0.33684210526315805,-0.001276568,0.0009704353,0.001666409,143.0721,0
1680213111.4281986,0.16842105263157903,-0.001261944,0.000941202,0.001596251,143.2274,0
1680213114.8938007,0.0,-0.001210763,0.0009485104,0.001624158,143.5887,0
1680213118.345524,0.0,-0.001320437,0.0009558186,0.001562913,144.6845,0
1680213121.7965317,-0.16842105263157894,-0.001327749,0.0009704353,0.001613946,143.6747,0
1680213125.270243,-0.3368421052631579,-0.001342372,0.0009485104,0.001596941,144.895,0
1680213128.7364633,-0.5052631578947369,-0.001356995,0.0009777435,0.001637699,144.7552,0
1680213132.184581,-0.6736842105263158,-0.001400864,0.001028902,0.001805334,143.8313,0
1680213135.6393018,-0.8421052631578947,-0.001415488,0.0009996685,0.001755046,145.1412,0
1680213139.084714,-1.0105263157894737,-0.001437422,0.0009850519,0.001716202,145.183,0
1680213142.5481224,-1.1789473684210525,-0.001525161,0.001043518,0.001751574,144.2905,0
1680213146.0036752,-1.3473684210526315,-0.001430111,0.001028902,0.001713379,144.4595,0
1680213149.452449,-1.5157894736842106,-0.001371618,0.0009923602,0.001726933,144.6611,0
1680213152.9189065,-1.6842105263157894,-0.001408176,0.001006977,0.00177198,144.1597,0
1680213156.378139,-1.8526315789473684,-0.00147398,0.001065443,0.00178982,144.8366,0
1680213159.8288686,-2.0210526315789474,-0.001430111,0.001006977,0.001741373,144.7921,0
1680213163.2896566,-2.1894736842105265,-0.001444734,0.001050827,0.001801001,143.987,0
1680213166.71407,-2.357894736842105,-0.001437422,0.001028902,0.001773667,144.5686,0
1680213170.1712599,-2.526315789473684,-0.001430111,0.00108006,0.001823023,143.9531,0
1680213173.6387722,-2.694736842105263,-0.001393553,0.001028902,0.001735435,144.488,0
1680213177.0879762,-2.863157894736842,-0.00147398,0.001050827,0.001731174,144.3507,0
1680213180.5601585,-3.031578947368421,-0.001422799,0.001087368,0.00184675,144.1705,0
1680213184.0233831,-3.2,-0.001495915,0.001109293,0.001953099,144.0651,0
1680213187.484827,-3.2,-0.001503227,0.001109293,0.001934299,143.8134,0
1680213190.9414887,-3.031578947368421,-0.001627524,0.001160451,0.001883292,144.3588,0
1680213194.4099743,-2.863157894736842,-0.00151785,0.00112391,0.001919835,144.3359,0
1680213197.8760755,-2.6947368421052635,-0.001481292,0.001043518,0.001842515,144.1197,0
1680213201.3155978,-2.5263157894736845,-0.001488603,0.001065443,0.001755846,144.5686,0
1680213204.76296,-2.3578947368421055,-0.001437422,0.001043518,0.001777917,144.4317,0
1680213208.2225256,-2.1894736842105265,-0.001430111,0.001065443,0.001771659,143.6018,0
1680213211.692636,-2.0210526315789474,-0.001400864,0.001058135,0.001742456,143.3136,0
1680213215.174843,-1.8526315789473686,-0.001495915,0.00112391,0.001827333,143.9184,0
1680213218.631754,-1.6842105263157896,-0.001503227,0.001094676,0.001823023,143.9029,0
1680213222.1120892,-1.5157894736842108,-0.001539785,0.001101985,0.001907959,144.461,0
1680213225.5814877,-1.3473684210526318,-0.001605589,0.001109293,0.001946179,144.6656,0
1680213229.0335243,-1.1789473684210527,-0.001466669,0.001043518,0.001747321,144.7921,0
1680213232.4623122,-1.0105263157894737,-0.001481292,0.001065443,0.001836554,143.6809,0
1680213235.932204,-0.8421052631578951,-0.00147398,0.001058135,0.001818732,143.5435,0
1680213239.378666,-0.6736842105263161,-0.001371618,0.0009850519,0.00169889,144.3153,0
1680213242.8327565,-0.5052631578947371,-0.001481292,0.001058135,0.001792393,144.6235,0
1680213246.256973,-0.33684210526315805,-0.001503227,0.001050827,0.001820405,144.8579,0
1680213249.6998377,-0.16842105263157903,-0.001459357,0.001050827,0.001818732,144.2666,0
1680213253.170599,0.0,-0.001444734,0.001058135,0.001862335,143.9372,0
