t,i,x,y,r,theta,xK
1680215055.7196887,1.7777777777777777,0.001048516,-0.001894423,0.002144787,298.2275,0
1680215059.1822648,1.8101010101010102,0.001055827,-0.001894423,0.002084929,297.0796,0
1680215062.6621299,1.8424242424242425,0.000924219,-0.001872498,0.002114299,297.068,0
1680215066.1189184,1.8747474747474748,0.0009680885,-0.002018664,0.002220795,293.5397,0
1680215069.5704646,1.9070707070707071,0.0008657263,-0.001916348,0.002133226,294.4106,0
1680215073.0176995,1.9393939393939394,0.0007779873,-0.001857881,0.002046607,292.9777,0
1680215076.4623501,1.9717171717171718,-0.001188829,-0.002566787,0.002301588,290.8956,0
1680215079.92788,2.004040404040404,0.0007706757,-0.001967506,0.002077863,288.1868,0
1680215083.3710241,2.036363636363636,0.0006683135,-0.002150214,0.002274993,284.1982,0
1680215086.8588257,2.0686868686868687,0.0003831618,-0.002194064,0.002313031,273.3969,0
1680215090.3029802,2.101010101010101,0.0001418795,-0.002281763,0.002308998,274.8938,0
1680215093.7784579,2.1333333333333333,9.801004e-05,-0.002281763,0.002285728,274.5523,0
1680215097.2459624,2.165656565656566,1.027104e-05,-0.002157522,0.002164855,270.0789,0
1680215100.7209136,2.197979797979798,2.489421e-05,-0.002172139,0.002172377,271.2392,0
1680215104.1699104,2.2303030303030305,-2.628688e-05,-0.002069822,0.002059228,266.2151,0
1680215107.629448,2.2626262626262625,-8.477954e-05,-0.002062514,0.002072572,266.3796,0
1680215111.0920815,2.294949494949495,-0.0001213375,-0.002033281,0.002045612,267.231,0
1680215114.5508559,2.327272727272727,-0.0001725185,-0.002011356,0.002042558,265.1153,0
1680215118.024298,2.3595959595959597,-0.0001871417,-0.001850573,0.001860761,261.5276,0
1680215121.4833002,2.391919191919192,0.01434829,-0.0296895,0.8100755,320.3453,0
1680215124.9331229,2.4242424242424243,0.4790567,-0.396189,0.6198344,320.4436,0
1680215128.3830593,2.4565656565656564,0.4797878,-0.3950927,0.6209618,320.456,0
1680215131.8585844,2.488888888888889,0.4783255,-0.3958235,0.6210966,320.4346,0
1680215135.314101,2.521212121212121,0.01769577,0.09492954,0.09749539,89.6993,0
1680215138.7661598,2.5535353535353535,0.000513552,0.09821828,0.0985838,89.91335,0
1680215142.216843,2.5858585858585856,0.000513552,0.09821828,0.09785681,89.70042,0
1680215145.6580787,2.618181818181818,0.000513552,0.09785286,0.09785298,89.91367,0
1680215149.1082413,2.6505050505050507,0.000513552,0.09785286,0.09785421,89.70042,0
1680215152.561095,2.682828282828283,0.000513552,0.09821828,0.09785421,89.91367,0
1680215156.002461,2.7151515151515153,0.0001479729,0.09821828,0.09785311,89.6993,0
1680215159.4590006,2.7474747474747474,0.0001479729,0.09785286,0.09821962,89.70042,0
1680215162.9051874,2.77979797979798,0.000513552,0.09821828,0.09785681,89.70042,0
1680215166.3582249,2.812121212121212,0.000513552,0.09785286,0.09785298,89.6993,0
1680215169.8041997,2.8444444444444446,-0.0002176063,0.09785286,0.09821962,89.70042,0
1680215173.2603269,2.8767676767676766,0.0001479729,0.09821828,0.09821962,89.91335,0
1680215176.7327204,2.909090909090909,0.0001479729,0.09821828,0.09821962,89.91367,0
1680215180.192335,2.9414141414141413,0.000513552,0.09785286,0.0985838,89.70152,0
1680215183.6509774,2.973737373737374,0.0001479729,0.09821828,0.09785421,89.91335,0
1680215187.1108105,3.006060606060606,0.0001479729,0.09858369,0.0982184,89.91367,0
1680215190.57809,3.0383838383838384,0.000513552,0.09858369,0.0982184,89.91367,0
1680215194.0328264,3.0707070707070705,0.0001479729,0.09821828,0.09858502,89.6993,0
1680215197.4916553,3.103030303030303,0.000513552,0.09821828,0.09785421,89.6993,0
1680215200.971531,3.1353535353535356,0.0008791311,0.09821828,0.0985838,89.70372,0
1680215204.430885,3.1676767676767676,0.0001479729,0.09785286,0.09821962,89.91367,0
1680215207.8835788,3.2,0.000513552,0.09858369,0.09785298,89.91399,0
1680215211.3410275,3.2,0.000513552,0.09785286,0.09821962,89.48716,0
1680215214.802496,3.1676767676767676,0.000513552,0.09785286,0.0982184,89.70042,0
1680215218.2528024,3.1353535353535356,0.0001479729,0.09821828,0.09822221,89.91367,0
1680215221.704355,3.103030303030303,0.0008791311,0.09821828,0.09822221,89.91367,0
1680215225.160171,3.070707070707071,0.0008791311,0.09821828,0.09821962,89.70152,0
1680215228.6127498,3.0383838383838384,0.0001479729,0.09858369,0.0982184,89.91399,0
1680215232.0581782,3.0060606060606063,0.0001479729,0.09858369,0.09858502,89.91367,0
1680215235.5248957,2.973737373737374,0.000513552,0.09821828,0.09821962,89.91367,0
1680215238.980786,2.9414141414141417,0.000513552,0.09821828,0.0982184,89.70042,0
1680215242.4338083,2.909090909090909,0.0001479729,0.09894911,0.0982184,89.91335,0
1680215245.8926952,2.876767676767677,0.000513552,0.09785286,0.09785298,89.48906,0
1680215249.3451543,2.8444444444444446,0.000513552,0.09821828,0.09785421,89.69817,0
1680215252.8115425,2.8121212121212125,0.0001479729,0.09748745,0.09748881,89.69817,0
1680215256.2576315,2.77979797979798,0.000513552,0.09748745,0.09821852,89.69817,0
1680215259.7036257,2.7474747474747474,0.000513552,0.09785286,0.09748881,89.6993,0
1680215263.1566324,2.7151515151515153,0.0008791311,0.09785286,0.09748769,89.91335,0
1680215266.6022284,2.6828282828282832,0.0001479729,0.09748745,0.09785311,89.91335,0
1680215270.0850303,2.6505050505050507,0.000513552,0.04267512,0.4337049,321.0998,0
1680215273.5442455,2.618181818181818,0.4830781,-0.3958235,0.6245838,320.6436,0
1680215277.0025089,2.585858585858586,0.4827124,-0.396189,0.6250467,320.712,0
1680215280.452743,2.553535353535354,0.4838092,-0.3958235,0.6250981,320.7332,0
1680215283.9088812,2.5212121212121215,0.4845404,-0.3958235,0.6254331,320.7545,0
1680215287.3649416,2.488888888888889,0.4845404,-0.396189,0.6258954,320.7709,0
1680215290.8514748,2.456565656565657,0.484906,-0.396189,0.6256124,320.7545,0
1680215294.302909,2.4242424242424243,0.01988925,0.09419871,0.09676462,89.6993,0
1680215297.7628753,2.3919191919191922,0.000513552,0.09785286,0.09748881,89.69817,0
1680215301.2153752,2.3595959595959597,0.0001479729,0.09821828,0.09748756,89.6993,0
1680215304.6711898,2.3272727272727276,0.0001479729,0.09821828,0.09748756,89.91335,0
1680215308.1440861,2.294949494949495,0.000513552,0.09712203,0.09785681,89.69817,0
1680215311.5894718,2.262626262626263,0.000513552,0.09748745,0.09748756,89.91335,0
1680215315.0360236,2.2303030303030305,0.0001479729,0.09748745,0.09785421,89.91335,0
1680215318.502052,2.197979797979798,0.0001479729,0.09748745,0.09712339,89.6993,0
1680215321.9608338,2.165656565656566,0.0001479729,0.09748745,0.09748881,89.91302,0
1680215325.4382308,2.1333333333333337,0.000513552,0.09785286,0.09785421,89.91335,0
1680215328.9068506,2.101010101010101,0.0001479729,0.09712203,0.09748881,88.6032,0
1680215332.388261,2.0686868686868687,0.0001479729,0.09748745,0.09785298,89.69817,0
1680215335.8554718,2.0363636363636366,0.0001479729,0.09748745,0.09785298,89.91335,0
1680215339.3104901,2.0040404040404045,0.000513552,0.09712203,0.09748881,89.70042,0
1680215342.7702389,1.971717171717172,0.0008791311,0.09785286,0.09785421,89.69817,0
1680215346.2491052,1.9393939393939397,0.0008791311,0.09785286,0.09748756,89.91335,0
1680215349.702441,1.9070707070707074,0.3792536,-0.3731678,0.6223307,321.001,0
1680215353.1809394,1.8747474747474748,0.4889273,-0.3958235,0.6291221,321.054,0
1680215356.6310992,1.8424242424242425,0.4903896,-0.3958235,0.6288925,321.2153,0
1680215360.0938885,1.8101010101010102,0.4903896,-0.3947273,0.629517,321.1685,0
1680215363.543435,1.777777777777778,0.4907552,-0.3947273,0.6292879,321.231,0
1680215367.0028086,1.7454545454545456,0.4911208,-0.3950927,0.6297461,321.1793,0
1680215370.4820085,1.7131313131313133,0.4911208,-0.3954582,0.6304895,321.1584,0
1680215373.9608796,1.680808080808081,0.491852,-0.3947273,0.6311706,321.1793,0
1680215377.4141319,1.6484848484848487,0.491852,-0.3947273,0.6311706,321.2726,0
1680215380.8602684,1.6161616161616164,0.4936799,-0.3939965,0.6316273,321.4798,0
1680215384.3226233,1.583838383838384,0.494411,-0.3939965,0.6312842,321.2675,0
1680215387.8018556,1.5515151515151517,0.4933143,-0.3947273,0.6315125,321.2882,0
1680215391.2545836,1.5191919191919194,0.4929487,-0.3954582,0.6323117,321.2882,0
1680215394.7129796,1.4868686868686871,0.4914864,-0.3958235,0.6313995,321.2934,0
1680215398.1733494,1.4545454545454548,0.4629712,-0.3011809,0.4156988,316.7218,0
1680215401.6475825,1.4222222222222225,0.2959015,-0.2796214,0.4071189,316.6577,0
1680215405.1054142,1.38989898989899,0.2962671,-0.2799868,0.407134,316.6931,0
1680215408.561446,1.3575757575757577,0.2962671,-0.2796214,0.407134,316.6931,0
1680215412.0186067,1.3252525252525253,0.2959015,-0.2796214,0.4074001,316.6556,0
1680215415.5000594,1.292929292929293,0.2966327,-0.279256,0.407356,316.6203,0
1680215418.9650528,1.2606060606060607,0.3002885,-0.2756018,0.4069479,317.7829,0
1680215422.4320726,1.2282828282828284,0.298095,-0.2781597,0.4085199,317.1265,0
1680215425.8841975,1.1959595959595961,0.3028475,-0.2726785,0.4077888,318.1418,0
1680215429.3439195,1.163636363636364,0.3006541,-0.2770635,0.4085591,317.3413,0
1680215432.803013,1.1313131313131315,0.3002885,-0.2770635,0.4077547,317.0916,0
1680215436.262673,1.098989898989899,0.2988262,-0.2766981,0.4078155,317.6311,0
1680215439.7353213,1.0666666666666669,0.3017508,-0.2752364,0.4084221,317.5932,0
1680215443.1946712,1.0343434343434343,0.3035787,-0.2734093,0.4085227,317.9551,0
1680215446.668474,1.0020202020202023,0.3035787,-0.2737748,0.4084966,317.9207,0
1680215450.1037223,0.9696969696969697,0.3035787,-0.2734093,0.4088212,317.9931,0
1680215453.5353982,0.9373737373737376,0.3039443,-0.2737748,0.4087941,317.9894,0
1680215456.9711437,0.9050505050505051,0.3043098,-0.2737748,0.4090931,318.0617,0
1680215460.441427,0.872727272727273,0.3046754,-0.2734093,0.4093651,318.0617,0
1680215463.9139721,0.8404040404040405,0.3043098,-0.2741402,0.4090931,318.0617,0
1680215467.3711207,0.8080808080808084,0.3046754,-0.2734093,0.4091211,318.0959,0
1680215470.8419106,0.7757575757575759,0.305041,-0.2737748,0.4098266,317.9856,0
1680215474.2905543,0.7434343434343438,0.3043098,-0.2741402,0.4095819,317.9477,0
1680215477.7545805,0.7111111111111112,0.3043098,-0.2741402,0.4098535,317.9819,0
1680215481.2043009,0.6787878787878792,0.3046754,-0.2737748,0.4090657,317.9856,0
1680215484.6566207,0.6464646464646466,0.305041,-0.2741402,0.4096092,318.054,0
1680215488.1022203,0.6141414141414145,0.305041,-0.274871,0.4098535,318.054,0
1680215491.571694,0.581818181818182,0.3054066,-0.2745056,0.4101534,318.0124,0
1680215495.017898,0.5494949494949495,0.318933,-0.2924109,0.4133394,315.8352,0
1680215498.487162,0.5171717171717174,0.3551253,-0.3578203,0.5043918,314.7834,0
1680215501.9358451,0.48484848484848486,0.353663,-0.3574549,0.5043899,314.7542,0
1680215505.3859046,0.4525252525252528,0.3551253,-0.3585512,0.5046571,315.3263,0
1680215508.8353326,0.42020202020202024,0.3565876,-0.3563587,0.5056815,315.1943,0
1680215512.3141236,0.38787878787878816,0.3587811,-0.3559933,0.5051662,315.2235,0
1680215515.7739606,0.3555555555555556,0.3211265,-0.2785252,0.4113233,317.769,0
1680215519.249997,0.32323232323232354,0.1507666,-0.1334552,0.3740243,318.1433,0
1680215522.6960533,0.290909090909091,0.2194955,-0.2310211,0.3997471,318.1721,0
1680215526.1486888,0.2585858585858589,0.3076001,-0.2730439,0.4121246,318.4734,0
1680215529.5945747,0.2262626262626264,0.3090624,-0.2730439,0.4123985,318.5071,0
1680215533.0615509,0.1939393939393943,0.3090624,-0.2730439,0.4121567,318.6124,0
1680215536.51665,0.16161616161616177,0.3090624,-0.2726785,0.4124309,318.5743,0
1680215539.9818594,0.12929292929292968,0.3097935,-0.2726785,0.4124309,318.6079,0
1680215543.4357874,0.09696969696969715,0.3094279,-0.2734093,0.4121567,318.5027,0
1680215546.8845384,0.06464646464646462,0.3076001,-0.2741402,0.5607311,322.0222,0
1680215550.3458781,0.03232323232323253,0.5017226,-0.3910732,0.5907815,322.1518,0
1680215553.7930884,0.0,0.5028193,-0.3929002,0.6366193,321.8948,0
1680215557.2559342,0.0,0.5042816,-0.3910732,0.6387301,322.2464,0
1680215560.717347,-0.03232323232323232,0.5050128,-0.3914386,0.638665,322.2523,0
1680215564.1778836,-0.06464646464646465,0.5050128,-0.3910732,0.6385064,322.2866,0
1680215567.6600218,-0.09696969696969697,0.5053784,-0.3910732,0.6393083,322.3125,0
1680215571.125802,-0.1292929292929293,0.5050128,-0.3910732,0.6393083,322.3266,0
1680215574.5917132,-0.1616161616161616,0.5061095,-0.3910732,0.6393742,322.3066,0
1680215578.0784757,-0.19393939393939394,0.5057439,-0.3910732,0.6396636,322.3325,0
1680215581.543872,-0.22626262626262628,0.5061095,-0.3907077,0.6396636,322.3325,0
1680215585.0047324,-0.2585858585858586,0.5006258,-0.3866882,0.6290153,322.3531,0
1680215588.4656844,-0.2909090909090909,0.4998947,-0.3844957,0.6300803,322.42,0
1680215591.955695,-0.3232323232323232,0.4995291,-0.3844957,0.6305929,322.4139,0
1680215595.4210007,-0.35555555555555557,0.5006258,-0.3855919,0.6343146,322.1946,0
1680215598.8644884,-0.3878787878787879,0.4995291,-0.3833994,0.6283197,322.4708,0
1680215602.3367665,-0.4202020202020202,0.1957328,-0.02638843,0.005363525,95.77324,0
1680215605.8194673,-0.45252525252525255,-0.002045502,0.00759522,0.007621245,106.5934,0
1680215609.308783,-0.48484848484848486,-0.002045502,0.006864389,0.007621245,111.0096,0
1680215612.7617977,-0.5171717171717172,-0.002411081,0.007229804,0.007275517,108.4431,0
1680215616.2247553,-0.5494949494949495,-0.00277666,0.007229804,0.007621245,108.4431,0
1680215619.6936681,-0.5818181818181818,-0.002411081,0.007229804,0.007621245,111.0096,0
1680215623.1507459,-0.6141414141414141,-0.00314224,0.007960635,0.007621245,108.4431,0
1680215626.595971,-0.6464646464646464,-0.002411081,0.006864389,0.008086855,109.3536,0
1680215630.0491972,-0.6787878787878788,-0.00277666,0.007229804,0.007065785,115.8037,0
1680215633.5176497,-0.7111111111111111,-0.002411081,0.007229804,0.00824849,132.3869,0
1680215636.9935591,-0.7434343434343434,-0.003547511,0.01415463,0.009431368,114.2527,0
1680215640.4542406,-0.7757575757575758,-0.004084215,0.007248275,0.009310598,92.79072,0
1680215643.9120457,-0.8080808080808081,0.001955152,0.002380939,0.002839748,66.0515,0
1680215647.390475,-0.8404040404040404,0.0004782123,0.002673272,0.003151225,79.7936,0
1680215650.8444428,-0.8727272727272727,0.0005220819,0.003141004,0.003154325,78.75765,0
1680215654.3137705,-0.9050505050505051,0.0006975599,-0.0001915862,0.0009174246,356.165,0
1680215657.7729378,-0.9373737373737374,0.0008803495,-0.0002062029,0.0007267476,348.4109,0
1680215661.2488,-0.9696969696969697,-0.003206826,0.001357776,0.001094818,83.57156,0
1680215664.7037473,-1.002020202020202,0.000361227,0.001284693,0.001372376,79.55884,0
1680215668.1521013,-1.0343434343434343,0.0002588649,0.001313926,0.001374878,85.00513,0
